name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matt Turner,Nott'm Forest,Bournemouth,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1752814.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Nott'm Forest,False,Southampton,,-0.31
Matt Turner,Nott'm Forest,Southampton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1804369.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,False,Chelsea,,-0.9
Matt Turner,Crystal Palace,Chelsea,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1783417.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,True,Leicester City,,0.47
Matt Turner,Crystal Palace,Leicester City,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1673321.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,True,Manchester United,,0.39
Matt Turner,Crystal Palace,Manchester United,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1616514.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,False,Everton,,-0.39
Matt Turner,Crystal Palace,Everton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1512392.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,True,Liverpool,,0.24
Matt Turner,Crystal Palace,Liverpool,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1484974.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,False,Nottingham Forest,,-0.54
Matt Turner,Crystal Palace,Nottingham Forest,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1396232.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,True,Tottenham,,0.74
Matt Turner,Crystal Palace,Tottenham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1373642.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,False,Wolverhampton,,-0.53
Matt Turner,Crystal Palace,Wolverhampton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1346526.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,True,Fulham,,0.27
Matt Turner,Crystal Palace,Fulham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1318272.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,0.0,Crystal Palace,False,Aston Villa,,0.11
Matt Turner,Crystal Palace,Aston Villa,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1276259.0,0.0,0.0,0.0,0.0,0.0,0.12,55.0,25.43,,Crystal Palace,True,Newcastle United,,0.67
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Ipswich Town,,
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Manchester City,,-1.18
