name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,saves_3g_avg,saves_5g_avg,saves_ema,saves_momentum_3g,saves_momentum_5g,goals_conceded_3g_avg,goals_conceded_5g_avg,goals_conceded_ema,goals_conceded_momentum_3g,goals_conceded_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,saves_clean_sheets_3g,expected_goals_conceded_saves_3g,saves_clean_sheets_5g,expected_goals_conceded_saves_5g,saves_per_90
Bernd Leno,Fulham,Manchester United,2024-08-16,False,90.0,1.0,2.43,4.0,0.0,3.0,0.0,0.0,0.0,1.0,215262.0,3.0,0.0,90.0,0.0,4.0,0.26,134.0,64.14,3.0,Fulham,True,Leicester City,,0.47,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.43,2.43,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.72,0.0,9.72,4.0
Bernd Leno,Fulham,Leicester City,2024-08-24,True,90.0,1.0,0.61,3.0,0.0,3.0,0.0,0.0,0.0,1.0,287111.0,3.0,0.0,90.0,0.0,3.5,0.26,134.0,64.14,3.0,Fulham,False,Ipswich Town,,,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,3.5,3.5,3.666666666666667,-0.5,-0.5,1.0,1.0,1.0,0.0,0.0,1.52,1.52,1.8233333333333337,-0.91,-0.91,0.0,0.0,0.0,0.0,0.0,0.0,5.32,0.0,5.32,3.5
Bernd Leno,Fulham,Ipswich Town,2024-08-31,False,90.0,1.0,0.45,3.0,0.0,3.0,0.0,0.0,0.0,1.0,314247.0,3.0,0.0,90.0,0.0,3.33,0.26,134.0,64.14,2.0,Fulham,True,West Ham,,0.48,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,3.444444444444445,-0.3333333333333335,-0.3333333333333335,1.0,1.0,1.0,0.0,0.0,1.1633333333333333,1.1633333333333333,1.3655555555555559,-0.7133333333333334,-0.7133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3.8777777777777778,0.0,3.8777777777777778,3.3333333333333335
Bernd Leno,Fulham,West Ham,2024-09-14,True,90.0,1.0,0.76,2.0,0.0,2.0,0.0,0.0,0.0,1.0,291193.0,2.75,0.0,90.0,0.0,3.0,0.26,134.0,64.14,2.0,Fulham,True,Newcastle United,,0.67,270.0,360.0,,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3.0,2.9629629629629637,-0.6666666666666665,-1.0,1.0,1.0,1.0,0.0,0.0,0.6066666666666667,1.0625,1.1637037037037041,0.15333333333333332,-0.3025,0.0,0.0,0.0,0.0,0.0,0.0,1.6177777777777778,0.0,3.1875,3.0
Bernd Leno,Fulham,Newcastle United,2024-09-21,True,90.0,1.0,1.54,4.0,0.0,2.0,0.0,0.0,0.0,1.0,279737.0,2.6,0.0,90.0,0.0,3.2,0.26,134.0,64.14,5.0,Fulham,False,Nottingham Forest,,-0.54,270.0,450.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.2,3.3086419753086425,1.0,0.7999999999999998,1.0,1.0,1.0,0.0,0.0,0.9166666666666666,1.158,1.2891358024691362,0.6233333333333334,0.3820000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,3.7056,3.2
Bernd Leno,Fulham,Nottingham Forest,2024-09-28,False,90.0,0.0,0.8,1.0,0.0,5.0,0.0,1.0,0.0,1.0,262776.0,3.0,0.0,90.0,0.17,2.83,0.26,134.0,64.14,2.0,Fulham,False,Manchester City,,-1.51,270.0,450.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,2.3333333333333335,2.6,2.539094650205762,-1.3333333333333335,-1.6,0.6666666666666666,0.8,0.6666666666666667,-0.6666666666666666,-0.8,1.0333333333333334,0.8320000000000001,1.1260905349794241,-0.2333333333333334,-0.03200000000000003,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,2.4111111111111114,0.52,2.1632000000000002,2.8333333333333335
Bernd Leno,Fulham,Manchester City,2024-10-05,False,90.0,3.0,1.57,4.0,0.0,2.0,0.0,0.0,0.0,1.0,247901.0,2.8,0.0,90.0,0.14,3.0,0.26,134.0,64.14,5.0,Fulham,True,Aston Villa,,0.66,270.0,450.0,,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,3.0,2.8,3.0260631001371747,1.0,1.2000000000000002,1.3333333333333333,1.2,1.4444444444444446,1.6666666666666667,1.8,1.3033333333333335,1.024,1.2740603566529494,0.2666666666666666,0.546,0.0,0.0,0.0,0.0,0.0,1.0,3.91,0.5599999999999999,2.8672,3.0
Bernd Leno,Fulham,Aston Villa,2024-10-19,True,90.0,3.0,1.68,4.0,0.0,5.0,0.0,0.0,0.04,1.0,247617.0,3.2,0.0,90.0,0.12,3.12,0.26,134.0,64.14,3.0,Fulham,False,Everton,,-0.39,270.0,450.0,,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,3.0,3.0,3.350708733424783,1.0,1.0,2.0,1.6,1.9629629629629632,1.0,1.4,1.3499999999999999,1.27,1.4093735711019661,0.33000000000000007,0.4099999999999999,0.0,0.0,0.0,0.0,0.0,1.0,4.05,0.6000000000000001,3.81,3.125
Bernd Leno,Fulham,Everton,2024-10-26,False,90.0,1.0,0.79,4.0,0.0,3.0,0.0,0.0,0.0,1.0,258713.0,3.4,0.0,90.0,0.11,3.22,0.26,134.0,64.14,2.0,Fulham,True,Brentford,,0.54,270.0,450.0,,0.0,0.2,0.09876543209876545,0.0,-0.2,4.0,3.4,3.5671391556165224,0.0,0.6000000000000001,2.3333333333333335,1.6,1.6419753086419755,-1.3333333333333335,-0.6000000000000001,1.3466666666666667,1.2760000000000002,1.2029157140679776,-0.5566666666666666,-0.4860000000000002,0.0,0.0,0.0,0.0,0.0,0.0,5.386666666666667,0.68,4.338400000000001,3.2222222222222223
Bernd Leno,Fulham,Brentford,2024-11-04,True,90.0,1.0,0.59,1.0,0.0,2.0,0.0,0.0,0.0,1.0,266834.0,3.4,0.0,90.0,0.1,3.0,0.26,134.0,64.14,9.0,Fulham,False,Crystal Palace,,0.2,270.0,450.0,,0.0,0.2,0.06584362139917697,0.0,-0.2,3.0,2.8,2.7114261037443486,-2.0,-1.7999999999999998,1.6666666666666667,1.6,1.4279835390946505,-0.6666666666666667,-0.6000000000000001,1.02,1.086,0.9986104760453185,-0.43000000000000005,-0.4960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.06,0.5599999999999999,3.0408,3.0
Bernd Leno,Fulham,Crystal Palace,2024-11-09,False,90.0,0.0,1.52,4.0,0.0,9.0,2.0,1.0,0.0,1.0,277635.0,4.2,0.0,90.0,0.18,3.09,0.26,134.0,64.14,,Fulham,True,Wolverhampton,,-0.08,270.0,450.0,,0.3333333333333333,0.2,0.3772290809327846,0.6666666666666667,0.8,3.0,3.4,3.140950735829566,1.0,0.6000000000000001,0.6666666666666666,1.6,0.9519890260631004,-0.6666666666666666,-1.6,0.9666666666666668,1.23,1.1724069840302125,0.5533333333333332,0.29000000000000004,0.6666666666666666,0.4,0.6666666666666666,1.3333333333333335,1.6,1.0,2.9000000000000004,0.68,4.1819999999999995,3.090909090909091
Bernd Leno,Fulham,,,,,,,,,,,,,,,,,,,,,,,,Fulham,False,Tottenham,,-0.3,180.0,360.0,,0.3333333333333333,0.2,0.3772290809327846,,,1.6666666666666667,2.6,3.140950735829566,,,0.3333333333333333,1.0,0.9519890260631004,,,0.7033333333333335,0.916,1.1724069840302125,,,0.6666666666666666,0.4,0.6666666666666666,,,0.5555555555555556,1.1722222222222225,0.52,2.3816,0.0
Bernd Leno,Fulham,,,,,,,,,,,,,,,,,,,,,,,,Fulham,True,Brighton,,-0.42,90.0,270.0,,0.3333333333333333,0.2,0.3772290809327846,,,1.3333333333333333,1.8,3.140950735829566,,,0.0,0.4,0.9519890260631004,,,0.5066666666666667,0.58,1.1724069840302125,,,0.6666666666666666,0.4,0.6666666666666666,,,0.4444444444444444,0.6755555555555556,0.36000000000000004,1.044,0.0
