name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Arijanet Muric,Ipswich,Liverpool,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,39121.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,20.43,0.0,Ipswich,False,Manchester City,,-1.51
Arijanet Muric,Ipswich,Manchester City,2024-08-24,False,90.0,4.0,3.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34541.0,0.0,0.0,45.0,0.0,1.0,0.0,64.0,20.43,3.0,Ipswich,True,Fulham,,0.27
Arijanet Muric,Ipswich,Fulham,2024-08-31,True,90.0,1.0,0.95,3.0,0.0,3.0,0.0,0.0,0.0,1.0,35217.0,1.0,0.0,60.0,0.0,2.0,0.0,64.0,20.43,11.0,Ipswich,False,Brighton,,-0.61
Arijanet Muric,Ipswich,Brighton,2024-09-14,False,90.0,0.0,1.66,6.0,0.0,11.0,3.0,1.0,0.0,1.0,41014.0,3.5,0.0,67.5,0.33,3.33,0.0,64.0,20.43,2.0,Ipswich,False,Southampton,,-0.31
Arijanet Muric,Ipswich,Southampton,2024-09-21,False,90.0,1.0,2.49,2.0,0.0,2.0,0.0,0.0,0.0,1.0,72066.0,3.2,0.0,72.0,0.25,3.0,0.0,64.0,20.43,1.0,Ipswich,True,Aston Villa,,0.66
Arijanet Muric,Ipswich,Aston Villa,2024-09-29,True,90.0,2.0,0.82,1.0,0.0,1.0,0.0,0.0,0.0,1.0,91063.0,3.4,0.0,75.0,0.2,2.6,0.0,64.0,20.43,2.0,Ipswich,False,West Ham,,-0.34
Arijanet Muric,Ipswich,West Ham,2024-10-05,False,90.0,4.0,3.79,8.0,0.0,2.0,0.0,0.0,0.0,1.0,113297.0,3.8,0.0,77.14,0.17,3.5,0.0,64.0,20.43,3.0,Ipswich,True,Everton,,0.61
Arijanet Muric,Ipswich,Everton,2024-10-19,True,90.0,2.0,1.74,6.0,0.0,3.0,0.0,0.0,0.0,1.0,130413.0,3.8,0.0,78.75,0.14,3.86,0.0,64.0,20.43,2.0,Ipswich,False,Brentford,,-0.15
Arijanet Muric,Ipswich,Brentford,2024-10-26,False,90.0,4.0,4.11,7.0,0.0,2.0,0.0,0.0,0.0,1.0,130118.0,2.0,0.0,80.0,0.12,4.25,0.0,64.0,20.43,2.0,Ipswich,True,Leicester City,,0.47
Arijanet Muric,Ipswich,Leicester City,2024-11-02,True,90.0,1.0,1.55,4.0,0.0,2.0,0.0,0.0,0.0,1.0,128439.0,2.0,0.0,81.0,0.11,4.22,0.0,64.0,20.43,3.0,Ipswich,False,Tottenham,,-0.3
Arijanet Muric,Ipswich,Tottenham,2024-11-10,False,90.0,1.0,1.82,5.0,0.0,3.0,0.0,0.0,0.0,1.0,117916.0,2.4,0.0,81.82,0.1,4.3,0.0,64.0,20.43,3.0,Ipswich,True,Manchester United,,0.39
Arijanet Muric,Ipswich,Manchester United,2024-11-24,True,90.0,1.0,0.8,3.0,0.0,3.0,0.0,0.0,0.0,1.0,116333.0,2.6,0.0,82.5,0.09,4.18,0.0,64.0,20.43,,Ipswich,False,Nottingham Forest,,-0.54
,Ipswich,,,,,,,,,,,,,,,,,,,,,,,,Ipswich,True,Crystal Palace,,0.88
,Ipswich,,,,,,,,,,,,,,,,,,,,,,,,Ipswich,True,Bournemouth,,0.84
