name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dean Henderson,Crystal Palace,Brentford,2024-08-18,False,90.0,2.0,1.59,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1563145.0,2.0,0.0,90.0,0.0,3.0,0.22,58.0,26.47,1.0,Crystal Palace,True,West Ham,,0.48
Dean Henderson,Crystal Palace,West Ham,2024-08-24,True,90.0,2.0,1.39,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1652313.0,1.5,0.0,90.0,0.0,2.0,0.22,58.0,26.47,4.0,Crystal Palace,False,Chelsea,,-0.9
Dean Henderson,Crystal Palace,Chelsea,2024-09-01,False,90.0,1.0,2.27,6.0,0.0,4.0,0.0,0.0,0.0,1.0,1472632.0,2.33,0.0,90.0,0.0,3.33,0.22,58.0,26.47,1.0,Crystal Palace,True,Leicester City,,0.47
Dean Henderson,Crystal Palace,Leicester City,2024-09-14,True,90.0,2.0,1.23,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1479751.0,2.0,0.0,90.0,0.0,3.0,0.22,58.0,26.47,9.0,Crystal Palace,True,Manchester United,,0.39
Dean Henderson,Crystal Palace,Manchester United,2024-09-21,True,90.0,0.0,1.7,7.0,0.0,9.0,2.0,1.0,0.0,1.0,1372393.0,3.4,0.0,90.0,0.2,3.8,0.22,58.0,26.47,1.0,Crystal Palace,False,Everton,,-0.39
Dean Henderson,Crystal Palace,Everton,2024-09-28,False,90.0,2.0,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1235016.0,3.2,0.0,90.0,0.17,3.17,0.22,58.0,26.47,3.0,Crystal Palace,True,Liverpool,,0.24
Dean Henderson,Crystal Palace,Liverpool,2024-10-05,True,90.0,1.0,1.4,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1146512.0,3.6,0.0,90.0,0.14,3.14,0.22,58.0,26.47,3.0,Crystal Palace,False,Nottingham Forest,,-0.54
Dean Henderson,Crystal Palace,Nottingham Forest,2024-10-21,False,90.0,1.0,1.62,5.0,0.0,3.0,0.0,0.0,0.0,1.0,1140329.0,3.4,0.0,90.0,0.12,3.38,0.22,58.0,26.47,8.0,Crystal Palace,True,Tottenham,,0.74
Dean Henderson,Crystal Palace,Tottenham,2024-10-27,True,90.0,0.0,0.72,3.0,0.0,8.0,1.0,1.0,0.0,1.0,1088973.0,4.8,0.0,90.0,0.22,3.33,0.22,58.0,26.47,2.0,Crystal Palace,False,Wolverhampton,,-0.53
Dean Henderson,Crystal Palace,Wolverhampton,2024-11-02,False,90.0,2.0,1.53,4.0,0.0,2.0,0.0,0.0,0.0,1.0,1132023.0,3.4,0.0,90.0,0.2,3.4,0.22,58.0,26.47,2.0,Crystal Palace,True,Fulham,,0.27
Dean Henderson,Crystal Palace,Fulham,2024-11-09,True,90.0,2.0,1.83,5.0,0.0,2.0,0.0,0.0,0.0,1.0,1141893.0,3.6,0.0,90.0,0.18,3.55,0.22,58.0,26.47,7.0,Crystal Palace,False,Aston Villa,,0.11
Dean Henderson,Crystal Palace,Aston Villa,2024-11-23,False,90.0,2.0,3.11,3.0,1.0,7.0,0.0,0.0,0.0,1.0,1090819.0,4.4,0.0,90.0,0.17,3.5,0.22,58.0,26.47,,Crystal Palace,True,Newcastle United,,0.67
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Ipswich Town,,
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Manchester City,,-1.18
