name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,saves_3g_avg,saves_5g_avg,saves_ema,saves_momentum_3g,saves_momentum_5g,goals_conceded_3g_avg,goals_conceded_5g_avg,goals_conceded_ema,goals_conceded_momentum_3g,goals_conceded_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,saves_clean_sheets_3g,expected_goals_conceded_saves_3g,saves_clean_sheets_5g,expected_goals_conceded_saves_5g,saves_per_90
José Malheiro de Sá,Wolves,Arsenal,,False,90,2,1.24,4,0,2,0,0,,1,205429,2.0,0,90.0,0.0,4.0,0.12,134,59.38,-1.0,Wolves,True,Chelsea,,0.0,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.24,1.24,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0,4.96,4.0
José Malheiro de Sá,Wolves,Chelsea,,True,90,6,1.56,2,0,-1,0,0,,1,226059,0.5,0,90.0,0.0,3.0,0.12,134,59.38,0.0,Wolves,False,Nottingham Forest,,-0.54,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.3333333333333335,-1.0,-1.0,4.0,4.0,3.3333333333333335,2.0,2.0,1.4,1.4,1.3466666666666667,0.16000000000000014,0.16000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,4.199999999999999,0.0,4.199999999999999,3.0
José Malheiro de Sá,Wolves,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,220696,0.33,0,60.0,0.0,3.0,0.12,134,59.38,0.0,Wolves,True,Newcastle United,,0.67,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.2222222222222228,-2.0,-2.0,2.6666666666666665,2.6666666666666665,2.2222222222222228,-2.6666666666666665,-2.6666666666666665,0.9333333333333332,0.9333333333333332,0.8977777777777779,-0.9333333333333332,-0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.8666666666666665,0.0,1.8666666666666665,3.0
José Malheiro de Sá,Wolves,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,198038,0.25,0,45.0,0.0,3.0,0.12,134,59.38,0.0,Wolves,False,Aston Villa,,0.11,90.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.5,1.481481481481482,-0.6666666666666666,-1.5,2.0,2.0,1.481481481481482,-2.0,-2.0,0.52,0.7,0.5985185185185187,-0.52,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3466666666666667,0.0,1.0499999999999998,3.0
José Malheiro de Sá,Wolves,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,185347,0.2,0,36.0,0.0,3.0,0.12,134,59.38,0.0,Wolves,True,Liverpool,,0.24,0.0,180.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9876543209876548,0.0,-1.2,0.0,1.6,0.9876543209876548,0.0,-1.6,0.0,0.5599999999999999,0.3990123456790125,0.0,-0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6719999999999999,3.0
José Malheiro de Sá,Wolves,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,169043,-0.2,0,30.0,0.0,3.0,0.12,134,59.38,0.0,Wolves,False,Brentford,,-0.15,0.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.65843621399177,0.0,-0.4,0.0,1.2,0.65843621399177,0.0,-1.2,0.0,0.312,0.266008230452675,0.0,-0.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12480000000000001,3.0
José Malheiro de Sá,Wolves,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,162009,0.0,0,25.71,0.0,3.0,0.12,134,59.38,2.0,Wolves,True,Manchester City,,-1.18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4389574759945134,0.0,0.0,0.0,0.0,0.4389574759945134,0.0,0.0,0.0,0.0,0.17733882030178336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
José Malheiro de Sá,Wolves,Manchester City,,True,90,2,1.62,5,0,2,0,0,,1,156562,0.4,0,33.75,0.0,3.67,0.12,134,59.38,2.0,Wolves,False,Brighton,,-0.61,90.0,90.0,,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,1.0,1.9593049839963421,3.333333333333333,4.0,0.6666666666666666,0.4,0.9593049839963423,1.3333333333333335,1.6,0.54,0.324,0.658225880201189,1.08,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000001,0.0,0.324,3.6666666666666665
José Malheiro de Sá,Wolves,Brighton,,False,90,2,1.31,4,0,2,0,0,,1,165300,0.8,0,40.0,0.0,3.75,0.12,134,59.38,2.0,Wolves,True,Crystal Palace,,0.88,180.0,180.0,,0.0,0.0,0.0,0.0,0.0,3.0,1.8,2.6395366559975617,1.0,2.2,1.3333333333333333,0.8,1.3062033226642282,0.6666666666666667,1.2,0.9766666666666667,0.5860000000000001,0.875483920134126,0.33333333333333337,0.724,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,1.0548000000000002,3.75
José Malheiro de Sá,Wolves,Crystal Palace,,True,90,2,2.51,4,0,2,0,0,,1,172701,1.2,0,45.0,0.0,3.8,0.12,134,59.38,6.0,Wolves,True,Southampton,,0.24,270.0,270.0,,0.0,0.0,0.0,0.0,0.0,4.333333333333333,2.6,3.093024437331708,-0.33333333333333304,1.4,2.0,1.2,1.5374688817761522,0.0,0.8,1.8133333333333332,1.0879999999999999,1.4203226134227507,0.6966666666666665,1.422,0.0,0.0,0.0,0.0,0.0,0.0,7.857777777777777,0.0,2.8287999999999998,3.8
José Malheiro de Sá,Wolves,Southampton,,True,90,0,0.66,0,0,6,0,1,,1,184773,2.4,0,49.09,0.17,3.17,0.12,134,59.38,,,,,,,270.0,360.0,,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,2.6666666666666665,2.6,2.0620162915544724,-2.6666666666666665,-2.6,1.3333333333333333,1.2,1.024979254517435,-1.3333333333333333,-1.2,1.4933333333333332,1.22,1.1668817422818338,-0.8333333333333331,-0.5599999999999999,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,3.9822222222222217,0.52,3.172,3.1666666666666665
