name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,saves_3g_avg,saves_5g_avg,saves_ema,saves_momentum_3g,saves_momentum_5g,goals_conceded_3g_avg,goals_conceded_5g_avg,goals_conceded_ema,goals_conceded_momentum_3g,goals_conceded_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,saves_clean_sheets_3g,expected_goals_conceded_saves_3g,saves_clean_sheets_5g,expected_goals_conceded_saves_5g,saves_per_90
Alisson Ramses Becker,Liverpool,Ipswich Town,2024-08-17,False,90.0,0.0,0.45,2.0,0.0,7.0,1.0,1.0,0.0,1.0,892671.0,7.0,0.0,90.0,1.0,2.0,0.29,83.0,35.21,6.0,Liverpool,True,Brentford,,0.54,90.0,90.0,,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.45,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.9,2.0,0.9,2.0
Alisson Ramses Becker,Liverpool,Brentford,2024-08-25,True,90.0,0.0,0.36,2.0,0.0,6.0,0.0,1.0,0.0,1.0,1033748.0,6.5,0.0,90.0,1.0,2.0,0.29,83.0,35.21,8.0,Liverpool,False,Manchester United,,-0.41,180.0,180.0,,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.405,0.42000000000000004,-0.04500000000000004,-0.04500000000000004,0.5,0.5,0.6666666666666667,-0.5,-0.5,2.0,0.81,2.0,0.81,2.0
Alisson Ramses Becker,Liverpool,Manchester United,2024-09-01,False,90.0,0.0,1.36,3.0,0.0,8.0,1.0,1.0,0.0,1.0,1067940.0,7.0,0.0,90.0,1.0,2.33,0.29,83.0,35.21,2.0,Liverpool,True,Nottingham Forest,,1.2,270.0,270.0,,1.0,1.0,1.0,0.0,0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.6666666666666665,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.7233333333333333,0.7233333333333333,0.7333333333333334,0.6366666666666668,0.6366666666666668,0.6666666666666666,0.6666666666666666,0.7777777777777779,0.33333333333333337,0.33333333333333337,2.3333333333333335,1.6877777777777778,2.3333333333333335,1.6877777777777778,2.3333333333333335
Alisson Ramses Becker,Liverpool,Nottingham Forest,2024-09-14,True,90.0,1.0,0.44,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1403696.0,5.75,0.0,90.0,0.75,2.25,0.29,83.0,35.21,0.0,Liverpool,True,Bournemouth,,0.84,270.0,360.0,,0.6666666666666666,0.75,0.6666666666666667,-0.6666666666666666,-0.75,2.3333333333333335,2.25,2.2222222222222223,-0.3333333333333335,-0.25,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.75,0.7200000000000001,0.6525000000000001,0.6355555555555557,-0.2800000000000001,-0.21250000000000008,0.3333333333333333,0.5,0.5185185185185187,-0.3333333333333333,-0.5,1.5555555555555556,1.6800000000000004,1.6875,1.4681250000000001,2.25
Alisson Ramses Becker,Liverpool,Bournemouth,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1276919.0,4.6,0.0,72.0,0.75,2.25,0.29,83.0,35.21,2.0,Liverpool,False,Wolverhampton,,-0.53,180.0,360.0,,0.3333333333333333,0.6,0.44444444444444453,-0.3333333333333333,-0.6,1.6666666666666667,1.8,1.4814814814814816,-1.6666666666666667,-1.8,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,0.6,0.522,0.4237037037037038,-0.6,-0.522,0.3333333333333333,0.4,0.34567901234567916,-0.3333333333333333,-0.4,0.5555555555555556,1.0,1.08,0.9396000000000001,2.25
Alisson Ramses Becker,Liverpool,Wolverhampton,2024-09-28,False,90.0,1.0,0.63,2.0,0.0,2.0,0.0,0.0,0.0,1.0,985736.0,3.6,0.0,75.0,0.6,2.2,0.29,83.0,35.21,10.0,Liverpool,False,Crystal Palace,,0.2,180.0,360.0,,0.0,0.4,0.2962962962962964,0.0,-0.4,1.3333333333333333,1.8,1.6543209876543212,0.6666666666666667,0.19999999999999996,0.6666666666666666,0.4,0.4814814814814815,0.33333333333333337,0.6,0.3566666666666667,0.558,0.4924691358024692,0.2733333333333333,0.07199999999999995,0.0,0.2,0.23045267489711946,0.0,-0.2,0.0,0.47555555555555556,0.7200000000000001,1.0044000000000002,2.2
Alisson Ramses Becker,Liverpool,Crystal Palace,2024-10-05,False,78.0,0.0,0.5,4.0,0.0,10.0,3.0,1.0,0.0,1.0,994549.0,4.4,0.0,75.43,0.67,2.5,0.29,83.0,35.21,0.0,Liverpool,True,Chelsea,,0.0,168.0,348.0,,0.3333333333333333,0.4,0.5308641975308642,0.6666666666666667,0.6,2.0,2.2,2.436213991769548,2.0,1.7999999999999998,0.3333333333333333,0.4,0.3209876543209877,-0.3333333333333333,-0.4,0.3766666666666667,0.5860000000000001,0.49497942386831284,0.1233333333333333,-0.08600000000000008,1.0,0.8,1.1536351165980796,2.0,2.2,0.6666666666666666,0.7533333333333334,0.8800000000000001,1.2892000000000003,2.556818181818182
Alisson Ramses Becker,Liverpool,Chelsea,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,763971.0,2.8,0.0,66.0,0.67,2.5,0.29,83.0,35.21,0.0,Liverpool,False,Arsenal,,-0.56,168.0,258.0,,0.3333333333333333,0.2,0.3539094650205762,-0.3333333333333333,-0.2,2.0,1.6,1.6241426611796987,-2.0,-1.6,0.3333333333333333,0.4,0.21399176954732516,-0.3333333333333333,-0.4,0.3766666666666667,0.314,0.32998628257887525,-0.3766666666666667,-0.314,1.0,0.6,0.7690900777320532,-1.0,-0.6,0.6666666666666666,0.7533333333333334,0.32000000000000006,0.5024000000000001,2.556818181818182
Alisson Ramses Becker,Liverpool,Arsenal,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,685560.0,2.4,0.0,58.67,0.67,2.5,0.29,83.0,35.21,0.0,Liverpool,True,Brighton,,-0.42,78.0,168.0,,0.3333333333333333,0.2,0.2359396433470508,-0.3333333333333333,-0.2,1.3333333333333333,1.2,1.0827617741197992,-1.3333333333333333,-1.2,0.0,0.2,0.1426611796982168,0.0,-0.2,0.16666666666666666,0.22600000000000003,0.21999085505258353,-0.16666666666666666,-0.22600000000000003,1.0,0.6,0.5127267184880355,-1.0,-0.6,0.4444444444444444,0.2222222222222222,0.24,0.27120000000000005,2.556818181818182
Alisson Ramses Becker,Liverpool,Brighton,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,620186.0,2.4,0.0,52.8,0.67,2.5,0.29,83.0,35.21,0.0,Liverpool,True,Aston Villa,,0.66,0.0,168.0,,0.0,0.2,0.15729309556470056,0.0,-0.2,0.0,1.2,0.7218411827465329,0.0,-1.2,0.0,0.2,0.09510745313214454,0.0,-0.2,0.0,0.22600000000000003,0.1466605700350557,0.0,-0.22600000000000003,0.0,0.6,0.3418178123253571,0.0,-0.6,0.0,0.0,0.24,0.27120000000000005,2.556818181818182
