name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
John Ruddy,Newcastle,Southampton,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Bournemouth,,-0.04
John Ruddy,Newcastle,Bournemouth,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Tottenham,,0.74
John Ruddy,Newcastle,Tottenham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Wolverhampton,,-0.53
John Ruddy,Newcastle,Wolverhampton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Fulham,,0.53
John Ruddy,Newcastle,Fulham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Manchester City,,-1.18
John Ruddy,Newcastle,Manchester City,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Everton,,-0.39
John Ruddy,Newcastle,Everton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Brighton,,-0.42
John Ruddy,Newcastle,Brighton,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Chelsea,,-0.9
John Ruddy,Newcastle,Chelsea,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Arsenal,,-0.32
John Ruddy,Newcastle,Arsenal,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Nottingham Forest,,-0.54
John Ruddy,Newcastle,Nottingham Forest,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Newcastle,True,West Ham,,0.48
John Ruddy,Newcastle,West Ham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Newcastle,False,Crystal Palace,,0.2
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,Liverpool,,0.24
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,False,Brentford,,-0.15
