name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Łukasz Fabiański,West Ham,Aston Villa,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1150090.0,0.0,0.0,0.0,0.0,0.0,0.0,West Ham,False,Crystal Palace,,0.2
Łukasz Fabiański,West Ham,Crystal Palace,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1236799.0,0.0,0.0,0.0,0.0,0.0,1.0,West Ham,True,Manchester City,,-1.18
Łukasz Fabiański,West Ham,Manchester City,2024-08-31,True,45.0,1.0,1.29,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1272471.0,0.33,0.0,15.0,0.0,2.0,0.0,West Ham,False,Fulham,,0.53
Łukasz Fabiański,West Ham,Fulham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1560144.0,0.25,0.0,11.25,0.0,2.0,0.0,West Ham,True,Chelsea,,0.0
Łukasz Fabiański,West Ham,Chelsea,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1587809.0,0.2,0.0,9.0,0.0,2.0,0.0,West Ham,False,Brentford,,-0.15
Łukasz Fabiański,West Ham,Brentford,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1721223.0,0.2,0.0,7.5,0.0,2.0,0.0,West Ham,True,Ipswich Town,,
Łukasz Fabiański,West Ham,Ipswich Town,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1789531.0,0.2,0.0,6.43,0.0,2.0,0.0,West Ham,False,Tottenham,,-0.3
Łukasz Fabiański,West Ham,Tottenham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1821859.0,0.0,0.0,5.62,0.0,2.0,3.0,West Ham,True,Manchester United,,0.39
Łukasz Fabiański,West Ham,Manchester United,2024-10-27,True,90.0,1.0,2.12,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1819939.0,0.6,0.0,15.0,0.0,3.0,2.0,West Ham,False,Nottingham Forest,,-0.54
Łukasz Fabiański,West Ham,Nottingham Forest,2024-11-02,False,90.0,3.0,2.17,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1875051.0,1.0,0.0,22.5,0.0,3.0,9.0,West Ham,True,Everton,,0.61
Łukasz Fabiański,West Ham,Everton,2024-11-09,True,90.0,0.0,1.11,4.0,0.0,9.0,2.0,1.0,0.0,1.0,1918554.0,2.8,0.0,28.64,0.25,3.25,6.0,West Ham,False,Newcastle United,,-0.44
Łukasz Fabiański,West Ham,Newcastle United,2024-11-25,False,90.0,0.0,1.69,2.0,0.0,6.0,0.0,1.0,0.0,1.0,2024219.0,4.0,0.0,33.75,0.4,3.0,,West Ham,True,Arsenal,,-0.32
,West Ham,,,,,,,,,,,,,,,,,,,,,West Ham,False,Leicester City,,-0.22
,West Ham,,,,,,,,,,,,,,,,,,,,,West Ham,True,Wolverhampton,,-0.08
