name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,saves_3g_avg,saves_5g_avg,saves_ema,saves_momentum_3g,saves_momentum_5g,goals_conceded_3g_avg,goals_conceded_5g_avg,goals_conceded_ema,goals_conceded_momentum_3g,goals_conceded_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,saves_clean_sheets_3g,expected_goals_conceded_saves_3g,saves_clean_sheets_5g,expected_goals_conceded_saves_5g,saves_per_90
Ederson Santana de Moraes,Man City,Chelsea,2024-08-18,False,90.0,0.0,1.01,3.0,0.0,8.0,1.0,1.0,0.0,1.0,557560.0,8.0,0.0,90.0,1.0,3.0,0.37,57.0,27.43,2.0,Man City,True,Ipswich Town,,,90.0,90.0,,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.01,1.01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0300000000000002,3.0,3.0300000000000002,3.0
Ederson Santana de Moraes,Man City,Ipswich Town,2024-08-24,True,90.0,1.0,0.29,0.0,0.0,2.0,0.0,0.0,0.0,1.0,817354.0,5.0,0.0,90.0,0.5,1.5,0.37,57.0,27.43,2.0,Man City,False,West Ham,,-0.34,180.0,180.0,,0.5,0.5,0.6666666666666667,-0.5,-0.5,1.5,1.5,2.0,-1.5,-1.5,0.5,0.5,0.3333333333333333,0.5,0.5,0.65,0.65,0.7700000000000001,-0.36000000000000004,-0.36000000000000004,0.5,0.5,0.6666666666666667,-0.5,-0.5,0.75,0.9750000000000001,0.75,0.9750000000000001,1.5
Ederson Santana de Moraes,Man City,West Ham,2024-08-31,False,90.0,1.0,0.73,2.0,0.0,2.0,0.0,0.0,0.0,1.0,820193.0,4.0,0.0,90.0,0.33,1.67,0.37,57.0,27.43,7.0,Man City,True,Brentford,,0.54,270.0,270.0,,0.3333333333333333,0.3333333333333333,0.44444444444444453,-0.3333333333333333,-0.3333333333333333,1.6666666666666667,1.6666666666666667,2.0,0.33333333333333326,0.33333333333333326,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.33333333333333337,0.33333333333333337,0.6766666666666667,0.6766666666666667,0.7566666666666668,0.05333333333333323,0.05333333333333323,0.3333333333333333,0.3333333333333333,0.44444444444444453,-0.3333333333333333,-0.3333333333333333,0.5555555555555556,1.127777777777778,0.5555555555555556,1.127777777777778,1.6666666666666667
Ederson Santana de Moraes,Man City,Brentford,2024-09-14,True,90.0,1.0,0.96,5.0,0.0,7.0,1.0,0.0,0.2,1.0,826949.0,4.75,0.0,90.0,0.25,2.5,0.37,57.0,27.43,0.0,Man City,True,Arsenal,,-0.32,270.0,360.0,,0.0,0.25,0.2962962962962964,0.0,-0.25,2.3333333333333335,2.5,3.0,2.6666666666666665,2.5,1.0,0.75,0.7037037037037037,0.0,0.25,0.66,0.7475,0.8244444444444445,0.29999999999999993,0.2124999999999999,0.3333333333333333,0.5,0.6296296296296298,0.6666666666666667,0.5,0.0,1.5400000000000003,0.625,1.8687500000000001,2.5
Ederson Santana de Moraes,Man City,Arsenal,2024-09-22,True,90.0,2.0,0.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,832093.0,3.8,0.0,90.0,0.2,2.2,0.37,57.0,27.43,2.0,Man City,False,Newcastle United,,-0.44,270.0,450.0,,0.0,0.2,0.19753086419753094,0.0,-0.2,2.6666666666666665,2.2,2.3333333333333335,-1.6666666666666665,-1.2000000000000002,1.3333333333333333,1.0,1.1358024691358026,0.6666666666666667,1.0,0.7799999999999999,0.728,0.7662962962962965,-0.1299999999999999,-0.07799999999999996,0.3333333333333333,0.4,0.41975308641975323,-0.3333333333333333,-0.4,0.0,2.0799999999999996,0.44000000000000006,1.6016000000000001,2.2
Ederson Santana de Moraes,Man City,Newcastle United,2024-09-28,False,90.0,1.0,1.57,3.0,0.0,2.0,0.0,0.0,0.0,1.0,871900.0,2.6,0.0,90.0,0.17,2.33,0.37,57.0,27.43,0.0,Man City,True,Fulham,,0.27,270.0,450.0,,0.0,0.0,0.13168724279835398,0.0,0.0,3.0,2.2,2.555555555555556,0.0,0.7999999999999998,1.3333333333333333,1.2,1.0905349794238686,-0.33333333333333326,-0.19999999999999996,1.06,0.8399999999999999,1.0341975308641977,0.51,0.7300000000000002,0.3333333333333333,0.2,0.27983539094650217,-0.3333333333333333,-0.2,0.0,3.18,0.0,1.8479999999999999,2.3333333333333335
Ederson Santana de Moraes,Man City,Fulham,2024-10-05,True,90.0,2.0,2.6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,880762.0,2.2,0.0,90.0,0.14,2.29,0.37,57.0,27.43,2.0,Man City,False,Wolverhampton,,-0.53,270.0,450.0,,0.0,0.0,0.08779149519890266,0.0,0.0,2.0,2.6,2.3703703703703707,0.0,-0.6000000000000001,1.6666666666666667,1.4,1.3936899862825791,0.33333333333333326,0.6000000000000001,1.6066666666666667,1.302,1.5561316872427986,0.9933333333333334,1.298,0.0,0.2,0.18655692729766812,0.0,-0.2,0.0,3.2133333333333334,0.0,3.3852,2.2857142857142856
Ederson Santana de Moraes,Man City,Wolverhampton,2024-10-20,False,90.0,1.0,0.97,1.0,0.0,2.0,0.0,0.0,0.0,1.0,916111.0,2.2,0.0,90.0,0.12,2.12,0.37,57.0,27.43,6.0,Man City,True,Southampton,,0.24,270.0,450.0,,0.0,0.0,0.05852766346593511,0.0,0.0,2.0,2.4,1.9135802469135805,-1.0,-1.4,1.3333333333333333,1.4,1.262459990855053,-0.33333333333333326,-0.3999999999999999,1.7133333333333332,1.35,1.3607544581618658,-0.7433333333333332,-0.3800000000000001,0.0,0.2,0.12437128486511209,0.0,-0.2,0.0,3.4266666666666663,0.0,3.24,2.125
Ederson Santana de Moraes,Man City,Southampton,2024-10-26,True,90.0,0.0,0.21,2.0,0.0,6.0,0.0,1.0,0.0,1.0,956354.0,2.0,0.0,90.0,0.22,2.11,0.37,57.0,27.43,2.0,Man City,False,Bournemouth,,-0.04,270.0,450.0,,0.3333333333333333,0.2,0.3723517756439567,0.6666666666666667,0.8,1.6666666666666667,1.8,1.9423868312757206,0.33333333333333326,0.19999999999999996,1.0,1.2,0.8416399939033687,-1.0,-1.2,1.26,1.2,0.9771696387745773,-1.05,-0.99,0.0,0.0,0.08291418991007474,0.0,0.0,0.5555555555555556,2.1,0.36000000000000004,2.16,2.111111111111111
Ederson Santana de Moraes,Man City,Bournemouth,2024-11-02,False,90.0,2.0,2.04,4.0,0.0,2.0,0.0,0.0,0.0,1.0,982639.0,2.4,0.0,90.0,0.2,2.3,0.37,57.0,27.43,1.0,Man City,False,Brighton,,-0.61,270.0,450.0,,0.3333333333333333,0.2,0.24823451709597116,-0.3333333333333333,-0.2,2.3333333333333335,2.4,2.6282578875171474,1.6666666666666665,1.6,1.0,1.2,1.2277599959355792,1.0,0.8,1.0733333333333335,1.4780000000000002,1.3314464258497183,0.9666666666666666,0.5619999999999998,0.0,0.0,0.0552761266067165,0.0,0.0,0.7777777777777778,2.504444444444445,0.48,3.5472000000000006,2.3
