name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Martin Dúbravka,Newcastle,Southampton,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Bournemouth,,-0.04
Martin Dúbravka,Newcastle,Bournemouth,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,True,Tottenham,,0.74
Martin Dúbravka,Newcastle,Tottenham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Wolverhampton,,-0.53
Martin Dúbravka,Newcastle,Wolverhampton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Fulham,,0.53
Martin Dúbravka,Newcastle,Fulham,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,True,Manchester City,,-1.18
Martin Dúbravka,Newcastle,Manchester City,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Everton,,-0.39
Martin Dúbravka,Newcastle,Everton,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,True,Brighton,,-0.42
Martin Dúbravka,Newcastle,Brighton,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Chelsea,,-0.9
Martin Dúbravka,Newcastle,Chelsea,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,True,Arsenal,,-0.32
Martin Dúbravka,Newcastle,Arsenal,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,False,Nottingham Forest,,-0.54
Martin Dúbravka,Newcastle,Nottingham Forest,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,0.0,Newcastle,True,West Ham,,0.48
Martin Dúbravka,Newcastle,West Ham,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.18,88.0,44.34,,Newcastle,False,Crystal Palace,,0.2
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,True,Liverpool,,0.24
,Newcastle,,,,,,,,,,,,,,,,,,,,,,,,Newcastle,False,Brentford,,-0.15
