name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mads Hermansen,Leicester,,2024-08-19,True,90.0,1.0,1.23,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.31,3.0,0.0,90.0,0.0,5.0,0.0,0.0,0.0,2.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-08-24,False,90.0,2.0,1.78,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.45,2.5,0.0,90.0,0.0,4.5,0.0,0.0,0.0,2.0,Leicester,True,,,
Mads Hermansen,Leicester,,2024-08-31,True,90.0,2.0,1.55,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.46,2.33,0.0,90.0,0.0,4.0,0.0,0.0,0.0,1.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-09-14,False,90.0,2.0,2.55,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,2.0,0.0,90.0,0.0,3.5,0.0,0.0,0.0,3.0,Leicester,True,,,
Mads Hermansen,Leicester,,2024-09-21,True,90.0,1.0,1.1,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.52,2.2,0.0,90.0,0.0,3.6,0.0,0.0,0.0,4.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-09-28,False,90.0,4.0,4.6,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.48,2.4,0.0,90.0,0.0,5.17,0.0,0.0,0.0,6.0,Leicester,True,,,
Mads Hermansen,Leicester,,2024-10-05,True,90.0,0.0,2.16,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.72,3.2,0.0,90.0,0.14,4.71,0.0,0.0,0.0,3.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-10-19,False,90.0,2.0,2.15,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.92,3.4,0.0,90.0,0.12,4.88,0.0,0.0,0.0,1.0,Leicester,True,,,
Mads Hermansen,Leicester,,2024-10-25,True,90.0,3.0,1.73,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.92,3.4,0.0,90.0,0.11,4.56,0.0,0.0,0.0,2.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-11-02,False,90.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.97,3.2,0.0,90.0,0.1,4.2,0.0,0.0,0.0,1.0,Leicester,False,,,
Mads Hermansen,Leicester,,2024-11-10,False,90.0,3.0,0.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.87,2.6,0.0,90.0,0.09,3.91,0.0,0.0,0.0,2.0,Leicester,True,,,
Mads Hermansen,Leicester,,2024-11-23,True,90.0,2.0,2.75,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.85,1.8,0.0,90.0,0.08,3.92,0.0,0.0,0.0,,Leicester,False,Brentford,,-0.15
,Leicester,,,,,,,,,,,,,,,,,,,,,,,,Leicester,True,West Ham,,0.48
,Leicester,,,,,,,,,,,,,,,,,,,,,,,,Leicester,True,Brighton,,-0.42
