name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,clean_sheets_3g_avg,clean_sheets_5g_avg,clean_sheets_ema,clean_sheets_momentum_3g,clean_sheets_momentum_5g,saves_3g_avg,saves_5g_avg,saves_ema,saves_momentum_3g,saves_momentum_5g,goals_conceded_3g_avg,goals_conceded_5g_avg,goals_conceded_ema,goals_conceded_momentum_3g,goals_conceded_momentum_5g,expected_goals_conceded_3g_avg,expected_goals_conceded_5g_avg,expected_goals_conceded_ema,expected_goals_conceded_momentum_3g,expected_goals_conceded_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,saves_clean_sheets_3g,expected_goals_conceded_saves_3g,saves_clean_sheets_5g,expected_goals_conceded_saves_5g,saves_per_90
Nick Pope,Newcastle,Southampton,2024-08-17,True,90.0,0.0,1.77,3.0,0.0,9.0,2.0,1.0,0.0,1.0,510361.0,9.0,0.0,90.0,1.0,3.0,0.4,43.0,15.92,3.0,Newcastle,False,Bournemouth,,-0.04,90.0,90.0,,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,1.77,1.77,0.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,5.3100000000000005,3.0,5.3100000000000005,3.0
Nick Pope,Newcastle,Bournemouth,2024-08-25,False,90.0,1.0,2.23,3.0,0.0,3.0,0.0,0.0,0.0,1.0,855716.0,6.0,0.0,90.0,0.5,3.0,0.4,43.0,15.92,4.0,Newcastle,True,Tottenham,,0.74,180.0,180.0,,0.5,0.5,0.6666666666666667,-0.5,-0.5,3.0,3.0,3.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,2.0,2.0,1.9233333333333333,0.22999999999999998,0.22999999999999998,1.0,1.0,1.3333333333333335,-1.0,-1.0,1.5,6.0,1.5,6.0,3.0
Nick Pope,Newcastle,Tottenham,2024-09-01,True,90.0,1.0,1.26,6.0,0.0,4.0,0.0,0.0,0.0,1.0,839389.0,5.33,0.0,90.0,0.33,4.0,0.4,43.0,15.92,3.0,Newcastle,False,Wolverhampton,,-0.53,270.0,270.0,,0.3333333333333333,0.3333333333333333,0.44444444444444453,-0.3333333333333333,-0.3333333333333333,4.0,4.0,4.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.33333333333333337,0.33333333333333337,1.7533333333333332,1.7533333333333332,1.7022222222222223,-0.4933333333333332,-0.4933333333333332,0.6666666666666666,0.6666666666666666,0.8888888888888891,-0.6666666666666666,-0.6666666666666666,1.3333333333333333,7.013333333333333,1.3333333333333333,7.013333333333333,4.0
Nick Pope,Newcastle,Wolverhampton,2024-09-15,False,90.0,1.0,0.99,4.0,0.0,3.0,0.0,0.0,0.0,1.0,925661.0,4.75,0.0,90.0,0.25,4.0,0.4,43.0,15.92,3.0,Newcastle,False,Fulham,,0.53,270.0,360.0,,0.0,0.25,0.2962962962962964,0.0,-0.25,4.333333333333333,4.0,4.0,-0.33333333333333304,0.0,1.0,0.75,0.7037037037037037,0.0,0.25,1.4933333333333334,1.5625,1.4648148148148148,-0.5033333333333334,-0.5725,0.0,0.5,0.5925925925925928,0.0,-0.5,0.0,6.471111111111111,1.0,6.25,4.0
Nick Pope,Newcastle,Fulham,2024-09-21,False,90.0,3.0,2.29,8.0,0.0,3.0,0.0,0.0,0.0,1.0,928683.0,4.4,0.0,90.0,0.2,4.8,0.4,43.0,15.92,3.0,Newcastle,True,Manchester City,,-1.18,270.0,450.0,,0.0,0.2,0.19753086419753094,0.0,-0.2,6.0,4.8,5.333333333333334,2.0,3.2,1.6666666666666667,1.2,1.4691358024691359,1.3333333333333333,1.8,1.5133333333333334,1.7079999999999997,1.7398765432098766,0.7766666666666666,0.5820000000000003,0.0,0.4,0.3950617283950619,0.0,-0.4,0.0,9.08,0.96,8.198399999999998,4.8
Nick Pope,Newcastle,Manchester City,2024-09-28,True,90.0,1.0,0.91,5.0,0.0,3.0,0.0,0.0,0.0,1.0,811290.0,3.2,0.0,90.0,0.17,4.83,0.4,43.0,15.92,6.0,Newcastle,False,Everton,,-0.39,270.0,450.0,,0.0,0.0,0.13168724279835398,0.0,0.0,5.666666666666667,5.2,5.222222222222223,-0.666666666666667,-0.20000000000000018,1.6666666666666667,1.4,1.3127572016460907,-0.6666666666666667,-0.3999999999999999,1.3966666666666667,1.536,1.4632510288065848,-0.4866666666666667,-0.626,0.0,0.0,0.26337448559670795,0.0,0.0,0.0,7.914444444444445,0.0,7.9872000000000005,4.833333333333333
Nick Pope,Newcastle,Everton,2024-10-05,False,90.0,0.0,0.67,2.0,0.0,6.0,0.0,1.0,0.0,1.0,751744.0,3.8,0.0,90.0,0.29,4.43,0.4,43.0,15.92,3.0,Newcastle,True,Brighton,,-0.42,270.0,450.0,,0.3333333333333333,0.2,0.421124828532236,0.6666666666666667,0.8,5.0,5.0,4.14814814814815,-3.0,-3.0,1.3333333333333333,1.2,0.8751714677640605,-1.3333333333333333,-1.2,1.29,1.224,1.19883401920439,-0.62,-0.5539999999999999,0.0,0.0,0.1755829903978053,0.0,0.0,1.6666666666666665,6.45,1.0,6.12,4.428571428571429
Nick Pope,Newcastle,Brighton,2024-10-19,True,90.0,1.0,1.12,4.0,0.0,3.0,0.0,0.0,0.0,1.0,755562.0,3.6,0.0,90.0,0.25,4.38,0.4,43.0,15.92,2.0,Newcastle,False,Chelsea,,-0.9,270.0,450.0,,0.3333333333333333,0.2,0.28074988568815734,-0.3333333333333333,-0.2,3.6666666666666665,4.6,4.098765432098767,0.3333333333333335,-0.5999999999999996,0.6666666666666666,1.2,0.9167809785093737,0.33333333333333337,-0.19999999999999996,0.9,1.1960000000000002,1.1725560128029269,0.22000000000000008,-0.07600000000000007,0.0,0.0,0.11705532693187022,0.0,0.0,1.222222222222222,3.3,0.9199999999999999,5.501600000000001,4.375
Nick Pope,Newcastle,Chelsea,2024-10-27,False,90.0,2.0,1.64,5.0,0.0,2.0,0.0,0.0,0.0,1.0,733651.0,3.4,0.0,90.0,0.22,4.44,0.4,43.0,15.92,5.0,Newcastle,True,Arsenal,,-0.32,270.0,450.0,,0.3333333333333333,0.2,0.18716659045877157,-0.3333333333333333,-0.2,3.6666666666666665,4.8,4.3991769547325115,1.3333333333333335,0.20000000000000018,1.0,1.4,1.2778539856729159,1.0,0.6000000000000001,1.1433333333333333,1.326,1.3283706752019513,0.4966666666666666,0.31399999999999983,0.0,0.0,0.07803688462124682,0.0,0.0,1.222222222222222,4.192222222222222,0.96,6.3648,4.444444444444445
Nick Pope,Newcastle,Arsenal,2024-11-02,True,90.0,0.0,1.05,0.0,0.0,5.0,0.0,1.0,0.0,1.0,714431.0,3.8,0.0,90.0,0.3,4.0,0.4,43.0,15.92,2.0,Newcastle,False,Nottingham Forest,,-0.54,270.0,450.0,,0.3333333333333333,0.4,0.4581110603058477,0.6666666666666667,0.6,3.0,3.2,2.9327846364883414,-3.0,-3.2,1.0,0.8,0.8519026571152774,-1.0,-0.8,1.27,1.078,1.2355804501346341,-0.21999999999999997,-0.028000000000000025,0.0,0.0,0.052024589747497886,0.0,0.0,1.0,3.81,1.2800000000000002,3.4496,4.0
