name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Zach Awe,Arsenal,Wolverhampton,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Brentford,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Wolverhampton,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Watford,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Leeds United,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Liverpool,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Aston Villa,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Crystal Palace,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Brighton,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Southampton,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Chelsea,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Manchester United,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,West Ham,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Leicester City,True,0,0,0.0,0,0,0
Zach Awe,Arsenal,Tottenham,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Newcastle United,False,0,0,0.0,0,0,0
Zach Awe,Arsenal,Everton,True,0,0,0.0,0,0,0
