name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Cristian Romero,Spurs,Manchester City,2021-08-15,True,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.0,0.0,1.0,0.0
Cristian Romero,Spurs,Manchester United,2021-10-30,True,DC,90,0,0.0,0,0.0,0,0,0,1.8,0,0,3,1.0,0.0,45.5,0.0
Cristian Romero,Spurs,Everton,2021-11-07,False,DC,90,0,0.0,0,0.0,8,0,0,3.5,3,1,0,0.5,0.0,60.33,0.5
Cristian Romero,Spurs,Southampton,2022-02-09,True,DC,90,0,0.0,0,0.0,0,0,0,2.6,0,0,3,3.0,0.0,67.75,0.33
Cristian Romero,Spurs,Wolverhampton,2022-02-13,True,DC,90,0,0.05,0,0.0,1,1,0,4.0,0,0,2,2.25,0.0,72.2,0.25
Cristian Romero,Spurs,Manchester City,2022-02-19,False,DC,90,0,0.0,0,0.0,0,0,0,2.2,0,0,2,2.0,0.01,75.17,0.2
Cristian Romero,Spurs,Burnley,2022-02-23,False,DC,90,0,0.13,0,0.05,2,2,1,5.6,0,0,1,1.8,0.01,77.29,0.17
Cristian Romero,Spurs,Leicester City,2022-02-26,False,DC,90,0,0.0,0,0.1,7,0,1,3.3,1,1,0,2.2,0.04,78.88,0.29
Cristian Romero,Spurs,Everton,2022-03-07,True,DC,51,0,0.0,0,0.0,0,0,0,1.0,0,0,0,2.0,0.04,75.78,0.29
Cristian Romero,Spurs,Manchester United,2022-03-12,False,DC,90,0,0.0,0,0.05,1,0,1,3.2,0,0,3,2.0,0.04,77.2,0.25
Cristian Romero,Spurs,Brighton,2022-03-16,False,DC,90,1,0.2,0,0.08,14,2,1,9.3,3,1,0,2.0,0.03,78.36,0.33
Cristian Romero,Spurs,West Ham,2022-03-20,True,DC,90,0,0.0,0,0.02,2,0,1,3.6,0,0,1,4.8,0.07,79.33,0.3
Cristian Romero,Spurs,Newcastle United,2022-04-03,True,DC,90,0,0.0,0,0.0,2,0,0,3.1,0,0,1,4.8,0.04,80.15,0.27
Cristian Romero,Spurs,Aston Villa,2022-04-09,False,DC,90,0,0.0,0,0.0,6,0,0,3.3,0,1,0,3.8,0.04,80.86,0.33
Cristian Romero,Spurs,Brighton,2022-04-16,True,DC,90,0,0.0,0,0.0,2,0,0,2.3,0,0,1,5.0,0.04,81.47,0.31
Cristian Romero,Spurs,Brentford,2022-04-23,False,DC,90,0,0.0,0,0.08,9,0,1,4.6,3,1,0,5.2,0.04,82.0,0.36
Cristian Romero,Spurs,Leeds United,2022-05-01,True,DC,90,0,0.03,0,0.0,2,1,0,3.2,0,0,1,4.2,0.0,82.47,0.33
Cristian Romero,Spurs,Liverpool,2022-05-07,False,DC,90,0,0.0,0,0.0,2,0,0,2.6,0,0,1,4.2,0.01,82.89,0.31
Cristian Romero,Spurs,Chelsea,2021-09-19,True,DC,82,0,0.0,0,0.0,1,0,0,2.5,0,0,2,4.2,0.01,82.84,0.29
Cristian Romero,Spurs,Aston Villa,2021-10-03,True,DC,90,0,0.0,0,0.0,1,0,0,2.7,0,0,1,3.2,0.01,83.2,0.28
Cristian Romero,Spurs,Newcastle United,2021-10-17,False,DC,90,0,0.0,0,0.0,1,0,0,3.4,0,0,2,3.0,0.01,83.52,0.26
Cristian Romero,Spurs,West Ham,2021-10-24,False,DC,90,0,0.0,0,0.0,1,0,0,2.1,0,0,1,1.4,0.01,83.82,0.25
