name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Lewis Dunk,Brighton,Burnley,2021-08-14,False,DC,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,0.0,0.0,90.0,0.0
Lewis Dunk,Brighton,Liverpool,2021-10-30,False,DC,90,0,0.0,0,0.0,1,0,0,2.6,0,0,2,2.0,0.0,90.0,0.0
Lewis Dunk,Brighton,Newcastle United,2021-11-06,True,DC,90,0,0.0,0,0.0,2,0,0,2.8,0,0,1,1.5,0.0,90.0,0.0
Lewis Dunk,Brighton,Aston Villa,2021-11-20,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,1.67,0.0,90.0,0.0
Lewis Dunk,Brighton,Leicester City,2021-11-27,True,DC,90,0,0.0,0,0.0,6,0,0,0.9,0,1,0,1.5,0.0,90.0,0.2
Lewis Dunk,Brighton,West Ham,2021-12-01,False,DC,90,0,0.33,0,0.0,2,2,0,4.7,0,0,1,2.4,0.0,90.0,0.17
Lewis Dunk,Brighton,Watford,2021-08-21,True,DC,90,0,0.0,0,0.0,6,0,0,1.2,0,1,0,2.4,0.07,90.0,0.29
Lewis Dunk,Brighton,Watford,2022-02-12,False,DC,90,0,0.09,0,0.0,5,1,0,2.0,0,1,0,3.4,0.07,90.0,0.38
Lewis Dunk,Brighton,Manchester United,2022-02-15,False,DC,53,0,0.0,0,0.0,-3,0,0,0.7,0,0,2,4.0,0.08,85.89,0.38
Lewis Dunk,Brighton,Aston Villa,2022-02-26,True,DC,90,0,0.01,0,0.0,1,1,0,4.8,0,0,2,3.2,0.08,86.3,0.33
Lewis Dunk,Brighton,Newcastle United,2022-03-05,False,DC,90,1,0.65,0,0.0,7,4,0,16.3,0,0,2,2.2,0.09,86.64,0.3
Lewis Dunk,Brighton,Liverpool,2022-03-12,True,DC,90,0,0.0,0,0.0,1,0,0,1.5,0,0,2,3.2,0.15,86.92,0.27
Lewis Dunk,Brighton,Tottenham,2022-03-16,True,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,2.2,0.15,87.15,0.25
Lewis Dunk,Brighton,Everton,2021-08-28,True,DC,90,0,0.0,0,0.0,1,0,0,1.6,0,0,2,1.4,0.13,87.36,0.23
Lewis Dunk,Brighton,Norwich,2022-04-02,True,DC,90,0,0.11,0,0.3,6,3,1,4.9,0,1,0,2.2,0.13,87.53,0.29
Lewis Dunk,Brighton,Arsenal,2022-04-09,False,DC,90,0,0.02,0,0.02,2,1,1,5.4,0,0,1,3.2,0.15,87.69,0.27
Lewis Dunk,Brighton,Tottenham,2022-04-16,False,DC,90,0,0.01,0,0.0,5,1,0,3.1,0,1,0,2.2,0.03,87.82,0.31
Lewis Dunk,Brighton,Manchester City,2022-04-20,False,DC,90,0,0.0,0,0.0,0,0,0,1.8,0,0,3,3.0,0.03,87.94,0.29
Lewis Dunk,Brighton,Southampton,2022-04-24,True,DC,90,0,0.01,0,0.0,1,1,0,4.2,0,0,2,2.8,0.03,88.05,0.28
Lewis Dunk,Brighton,Wolverhampton,2022-04-30,False,DC,90,0,0.0,0,0.0,6,0,0,2.3,0,1,0,2.8,0.03,88.15,0.32
Lewis Dunk,Brighton,Manchester United,2022-05-07,True,DC,90,0,0.09,0,0.0,6,1,0,2.2,0,1,0,2.8,0.01,88.24,0.35
Lewis Dunk,Brighton,Leicester City,2022-05-15,False,DC,90,0,0.0,0,0.0,2,0,0,1.4,0,0,1,3.6,0.02,88.32,0.33
Lewis Dunk,Brighton,West Ham,2022-05-22,True,DC,90,0,0.0,0,0.0,2,0,0,0.0,0,0,1,3.0,0.02,88.39,0.32
Lewis Dunk,Brighton,Brentford,2021-09-11,False,DC,90,0,0.0,0,0.0,8,0,0,1.4,2,1,0,3.4,0.02,88.46,0.35
Lewis Dunk,Brighton,Leeds United,2021-09-19,True,DC,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,4.8,0.02,88.52,0.33
Lewis Dunk,Brighton,Crystal Palace,2021-09-27,False,DC,90,0,0.03,0,0.0,2,1,0,4.6,0,0,1,4.0,0.02,88.58,0.32
Lewis Dunk,Brighton,Arsenal,2021-10-02,True,DC,90,0,0.1,0,0.1,8,2,1,5.6,2,1,0,3.2,0.01,88.63,0.35
Lewis Dunk,Brighton,Norwich,2021-10-16,False,DC,90,0,0.03,0,0.0,9,1,0,5.9,3,1,0,4.4,0.03,88.68,0.37
Lewis Dunk,Brighton,Manchester City,2021-10-23,True,DC,90,0,0.0,0,0.0,0,0,0,3.6,0,0,4,5.8,0.03,88.72,0.36
