name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Yerson Mosquera Valdelamar,Wolves,Leeds United,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Everton,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Crystal Palace,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,West Ham,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Norwich,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Burnley,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Liverpool,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Manchester City,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Brighton,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Chelsea,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Tottenham,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Manchester United,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Southampton,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Brentford,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Arsenal,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Tottenham,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Leeds United,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Arsenal,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,West Ham,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Crystal Palace,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Watford,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Everton,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Manchester United,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Leicester City,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Aston Villa,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Newcastle United,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Burnley,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Brighton,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Chelsea,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Manchester City,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Norwich,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Liverpool,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Watford,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Brentford,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Southampton,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Newcastle United,True,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Aston Villa,False,0,0,0.0,0,0,0
Yerson Mosquera Valdelamar,Wolves,Leicester City,False,0,0,0.0,0,0,0
