name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Kyle Walker-Peters,Southampton,Watford,2021-10-30,False,DL,90,0,0.0,0,0.66,9,0,2,6.2,3,1,0,0.0,0.0,90.0,1.0
Kyle Walker-Peters,Southampton,Aston Villa,2021-11-05,True,DL,90,0,0.0,0,0.0,6,0,0,1.9,0,1,0,9.0,0.0,90.0,1.0
Kyle Walker-Peters,Southampton,Norwich,2021-11-20,False,DL,90,0,0.07,0,0.04,0,1,1,5.0,0,0,2,7.5,0.0,90.0,0.67
Kyle Walker-Peters,Southampton,Liverpool,2021-11-27,False,Sub,2,0,0.0,0,0.0,1,0,0,0.1,0,0,0,5.0,0.02,68.0,0.67
Kyle Walker-Peters,Southampton,Leeds United,2021-12-01,True,DL,90,0,0.09,0,0.0,1,2,0,3.0,0,0,2,4.0,0.02,72.4,0.5
Kyle Walker-Peters,Southampton,Brighton,2021-12-04,True,DL,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,3.4,0.03,75.33,0.4
Kyle Walker-Peters,Southampton,Arsenal,2021-12-11,False,DL,90,0,0.0,0,0.0,1,0,0,1.7,0,0,3,2.0,0.03,77.43,0.33
Kyle Walker-Peters,Southampton,Crystal Palace,2021-12-15,False,DL,90,0,0.0,1,0.05,4,0,2,6.7,0,0,2,1.0,0.03,79.0,0.29
Kyle Walker-Peters,Southampton,West Ham,2021-12-26,False,DL,90,0,0.04,1,0.15,3,1,3,8.7,0,0,2,1.8,0.22,80.22,0.25
Kyle Walker-Peters,Southampton,Manchester United,2021-08-22,True,Sub,11,0,0.0,0,0.0,1,0,0,0.6,0,0,0,2.2,0.43,73.3,0.25
Kyle Walker-Peters,Southampton,Tottenham,2021-12-28,True,DR,90,0,0.0,0,0.13,1,0,1,3.5,0,0,1,2.2,0.41,74.82,0.22
Kyle Walker-Peters,Southampton,Manchester City,2022-01-22,True,DR,90,1,0.07,0,0.0,8,1,0,5.9,0,0,1,2.0,0.41,76.08,0.2
Kyle Walker-Peters,Southampton,Tottenham,2022-02-09,False,DR,90,0,0.0,0,0.29,1,0,1,3.6,0,0,2,3.4,0.42,77.15,0.18
Kyle Walker-Peters,Southampton,Manchester United,2022-02-12,False,DR,90,0,0.04,0,0.07,2,1,1,5.3,0,0,1,2.8,0.22,78.07,0.17
Kyle Walker-Peters,Southampton,Everton,2022-02-19,True,DL,90,0,0.26,0,0.11,6,4,2,10.6,0,1,0,2.6,0.02,78.87,0.23
Kyle Walker-Peters,Southampton,Norwich,2022-02-25,True,DL,90,0,0.2,0,0.12,9,3,2,8.8,3,1,0,3.6,0.07,79.56,0.29
Kyle Walker-Peters,Southampton,Aston Villa,2022-03-05,False,Sub,32,0,0.0,0,0.0,1,0,0,0.7,0,0,0,5.2,0.11,76.76,0.29
Kyle Walker-Peters,Southampton,Newcastle United,2022-03-10,True,DL,90,0,0.0,0,0.44,1,0,2,3.9,0,0,2,3.8,0.1,77.5,0.27
Kyle Walker-Peters,Southampton,Watford,2022-03-13,True,DR,90,0,0.04,0,0.0,1,1,0,4.7,0,0,2,3.8,0.1,78.16,0.25
Kyle Walker-Peters,Southampton,Newcastle United,2021-08-28,False,DL,90,0,0.04,0,0.09,0,2,2,4.8,0,0,2,3.6,0.1,78.75,0.24
Kyle Walker-Peters,Southampton,Leicester City,2022-04-02,False,DL,90,0,0.06,0,0.0,6,2,0,5.3,1,0,1,2.4,0.06,79.29,0.22
Kyle Walker-Peters,Southampton,Chelsea,2022-04-09,True,DL,90,0,0.0,0,0.44,-1,0,1,3.0,0,0,6,1.8,0.03,79.77,0.21
Kyle Walker-Peters,Southampton,Arsenal,2022-04-16,True,DMR,90,0,0.0,0,0.0,6,0,0,1.7,0,1,0,1.4,0.03,80.22,0.25
Kyle Walker-Peters,Southampton,Burnley,2022-04-21,False,MR,82,0,0.08,0,0.0,1,2,0,3.1,0,0,2,2.4,0.03,80.29,0.24
Kyle Walker-Peters,Southampton,Brighton,2022-04-24,False,DL,90,0,0.1,0,0.0,1,2,0,4.0,0,0,2,2.4,0.04,80.68,0.23
Kyle Walker-Peters,Southampton,Crystal Palace,2022-04-30,True,DR,90,0,0.0,0,0.0,1,0,0,2.3,0,0,2,2.6,0.05,81.04,0.22
Kyle Walker-Peters,Southampton,Brentford,2022-05-07,False,DR,90,0,0.14,0,0.0,1,2,0,3.4,0,0,3,1.6,0.04,81.37,0.21
Kyle Walker-Peters,Southampton,Liverpool,2022-05-17,True,DR,90,0,0.0,0,0.0,1,0,0,2.1,0,0,2,2.0,0.06,81.68,0.2
Kyle Walker-Peters,Southampton,Leeds United,2022-05-22,False,DR,90,0,0.0,0,0.04,0,0,1,0.0,0,0,4,1.0,0.06,81.97,0.19
Kyle Walker-Peters,Southampton,Manchester City,2021-09-18,False,DL,90,0,0.0,0,0.08,5,0,2,4.5,0,1,0,0.8,0.05,82.23,0.22
Kyle Walker-Peters,Southampton,Wolverhampton,2021-09-26,True,DL,73,0,0.08,0,0.0,2,2,0,4.5,0,0,1,1.6,0.03,81.94,0.21
Kyle Walker-Peters,Southampton,Chelsea,2021-10-02,False,DL,90,0,0.0,0,0.62,1,0,1,3.8,0,0,3,1.8,0.04,82.19,0.21
