name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Hugo Bueno,Wolves,Burnley,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Liverpool,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Manchester City,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Brighton,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Chelsea,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Manchester United,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Southampton,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Brentford,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Arsenal,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Tottenham,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Leeds United,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Arsenal,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,West Ham,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Crystal Palace,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Watford,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Everton,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Leicester City,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Aston Villa,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Newcastle United,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Burnley,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Brighton,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Chelsea,False,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Manchester City,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Norwich,True,0,0,0.0,0,0,0
Hugo Bueno,Wolves,Liverpool,False,0,0,0.0,0,0,0
