name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Julian Jeanvier,Brentford,West Ham,True,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Watford,False,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Tottenham,True,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Manchester United,False,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Southampton,True,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Everton,False,0,0,0.0,0,0,0
Julian Jeanvier,Brentford,Leicester City,True,0,0,0.0,0,0,0
