name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Nélson Cabral Semedo,Wolves,Everton,2021-11-01,True,DMR,90,0,0.0,0,0.35,2,0,1,3.0,0,0,1,0.0,0.0,90.0,0.0
Nélson Cabral Semedo,Wolves,Crystal Palace,2021-11-06,False,DMR,67,0,0.0,0,0.0,2,0,0,1.3,0,0,1,2.0,0.0,78.5,0.0
Nélson Cabral Semedo,Wolves,West Ham,2021-11-20,True,DMR,90,0,0.14,0,0.0,6,3,0,5.0,0,1,0,2.0,0.0,82.33,0.33
Nélson Cabral Semedo,Wolves,Norwich,2021-11-27,False,DMR,75,0,0.0,0,0.0,5,0,0,1.8,0,1,0,3.33,0.05,80.5,0.5
Nélson Cabral Semedo,Wolves,Burnley,2021-12-01,True,DMR,90,0,0.04,0,0.04,9,1,1,5.1,3,1,0,3.75,0.03,82.4,0.6
Nélson Cabral Semedo,Wolves,Liverpool,2021-12-04,True,DMR,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,4.8,0.03,83.67,0.5
Nélson Cabral Semedo,Wolves,Manchester City,2021-12-11,False,DMR,90,0,0.0,0,0.0,2,0,0,1.0,0,0,1,4.8,0.03,84.57,0.43
Nélson Cabral Semedo,Wolves,Brighton,2021-12-15,False,DMR,90,0,0.01,0,0.0,8,1,0,1.7,2,1,0,4.8,0.03,85.25,0.5
Nélson Cabral Semedo,Wolves,Tottenham,2021-08-22,True,DMR,90,0,0.04,0,0.19,2,2,2,5.1,0,0,1,5.2,0.01,85.78,0.44
Nélson Cabral Semedo,Wolves,Manchester United,2022-01-03,False,DMR,90,0,0.08,0,0.05,8,2,2,8.9,2,1,0,4.6,0.02,86.2,0.5
Nélson Cabral Semedo,Wolves,Southampton,2022-01-15,True,DMR,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,4.4,0.03,86.55,0.45
Nélson Cabral Semedo,Wolves,Brentford,2022-01-22,False,DMR,90,0,0.03,1,0.08,5,2,1,7.5,0,0,1,4.4,0.03,86.83,0.42
Nélson Cabral Semedo,Wolves,Arsenal,2022-02-10,True,DMR,90,0,0.01,0,0.08,2,1,2,4.8,0,0,1,5.0,0.23,87.08,0.38
Nélson Cabral Semedo,Wolves,Tottenham,2022-02-13,False,DMR,90,0,0.0,0,0.23,6,0,2,4.3,0,1,0,3.8,0.23,87.29,0.43
Nélson Cabral Semedo,Wolves,Leeds United,2022-02-20,True,DMR,90,0,0.0,0,0.07,2,0,2,3.7,0,0,1,4.6,0.22,87.47,0.4
Nélson Cabral Semedo,Wolves,Arsenal,2022-02-24,False,DMR,60,0,0.0,0,0.0,8,0,0,1.2,2,1,0,3.4,0.21,85.75,0.4
Nélson Cabral Semedo,Wolves,Manchester United,2021-08-29,True,DMR,90,0,0.0,0,0.02,2,0,1,2.7,0,0,1,4.6,0.21,86.0,0.38
Nélson Cabral Semedo,Wolves,Burnley,2022-04-24,False,DMR,90,0,0.07,0,0.1,2,1,2,8.5,0,0,1,4.0,0.0,86.22,0.35
Nélson Cabral Semedo,Wolves,Brighton,2022-04-30,True,DMR,52,0,0.01,0,0.0,1,1,0,0.5,0,0,1,4.0,0.01,84.42,0.35
Nélson Cabral Semedo,Wolves,Watford,2021-09-11,False,DMR,90,0,0.83,0,0.0,6,3,0,6.1,0,1,0,3.0,0.02,84.7,0.39
Nélson Cabral Semedo,Wolves,Brentford,2021-09-18,True,DMR,81,0,0.05,0,0.0,1,1,0,3.4,0,0,2,3.8,0.18,84.52,0.37
Nélson Cabral Semedo,Wolves,Southampton,2021-09-26,False,DMR,86,0,0.08,0,0.0,6,1,0,4.0,0,1,0,2.4,0.19,84.59,0.4
Nélson Cabral Semedo,Wolves,Newcastle United,2021-10-02,True,DMR,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,3.2,0.21,84.83,0.38
Nélson Cabral Semedo,Wolves,Aston Villa,2021-10-16,False,DMR,90,0,0.0,0,0.05,1,0,1,2.6,0,0,2,3.2,0.19,85.04,0.36
Nélson Cabral Semedo,Wolves,Leicester City,2021-10-23,False,DMR,90,0,0.0,0,0.1,2,0,1,2.3,0,0,1,3.2,0.19,85.24,0.35
