name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Yerry Mina,Everton,Southampton,2021-08-14,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0.0,7.0,0.0
Yerry Mina,Everton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,3.5,0.0
Yerry Mina,Everton,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.5,0.0,2.33,0.0
Yerry Mina,Everton,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.33,0.0,1.75,0.0
Yerry Mina,Everton,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.25,0.0,1.4,0.0
Yerry Mina,Everton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,1.17,0.0
Yerry Mina,Everton,Arsenal,2021-12-06,True,DC,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,0.0,5.29,0.0
Yerry Mina,Everton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,4.62,0.0
Yerry Mina,Everton,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,4.11,0.0
Yerry Mina,Everton,Leicester City,2021-08-21,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.9,0,0,2,0.2,0.0,12.7,0.0
Yerry Mina,Everton,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,11.55,0.0
Yerry Mina,Everton,Norwich,2022-01-15,False,Sub,36,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,0,0.2,0.0,13.58,0.0
Yerry Mina,Everton,Aston Villa,2022-01-22,True,DC,90,0.0,0.08,0.0,0.0,1,2.0,0.0,1.8,0,0,1,0.2,0.0,19.46,0.0
Yerry Mina,Everton,Newcastle United,2022-02-08,False,DC,34,0.0,0.08,0.0,0.0,1,1.0,0.0,0.2,0,0,0,0.4,0.02,20.5,0.0
Yerry Mina,Everton,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.03,19.13,0.0
Yerry Mina,Everton,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.03,17.94,0.0
Yerry Mina,Everton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.03,16.88,0.0
Yerry Mina,Everton,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.03,15.94,0.0
Yerry Mina,Everton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.02,15.11,0.0
Yerry Mina,Everton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,14.35,0.0
Yerry Mina,Everton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,13.67,0.0
Yerry Mina,Everton,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,13.05,0.0
Yerry Mina,Everton,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,12.48,0.0
Yerry Mina,Everton,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,11.96,0.0
Yerry Mina,Everton,Leeds United,2022-04-20,True,DC,90,0.0,0.04,0.0,0.0,1,1.0,0.0,4.8,0,0,1,0.0,0.0,15.08,0.0
Yerry Mina,Everton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.01,14.5,0.0
Yerry Mina,Everton,Chelsea,2022-05-01,True,DC,90,0.0,0.0,0.0,0.03,6,0.0,1.0,3.3,0,1,0,0.2,0.01,17.3,0.25
Yerry Mina,Everton,Leeds United,2022-05-08,False,DC,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,1.4,0.01,17.29,0.25
Yerry Mina,Everton,Watford,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,16.69,0.25
Yerry Mina,Everton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,16.13,0.25
Yerry Mina,Everton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,1.4,0.0,15.61,0.25
Yerry Mina,Everton,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,1.4,0.0,15.12,0.25
Yerry Mina,Everton,Burnley,2021-09-13,True,DC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,3.4,0,0,1,0.2,0.0,17.39,0.2
Yerry Mina,Everton,Aston Villa,2021-09-18,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,3,0.4,0.0,19.53,0.17
Yerry Mina,Everton,Norwich,2021-09-25,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.2,0,1,0,0.6,0.0,21.54,0.29
Yerry Mina,Everton,Manchester United,2021-10-02,False,DC,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.8,0,0,1,1.8,0.0,23.44,0.25
Yerry Mina,Everton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,2.2,0.01,22.81,0.25
Yerry Mina,Everton,Watford,,True,,0,,,,,0,,,0.0,0,0,0,2.2,0.01,22.21,0.25
