name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Ezri Konsa Ngoyo,Aston Villa,Watford,2021-08-14,False,DC,90,0,0.0,0,0.0,1,0,0,2.3,0,0,3,0.0,0.0,90.0,0.0
Ezri Konsa Ngoyo,Aston Villa,West Ham,2021-10-31,True,DC,49,0,0.01,0,0.0,-4,1,0,0.9,0,0,4,1.0,0.0,69.5,0.0
Ezri Konsa Ngoyo,Aston Villa,Brighton,2021-11-20,True,DC,90,0,0.0,0,0.01,5,0,1,2.7,0,1,0,-1.5,0.01,76.33,0.5
Ezri Konsa Ngoyo,Aston Villa,Crystal Palace,2021-11-27,False,DC,90,0,0.01,0,0.0,2,1,0,0.7,0,0,1,0.67,0.0,79.75,0.33
Ezri Konsa Ngoyo,Aston Villa,Manchester City,2021-12-01,True,DC,90,0,0.01,0,0.0,1,1,0,3.5,0,0,2,1.0,0.01,81.8,0.25
Ezri Konsa Ngoyo,Aston Villa,Leeds United,2021-12-05,True,DC,90,2,0.19,0,0.0,17,2,0,13.9,3,0,1,1.0,0.01,83.17,0.2
Ezri Konsa Ngoyo,Aston Villa,Liverpool,2021-12-11,False,DC,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,4.2,0.04,84.14,0.17
Ezri Konsa Ngoyo,Aston Villa,Norwich,2021-12-14,False,DC,90,0,0.0,0,0.0,5,0,0,0.4,0,1,0,5.4,0.04,84.88,0.29
Ezri Konsa Ngoyo,Aston Villa,Chelsea,2021-12-26,True,DC,90,0,0.0,0,0.0,0,0,0,1.8,0,0,3,5.4,0.04,85.44,0.25
Ezri Konsa Ngoyo,Aston Villa,Newcastle United,2021-08-21,True,DC,90,0,0.0,0,0.13,6,0,1,3.0,0,1,0,5.0,0.04,85.9,0.33
Ezri Konsa Ngoyo,Aston Villa,Brentford,2022-01-02,False,DC,90,0,0.12,0,0.0,1,1,0,1.4,0,0,2,6.0,0.04,86.27,0.3
Ezri Konsa Ngoyo,Aston Villa,Manchester United,2022-01-15,True,DC,45,0,0.0,0,0.0,1,0,0,1.1,0,0,1,2.8,0.02,82.83,0.3
Ezri Konsa Ngoyo,Aston Villa,Everton,2022-01-22,False,DC,90,0,0.0,0,0.0,6,0,0,1.2,0,1,0,2.6,0.02,83.38,0.36
Ezri Konsa Ngoyo,Aston Villa,Leicester City,2022-02-09,True,DC,86,0,0.0,0,0.0,-2,0,0,0.2,0,0,3,2.8,0.02,83.57,0.33
Ezri Konsa Ngoyo,Aston Villa,Brighton,2022-02-26,False,DC,90,0,0.0,0,0.05,7,0,1,2.4,1,1,0,2.4,0.02,84.0,0.38
Ezri Konsa Ngoyo,Aston Villa,Brentford,2021-08-28,True,DC,88,0,0.09,0,0.0,2,1,0,1.5,0,0,1,2.6,0.02,84.25,0.36
Ezri Konsa Ngoyo,Aston Villa,Arsenal,2022-03-19,True,DC,90,0,0.0,0,0.0,2,0,0,1.4,0,0,1,2.8,0.02,84.59,0.33
Ezri Konsa Ngoyo,Aston Villa,Wolverhampton,2022-04-02,False,DC,90,0,0.0,0,0.0,0,0,0,1.9,0,0,2,3.0,0.02,84.89,0.31
Ezri Konsa Ngoyo,Aston Villa,Tottenham,2022-04-09,True,DC,90,0,0.06,0,0.0,0,2,0,5.5,0,0,4,1.8,0.02,85.16,0.29
Ezri Konsa Ngoyo,Aston Villa,Leeds United,2022-04-23,False,DC,90,0,0.0,0,0.0,6,0,0,1.5,0,1,0,2.2,0.03,85.4,0.33
Ezri Konsa Ngoyo,Aston Villa,Burnley,2022-05-07,False,DC,90,0,0.0,0,0.0,2,0,0,1.0,0,0,1,2.0,0.03,85.62,0.32
Ezri Konsa Ngoyo,Aston Villa,Liverpool,2022-05-10,True,DC,90,0,0.0,0,0.0,1,0,0,1.0,0,0,2,2.0,0.01,85.82,0.3
Ezri Konsa Ngoyo,Aston Villa,Crystal Palace,2022-05-15,True,DC,49,0,0.0,0,0.0,1,0,0,1.1,0,0,0,1.8,0.01,84.22,0.3
Ezri Konsa Ngoyo,Aston Villa,Chelsea,2021-09-11,False,DC,90,0,0.15,0,0.0,1,3,0,6.5,0,0,3,2.0,0.01,84.46,0.29
Ezri Konsa Ngoyo,Aston Villa,Everton,2021-09-18,True,DC,90,0,0.0,0,0.0,6,0,0,1.2,0,1,0,2.2,0.03,84.68,0.32
Ezri Konsa Ngoyo,Aston Villa,Manchester United,2021-09-25,False,DC,90,0,0.51,0,0.0,6,1,0,3.3,0,1,0,2.2,0.03,84.88,0.35
Ezri Konsa Ngoyo,Aston Villa,Tottenham,2021-10-03,False,DC,90,0,0.0,0,0.07,1,0,1,4.0,0,0,2,3.0,0.13,85.07,0.33
Ezri Konsa Ngoyo,Aston Villa,Wolverhampton,2021-10-16,True,DC,90,0,0.05,0,0.0,1,1,0,3.4,0,0,3,3.0,0.13,85.25,0.32
Ezri Konsa Ngoyo,Aston Villa,Arsenal,2021-10-22,False,DC,90,0,0.0,0,0.0,1,0,0,2.6,0,0,3,3.0,0.14,85.41,0.31
