name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Toti António Gomes,Wolves,Southampton,True,90,2,2.0,0,0,1
Toti António Gomes,Wolves,Brentford,False,90,1,2.3,0,0,1
Toti António Gomes,Wolves,Arsenal,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Tottenham,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Leeds United,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Arsenal,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,West Ham,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Crystal Palace,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Watford,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Everton,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Leicester City,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Aston Villa,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Newcastle United,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Burnley,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Brighton,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Chelsea,False,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Manchester City,True,0,0,0.0,0,0,0
Toti António Gomes,Wolves,Norwich,True,90,2,4.9,0,0,1
Toti António Gomes,Wolves,Liverpool,False,90,1,0.0,0,0,3
