name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Shane Duffy,Brighton,Burnley,2021-08-14,False,DC,90,0,0.06,0,0.0,2,4,0,9.2,0,0,1,0.0,0.0,90.0,0.0
Shane Duffy,Brighton,Liverpool,2021-10-30,False,DC,90,0,0.06,0,0.0,0,1,0,2.7,0,0,2,2.0,0.06,90.0,0.0
Shane Duffy,Brighton,Newcastle United,2021-11-06,True,DC,90,0,0.02,0,0.0,2,1,0,3.6,0,0,1,1.0,0.06,90.0,0.0
Shane Duffy,Brighton,Aston Villa,2021-11-20,False,DC,90,0,0.0,0,0.0,1,0,0,2.9,0,0,2,1.33,0.05,90.0,0.0
Shane Duffy,Brighton,West Ham,2021-12-01,False,Sub,54,0,0.0,0,0.0,1,0,0,1.1,0,0,0,1.25,0.03,82.8,0.0
Shane Duffy,Brighton,Southampton,2021-12-04,False,DC,90,0,0.04,0,0.04,1,1,1,3.4,0,0,1,1.2,0.03,84.0,0.0
Shane Duffy,Brighton,Watford,2021-08-21,True,DC,90,1,0.13,0,0.0,14,3,0,11.4,3,1,0,1.0,0.02,84.86,0.17
Shane Duffy,Brighton,Everton,2022-01-02,False,Sub,29,0,0.0,0,0.0,1,0,0,1.0,0,0,1,3.8,0.04,77.88,0.17
Shane Duffy,Brighton,Watford,2022-02-12,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,3.6,0.04,69.33,0.17
Shane Duffy,Brighton,Burnley,2022-02-19,True,DC,90,0,0.07,0,0.0,0,2,0,4.3,0,0,3,3.6,0.04,71.4,0.14
Shane Duffy,Brighton,Newcastle United,2022-03-05,False,DC,90,0,0.14,0,0.02,0,1,1,7.7,0,0,2,3.4,0.05,73.09,0.12
Shane Duffy,Brighton,Tottenham,2022-03-16,True,DC,90,0,0.08,0,0.02,1,2,1,5.4,0,0,2,3.2,0.07,74.5,0.11
Shane Duffy,Brighton,Everton,2021-08-28,True,DC,90,0,0.06,0,0.0,1,1,0,2.9,0,0,2,0.6,0.06,75.69,0.1
Shane Duffy,Brighton,Brentford,2021-09-11,False,DC,90,0,0.0,0,0.0,5,0,0,1.1,0,1,0,0.6,0.07,76.71,0.18
Shane Duffy,Brighton,Leeds United,2021-09-19,True,DC,90,0,0.07,0,0.02,5,2,1,6.6,0,0,1,1.4,0.07,77.6,0.17
Shane Duffy,Brighton,Crystal Palace,2021-09-27,False,DC,90,0,0.04,0,0.0,2,1,0,4.2,0,0,1,2.4,0.07,78.38,0.15
Shane Duffy,Brighton,Arsenal,2021-10-02,True,DC,90,0,0.11,0,0.0,6,2,0,2.1,0,1,0,2.8,0.05,79.06,0.21
Shane Duffy,Brighton,Norwich,2021-10-16,False,DC,90,0,0.03,0,0.0,5,1,0,2.6,0,1,0,3.8,0.05,79.67,0.27
