name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Tayo Adaramola,Crystal Palace,Chelsea,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Watford,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Burnley,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Wolverhampton,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Manchester City,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Arsenal,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Leeds United,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Newcastle United,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Leicester City,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Southampton,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Watford,True,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Aston Villa,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Everton,False,0,0,0.0,0,0,0
Tayo Adaramola,Crystal Palace,Manchester United,True,0,0,0.0,0,0,0
