name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Kevin Long,Burnley,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Kevin Long,Burnley,Manchester City,2022-04-02,True,DC,90,0.0,0.01,0.0,0.0,1,1.0,0.0,1.1,0,0,2,0.0,0.0,4.09,0.0
Kevin Long,Burnley,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.91,0.0
Kevin Long,Burnley,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.75,0.0
Kevin Long,Burnley,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.6,0.0
Kevin Long,Burnley,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.46,0.0
Kevin Long,Burnley,Wolverhampton,2022-04-24,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.2,0.0,3.52,0.0
Kevin Long,Burnley,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,3.39,0.0
Kevin Long,Burnley,Aston Villa,2022-05-07,True,Sub,43,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.2,0.0,4.76,0.0
Kevin Long,Burnley,Tottenham,2022-05-15,False,DC,90,0.0,0.11,0.0,0.0,2,2.0,0.0,1.8,0,0,1,0.4,0.0,7.6,0.0
Kevin Long,Burnley,Aston Villa,2022-05-19,False,DC,90,0.0,0.02,0.0,0.0,1,1.0,0.0,1.3,0,0,1,0.8,0.02,10.26,0.0
Kevin Long,Burnley,Newcastle United,2022-05-22,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2,1.0,0.03,12.75,0.0
Kevin Long,Burnley,Everton,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.03,12.36,0.0
Kevin Long,Burnley,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,1.0,0.03,12.0,0.0
Kevin Long,Burnley,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.03,11.66,0.0
Kevin Long,Burnley,Norwich,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,11.33,0.0
Kevin Long,Burnley,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,11.03,0.0
Kevin Long,Burnley,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,10.74,0.0
