name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Robert Kenedy Nunes do Nascimento,Chelsea,Tottenham,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Crystal Palace,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Burnley,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Norwich,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Newcastle United,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Brentford,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Southampton,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Arsenal,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,West Ham,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Manchester United,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Everton,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Wolverhampton,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Leicester City,False,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Leeds United,True,0,0,0.0,0,0,0
Robert Kenedy Nunes do Nascimento,Chelsea,Watford,True,58,4,0.0,0,0,0
