name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Conrad Egan-Riley,Man City,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Conrad Egan-Riley,Man City,Newcastle United,2022-05-08,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0.0,0.16,0.0
Conrad Egan-Riley,Man City,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.15,0.0
Conrad Egan-Riley,Man City,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.14,0.0
Conrad Egan-Riley,Man City,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.14,0.0
