name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Ben Godfrey,Everton,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Ben Godfrey,Everton,Wolverhampton,2021-11-01,False,DL,90,0.0,0.07,0.0,0.01,1,3.0,1.0,3.8,0,0,2,0.0,0.0,45.0,0.0
Ben Godfrey,Everton,Tottenham,2021-11-07,True,DC,90,0.0,0.02,0.0,0.05,6,1.0,1.0,4.2,0,1,0,0.5,0.03,60.0,0.5
Ben Godfrey,Everton,Manchester City,2021-11-21,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,3,2.33,0.03,67.5,0.33
Ben Godfrey,Everton,Brentford,2021-11-28,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,1,2.0,0.02,72.0,0.25
Ben Godfrey,Everton,Liverpool,2021-12-01,True,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.8,0,0,4,1.8,0.02,75.0,0.2
Ben Godfrey,Everton,Arsenal,2021-12-06,True,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,1.8,0.02,77.14,0.17
Ben Godfrey,Everton,Crystal Palace,2021-12-12,False,DL,90,0.0,0.01,0.0,0.06,1,1.0,1.0,6.8,0,0,3,1.8,0.0,78.75,0.14
Ben Godfrey,Everton,Chelsea,2021-12-16,False,DL,90,0.0,0.02,0.0,0.01,2,1.0,1.0,4.3,0,0,1,0.8,0.0,80.0,0.12
Ben Godfrey,Everton,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.01,72.0,0.12
Ben Godfrey,Everton,Brighton,2022-01-02,True,DC,90,0.0,0.0,0.0,0.15,1,0.0,2.0,4.9,0,0,3,0.8,0.01,73.64,0.11
Ben Godfrey,Everton,Norwich,2022-01-15,False,DC,90,0.0,0.02,0.0,0.15,2,1.0,2.0,7.0,1,0,2,1.0,0.01,75.0,0.1
Ben Godfrey,Everton,Aston Villa,2022-01-22,True,DL,90,0.0,0.12,0.0,0.0,1,2.0,0.0,4.8,0,0,1,1.2,0.01,76.15,0.09
Ben Godfrey,Everton,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.03,70.71,0.09
Ben Godfrey,Everton,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.8,0.03,66.0,0.09
Ben Godfrey,Everton,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.8,0.03,61.88,0.09
Ben Godfrey,Everton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.03,58.24,0.09
Ben Godfrey,Everton,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.02,55.0,0.09
Ben Godfrey,Everton,Wolverhampton,2022-03-13,True,DC,90,0.0,0.02,0.0,0.0,1,1.0,0.0,2.4,0,0,1,0.0,0.0,56.84,0.08
Ben Godfrey,Everton,Newcastle United,2022-03-17,True,DL,90,0.0,0.02,0.0,0.0,6,1.0,0.0,3.6,0,1,0,0.2,0.0,58.5,0.15
Ben Godfrey,Everton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,1.4,0.01,55.71,0.15
Ben Godfrey,Everton,West Ham,2022-04-03,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2,1.4,0.01,57.27,0.14
Ben Godfrey,Everton,Burnley,2022-04-06,False,DC,90,0.0,0.0,0.0,0.08,0,0.0,1.0,3.0,0,0,3,1.6,0.01,58.7,0.13
Ben Godfrey,Everton,Manchester United,2022-04-09,True,DC,90,0.0,0.07,0.0,0.0,6,1.0,0.0,3.3,0,1,0,1.6,0.01,60.0,0.19
Ben Godfrey,Everton,Leeds United,2022-04-20,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,0,1,2.6,0.02,61.2,0.18
Ben Godfrey,Everton,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,1.8,0.01,58.85,0.18
Ben Godfrey,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,1.8,0.01,56.67,0.18
Ben Godfrey,Everton,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,54.64,0.18
Ben Godfrey,Everton,Watford,,False,,0,,,,,0,,,0.0,0,0,0,1.6,0.01,52.76,0.18
Ben Godfrey,Everton,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,51.0,0.18
Ben Godfrey,Everton,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,49.35,0.18
Ben Godfrey,Everton,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,47.81,0.18
Ben Godfrey,Everton,Burnley,2021-09-13,True,DC,60,0.0,0.01,0.0,0.0,2,1.0,0.0,1.7,0,0,1,0.0,0.0,48.18,0.18
Ben Godfrey,Everton,Aston Villa,2021-09-18,False,DR,79,0.0,0.0,0.0,0.13,0,0.0,1.0,3.1,0,0,3,0.4,0.0,49.09,0.17
Ben Godfrey,Everton,Norwich,2021-09-25,True,DR,90,0.0,0.77,0.0,0.03,6,2.0,1.0,6.6,0,1,0,0.4,0.0,50.26,0.21
Ben Godfrey,Everton,Manchester United,2021-10-02,False,DR,90,0.0,0.0,0.0,0.02,2,0.0,1.0,3.6,0,0,1,1.6,0.16,51.36,0.2
Ben Godfrey,Everton,West Ham,2021-10-17,True,DC,90,0.0,0.16,0.0,0.0,2,3.0,0.0,5.7,0,0,1,2.0,0.16,52.41,0.19
Ben Godfrey,Everton,Watford,2021-10-23,True,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.2,0,0,5,2.4,0.19,53.39,0.18
