name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Jeremy Ngakia,Watford,Southampton,2021-10-30,True,DR,81,0,0.0,0,0.0,2,0,0,1.0,0,0,1,0.0,0.0,81.0,0.0
Jeremy Ngakia,Watford,Chelsea,2021-12-01,True,Sub,5,0,0.0,0,0.0,1,0,0,0.2,0,0,0,2.0,0.0,43.0,0.0
Jeremy Ngakia,Watford,Manchester City,2021-12-04,True,Sub,19,0,0.03,0,0.0,1,1,0,0.2,0,0,0,1.5,0.0,35.0,0.0
Jeremy Ngakia,Watford,Brentford,2021-12-10,False,DL,90,0,0.0,0,0.0,1,0,0,1.3,0,0,2,1.33,0.01,48.75,0.0
Jeremy Ngakia,Watford,Newcastle United,2022-01-15,False,DR,65,0,0.0,0,0.05,2,0,1,3.9,0,0,1,1.25,0.01,52.0,0.0
Jeremy Ngakia,Watford,West Ham,2022-02-08,False,Sub,12,0,0.0,0,0.0,1,0,0,0.3,0,0,0,1.4,0.01,45.33,0.0
Jeremy Ngakia,Watford,Manchester United,2022-02-26,False,DR,62,0,0.03,0,0.0,6,2,0,1.6,0,1,0,1.2,0.01,47.71,0.25
Jeremy Ngakia,Watford,Tottenham,2021-08-29,False,Sub,39,0,0.0,0,0.0,1,0,0,1.3,0,0,0,2.2,0.01,46.62,0.25
Jeremy Ngakia,Watford,Manchester City,2022-04-23,False,DR,90,0,0.0,0,0.03,0,0,1,2.8,0,0,5,2.2,0.01,51.44,0.2
Jeremy Ngakia,Watford,Everton,2022-05-11,True,DR,90,0,0.0,0,0.0,8,0,0,2.5,2,1,0,2.0,0.01,55.3,0.33
Jeremy Ngakia,Watford,Leeds United,2022-05-15,True,DR,90,0,0.01,0,0.68,0,1,1,3.6,0,0,5,3.2,0.01,58.45,0.29
Jeremy Ngakia,Watford,Wolverhampton,2021-09-11,True,DR,90,0,0.0,0,0.0,1,0,0,2.2,0,0,2,3.0,0.01,61.08,0.25
Jeremy Ngakia,Watford,Norwich,2021-09-18,False,Sub,31,0,0.02,0,0.0,1,1,0,0.6,0,0,0,2.0,0.0,58.77,0.25
Jeremy Ngakia,Watford,Newcastle United,2021-09-25,True,Sub,23,0,0.0,0,0.0,1,0,0,0.5,0,0,0,2.0,0.01,56.21,0.25
Jeremy Ngakia,Watford,Liverpool,2021-10-16,True,Sub,34,0,0.0,0,0.1,1,0,1,3.0,0,0,1,2.2,0.01,54.73,0.25
Jeremy Ngakia,Watford,Everton,2021-10-23,False,DR,75,0,0.0,0,0.0,1,0,0,0.9,0,0,2,0.8,0.01,56.0,0.22
