name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Javier Manquillo,Newcastle,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Javier Manquillo,Newcastle,Chelsea,2021-10-30,True,DR,90,0.0,0.03,0.0,0.01,1,1.0,1.0,4.3,0,0,3,0.0,0.0,45.0,0.0
Javier Manquillo,Newcastle,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.5,0.02,30.0,0.0
Javier Manquillo,Newcastle,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.33,0.01,22.5,0.0
Javier Manquillo,Newcastle,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.25,0.01,18.0,0.0
Javier Manquillo,Newcastle,Norwich,2021-11-30,True,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,0,1,0.2,0.01,30.0,0.0
Javier Manquillo,Newcastle,Burnley,2021-12-04,True,DR,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.2,0,1,0,0.6,0.01,38.57,0.33
Javier Manquillo,Newcastle,Leeds United,2021-12-12,False,DR,90,0.0,0.08,0.0,0.0,-1,2.0,0.0,3.3,0,0,4,1.4,0.0,45.0,0.25
Javier Manquillo,Newcastle,Liverpool,2021-12-16,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,3,1.2,0.02,50.0,0.2
Javier Manquillo,Newcastle,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,1.4,0.02,45.0,0.2
Javier Manquillo,Newcastle,Manchester United,2021-12-27,True,DL,90,0.0,0.0,0.0,0.01,1,0.0,1.0,2.3,0,0,1,1.4,0.02,49.09,0.17
Javier Manquillo,Newcastle,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.02,45.0,0.17
Javier Manquillo,Newcastle,Watford,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.02,41.54,0.17
Javier Manquillo,Newcastle,Leicester City,2022-01-22,False,Sub,27,0.0,0.0,0.0,0.0,4,0.0,0.0,1.0,0,0,0,0.4,0.0,40.5,0.17
