name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Héctor Junior Firpo Adames,Leeds,Manchester United,2021-08-14,False,Sub,45,0,0.0,0,0.0,-1,0,0,0.5,0,0,4,0.0,0.0,45.0,0.0
Héctor Junior Firpo Adames,Leeds,Tottenham,2021-11-21,False,Sub,31,0,0.11,0,0.0,1,1,0,0.8,0,0,1,-1.0,0.0,38.0,0.0
Héctor Junior Firpo Adames,Leeds,Brighton,2021-11-27,False,MC,45,0,0.0,0,0.0,0,0,0,0.6,0,0,0,0.0,0.06,40.33,0.0
Héctor Junior Firpo Adames,Leeds,Crystal Palace,2021-11-30,True,Sub,45,0,0.0,0,0.03,0,0,1,2.6,0,0,0,0.0,0.04,41.5,0.0
Héctor Junior Firpo Adames,Leeds,Brentford,2021-12-05,True,DML,67,0,0.0,0,0.05,1,0,1,4.0,0,0,2,0.0,0.03,46.6,0.0
Héctor Junior Firpo Adames,Leeds,Chelsea,2021-12-11,False,DL,90,0,0.07,0,0.03,0,1,1,2.3,0,0,3,0.2,0.02,53.83,0.0
Héctor Junior Firpo Adames,Leeds,Manchester City,2021-12-14,False,DL,72,0,0.0,0,0.1,-1,0,1,1.6,0,0,5,0.4,0.04,56.43,0.0
Héctor Junior Firpo Adames,Leeds,Everton,2021-08-21,True,MC,59,0,0.0,0,0.0,0,0,0,1.2,0,0,2,0.0,0.01,56.75,0.0
Héctor Junior Firpo Adames,Leeds,Burnley,2022-01-02,True,DML,90,0,0.14,0,0.0,2,2,0,4.2,0,0,1,0.0,0.01,60.44,0.0
Héctor Junior Firpo Adames,Leeds,West Ham,2022-01-16,False,DL,22,0,0.0,0,0.0,1,0,0,0.5,0,0,0,0.4,0.04,56.6,0.0
Héctor Junior Firpo Adames,Leeds,Manchester United,2022-02-20,True,Sub,59,0,0.0,1,0.4,1,0,4,9.6,0,0,4,0.4,0.04,56.82,0.0
Héctor Junior Firpo Adames,Leeds,Liverpool,2022-02-23,False,DL,90,0,0.0,0,0.09,-2,0,1,3.6,0,0,6,0.6,0.23,59.58,0.0
Héctor Junior Firpo Adames,Leeds,Tottenham,2022-02-26,True,DL,78,0,0.0,0,0.02,0,0,1,3.9,0,0,3,0.4,0.23,61.0,0.0
Héctor Junior Firpo Adames,Leeds,Leeds United,2022-03-05,False,DL,90,0,0.1,0,0.65,2,1,1,5.5,0,0,1,0.4,0.23,63.07,0.0
Héctor Junior Firpo Adames,Leeds,Aston Villa,2022-03-10,True,DL,90,0,0.0,0,0.0,0,0,0,1.6,0,0,3,0.4,0.22,64.87,0.0
Héctor Junior Firpo Adames,Leeds,Manchester City,2022-04-30,True,DL,61,0,0.01,0,0.0,0,1,0,1.3,0,0,2,0.2,0.22,64.62,0.0
Héctor Junior Firpo Adames,Leeds,Arsenal,2022-05-08,False,DL,90,0,0.0,1,0.67,6,0,2,5.9,2,0,2,0.0,0.02,66.12,0.0
Héctor Junior Firpo Adames,Leeds,Chelsea,2022-05-11,True,Sub,53,0,0.0,0,0.06,0,0,1,2.4,0,0,2,1.6,0.22,65.39,0.0
Héctor Junior Firpo Adames,Leeds,Brighton,2022-05-15,True,DL,82,0,0.07,0,0.06,1,1,2,4.9,0,0,1,1.6,0.22,66.26,0.0
Héctor Junior Firpo Adames,Leeds,Brentford,2022-05-22,False,DL,90,0,0.03,0,0.0,2,1,0,0.0,0,0,1,1.4,0.22,67.45,0.0
Héctor Junior Firpo Adames,Leeds,Liverpool,2021-09-12,True,DL,90,0,0.08,0,0.0,1,1,0,3.8,0,0,3,1.8,0.22,68.52,0.0
Héctor Junior Firpo Adames,Leeds,Newcastle United,2021-09-17,False,DL,90,0,0.34,0,0.23,1,2,3,5.8,0,0,1,2.0,0.23,69.5,0.0
Héctor Junior Firpo Adames,Leeds,West Ham,2021-09-25,True,DL,90,0,0.0,0,0.02,-1,0,1,2.2,0,0,2,1.0,0.1,70.39,0.0
Héctor Junior Firpo Adames,Leeds,Watford,2021-10-02,True,DL,90,0,0.0,0,0.1,8,0,2,4.7,2,1,0,0.8,0.1,71.21,0.06
