name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Oleksandr Zinchenko,Man City,Tottenham,2021-08-15,False,Sub,11,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,0.0,11.0,0.0
Oleksandr Zinchenko,Man City,Aston Villa,2021-12-01,False,DL,90,0,0.05,0,0.04,2,2,1,5.3,0,0,1,1.0,0.0,50.5,0.0
Oleksandr Zinchenko,Man City,Wolverhampton,2021-12-11,True,DL,90,0,0.04,0,0.16,6,1,2,5.0,0,1,0,1.5,0.02,63.67,0.5
Oleksandr Zinchenko,Man City,Leicester City,2021-12-14,True,DL,90,0,0.0,0,0.0,6,0,0,2.6,0,1,0,3.0,0.03,70.25,0.67
Oleksandr Zinchenko,Man City,Newcastle United,2021-12-19,False,DL,90,0,0.06,1,0.26,11,1,1,5.5,2,1,0,3.75,0.02,74.2,0.75
Oleksandr Zinchenko,Man City,Leeds United,2021-12-26,True,DL,90,0,0.0,0,0.0,1,0,0,2.4,0,0,3,5.2,0.23,76.83,0.6
Oleksandr Zinchenko,Man City,Norwich,2022-02-12,False,DL,90,0,0.0,0,0.21,6,0,2,5.6,0,1,0,5.2,0.23,78.71,0.67
Oleksandr Zinchenko,Man City,Arsenal,2021-08-28,True,Sub,45,0,0.02,0,0.0,1,1,0,1.8,0,0,0,6.0,0.22,74.5,0.67
Oleksandr Zinchenko,Man City,Brighton,2022-04-20,True,Sub,13,0,0.0,0,0.0,1,0,0,0.4,0,0,0,5.0,0.21,67.67,0.67
Oleksandr Zinchenko,Man City,Watford,2022-04-23,True,DL,90,0,0.0,1,0.59,5,0,1,5.8,0,0,1,4.0,0.21,69.9,0.57
Oleksandr Zinchenko,Man City,Leicester City,2022-04-30,False,Sub,30,0,0.02,0,0.0,1,1,0,0.9,0,0,0,2.8,0.2,66.27,0.57
Oleksandr Zinchenko,Man City,Newcastle United,2022-05-08,True,DL,90,0,0.14,1,0.58,11,2,1,7.3,2,1,0,2.8,0.21,68.25,0.62
Oleksandr Zinchenko,Man City,Wolverhampton,2022-05-11,False,DL,90,0,0.0,0,0.07,2,0,1,3.9,0,0,1,3.8,0.44,69.92,0.56
Oleksandr Zinchenko,Man City,West Ham,2022-05-15,False,DL,90,0,0.17,0,0.21,1,4,5,12.7,0,0,2,4.0,0.43,71.36,0.5
Oleksandr Zinchenko,Man City,Aston Villa,2022-05-22,True,Sub,45,0,0.0,1,0.18,4,0,2,0.0,0,0,1,4.0,0.47,69.6,0.5
