name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Vontae Daley-Campbell,Leicester,Aston Villa,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Newcastle United,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Manchester City,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Liverpool,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Tottenham,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Brighton,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Liverpool,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,West Ham,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Wolverhampton,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Burnley,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Leicester City,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Arsenal,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Brentford,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Manchester United,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Crystal Palace,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Newcastle United,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Everton,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Aston Villa,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Tottenham,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Everton,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Norwich,True,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Watford,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Chelsea,False,0,0,0.0,0,0,0
Vontae Daley-Campbell,Leicester,Southampton,True,0,0,0.0,0,0,0
