name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Emerson Palmieri dos Santos,Chelsea,Crystal Palace,True,4,1,0.2,0,0,0
Emerson Palmieri dos Santos,Chelsea,Newcastle United,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Burnley,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Leeds United,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Manchester United,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Watford,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,West Ham,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Leicester City,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Everton,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Wolverhampton,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Aston Villa,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Arsenal,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Brighton,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Liverpool,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Manchester City,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Brighton,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Tottenham,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Crystal Palace,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Burnley,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Norwich,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Newcastle United,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Liverpool,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Brentford,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Southampton,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Arsenal,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,West Ham,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Manchester United,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Everton,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Wolverhampton,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Leicester City,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Leeds United,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Watford,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Aston Villa,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Tottenham,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Manchester City,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Southampton,True,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Brentford,False,0,0,0.0,0,0,0
Emerson Palmieri dos Santos,Chelsea,Norwich,True,0,0,0.0,0,0,0
