name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Raphaël Varane,Man Utd,Tottenham,2021-10-30,False,DC,90,0,0.0,0,0.0,6,0,0,1.6,0,1,0,0.0,0.0,90.0,1.0
Raphaël Varane,Man Utd,Newcastle United,2021-12-27,False,DC,90,0,0.04,0,0.0,4,1,0,4.2,2,0,1,6.0,0.0,90.0,0.5
Raphaël Varane,Man Utd,Burnley,2021-12-30,True,Sub,24,0,0.0,0,0.0,1,0,0,0.3,0,0,0,5.0,0.02,68.0,0.5
Raphaël Varane,Man Utd,Wolverhampton,2022-01-03,True,DC,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,3.67,0.01,73.5,0.33
Raphaël Varane,Man Utd,Aston Villa,2022-01-15,False,DC,90,0,0.0,0,0.0,1,0,0,1.5,0,0,2,3.25,0.01,76.8,0.25
Raphaël Varane,Man Utd,Brentford,2022-01-19,False,DC,90,0,0.07,0,0.0,2,1,0,4.7,0,0,1,2.8,0.01,79.0,0.2
Raphaël Varane,Man Utd,West Ham,2022-01-22,True,DC,90,0,0.03,0,0.0,8,1,0,1.8,2,1,0,2.0,0.02,80.57,0.33
Raphaël Varane,Man Utd,Burnley,2022-02-08,False,DC,90,0,0.14,0,0.0,2,1,0,5.5,0,0,1,2.8,0.02,81.75,0.29
Raphaël Varane,Man Utd,Southampton,2022-02-12,True,DC,90,0,0.0,0,0.0,2,0,0,0.9,0,0,1,3.0,0.05,82.67,0.25
Raphaël Varane,Man Utd,Leicester City,2022-02-20,False,Sub,5,0,0.0,0,0.0,1,0,0,0.0,0,0,0,3.0,0.05,74.9,0.25
Raphaël Varane,Man Utd,Watford,2022-02-26,True,DC,90,0,0.0,0,0.02,6,0,1,3.5,0,1,0,3.0,0.05,76.27,0.33
Raphaël Varane,Man Utd,Tottenham,2022-03-12,True,DC,90,0,0.0,0,0.0,1,0,0,1.6,0,0,2,3.8,0.03,77.42,0.3
Raphaël Varane,Man Utd,Wolverhampton,2021-08-29,False,DC,90,0,0.0,1,0.06,12,0,1,4.7,3,1,0,2.4,0.03,78.38,0.36
Raphaël Varane,Man Utd,Leeds United,2022-04-02,True,DC,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,4.4,0.2,79.21,0.33
Raphaël Varane,Man Utd,Arsenal,2022-04-23,False,DC,90,0,0.0,0,0.0,1,0,0,2.0,0,0,3,4.4,0.2,79.93,0.31
Raphaël Varane,Man Utd,Chelsea,2022-04-28,True,DC,90,0,0.0,0,0.08,2,0,1,3.6,0,0,1,4.4,0.2,80.56,0.29
Raphaël Varane,Man Utd,Brentford,2022-05-02,True,DC,90,1,0.11,0,0.0,14,1,0,6.4,2,1,0,3.6,0.2,81.12,0.33
Raphaël Varane,Man Utd,Brighton,2022-05-07,False,DC,90,0,0.0,0,0.0,0,0,0,2.0,0,0,4,6.2,0.22,81.61,0.31
Raphaël Varane,Man Utd,Newcastle United,2021-09-11,True,DC,90,0,0.29,0,0.0,2,2,0,2.6,0,0,1,3.8,0.02,82.05,0.29
Raphaël Varane,Man Utd,West Ham,2021-09-19,False,DC,90,0,0.0,0,0.0,2,0,0,3.1,0,0,1,3.8,0.08,82.45,0.28
Raphaël Varane,Man Utd,Aston Villa,2021-09-25,True,DC,90,0,0.01,0,0.06,2,1,1,3.1,0,0,1,4.0,0.08,82.81,0.26
Raphaël Varane,Man Utd,Everton,2021-10-02,True,DC,90,0,0.06,0,0.0,2,1,0,2.0,0,0,1,4.0,0.08,83.14,0.25
