name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Rúben Santos Gato Alves Dias,Man City,Tottenham,False,90,2,2.3,0,0,1
Rúben Santos Gato Alves Dias,Man City,Crystal Palace,True,90,1,2.8,0,0,2
Rúben Santos Gato Alves Dias,Man City,Manchester United,False,90,6,2.4,0,1,0
Rúben Santos Gato Alves Dias,Man City,Everton,True,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,West Ham,True,90,2,3.6,0,0,1
Rúben Santos Gato Alves Dias,Man City,Aston Villa,False,90,9,6.4,1,0,1
Rúben Santos Gato Alves Dias,Man City,Watford,False,90,2,3.6,0,0,1
Rúben Santos Gato Alves Dias,Man City,Wolverhampton,True,90,5,1.5,0,1,0
Rúben Santos Gato Alves Dias,Man City,Leicester City,True,64,5,1.1,0,1,0
Rúben Santos Gato Alves Dias,Man City,Newcastle United,False,69,12,7.9,0,1,0
Rúben Santos Gato Alves Dias,Man City,Leeds United,True,90,4,6.7,0,0,3
Rúben Santos Gato Alves Dias,Man City,Norwich,True,90,11,6.6,2,1,0
Rúben Santos Gato Alves Dias,Man City,Brentford,False,90,6,1.9,0,1,0
Rúben Santos Gato Alves Dias,Man City,Arsenal,False,90,2,3.5,0,0,1
Rúben Santos Gato Alves Dias,Man City,Chelsea,True,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Southampton,False,90,2,2.8,0,0,1
Rúben Santos Gato Alves Dias,Man City,Brentford,True,90,6,2.8,0,1,0
Rúben Santos Gato Alves Dias,Man City,Norwich,False,90,10,6.5,2,1,0
Rúben Santos Gato Alves Dias,Man City,Tottenham,True,90,1,2.2,0,0,3
Rúben Santos Gato Alves Dias,Man City,Everton,False,90,7,2.1,1,1,0
Rúben Santos Gato Alves Dias,Man City,Manchester United,True,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Crystal Palace,False,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Arsenal,True,90,6,4.5,0,1,0
Rúben Santos Gato Alves Dias,Man City,Burnley,False,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Liverpool,True,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Brighton,True,45,1,0.8,0,0,0
Rúben Santos Gato Alves Dias,Man City,Watford,True,90,2,5.4,0,0,1
Rúben Santos Gato Alves Dias,Man City,Leicester City,False,90,12,5.5,3,1,0
Rúben Santos Gato Alves Dias,Man City,Newcastle United,True,45,4,4.2,0,0,0
Rúben Santos Gato Alves Dias,Man City,Wolverhampton,False,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,West Ham,False,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Aston Villa,True,0,0,0.0,0,0,0
Rúben Santos Gato Alves Dias,Man City,Leeds United,False,90,7,4.2,1,1,0
Rúben Santos Gato Alves Dias,Man City,Southampton,True,90,8,7.2,2,1,0
Rúben Santos Gato Alves Dias,Man City,Chelsea,False,90,5,5.7,0,1,0
Rúben Santos Gato Alves Dias,Man City,Liverpool,False,90,0,1.2,0,0,2
Rúben Santos Gato Alves Dias,Man City,Burnley,True,18,1,0.5,0,0,0
Rúben Santos Gato Alves Dias,Man City,Brighton,False,90,2,1.7,0,0,1
