name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded
Joshua Wilson-Esbrand,Man City,Crystal Palace,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Manchester United,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Everton,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,West Ham,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Aston Villa,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Watford,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Wolverhampton,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Leicester City,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Newcastle United,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Leeds United,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Brentford,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Arsenal,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Chelsea,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Southampton,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Brentford,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Norwich,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Tottenham,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Everton,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Manchester United,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Crystal Palace,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Burnley,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Liverpool,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Brighton,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Watford,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Leicester City,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Newcastle United,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Wolverhampton,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,West Ham,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Aston Villa,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Southampton,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Chelsea,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Liverpool,False,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Burnley,True,0,0,0.0,0,0,0
Joshua Wilson-Esbrand,Man City,Brighton,False,0,0,0.0,0,0,0
