name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Ben Davies,Liverpool,Brighton,2021-10-30,True,DL,0,0,0.51,0,0.0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0
Ben Davies,Spurs,Manchester United,2021-10-30,True,DL,90,0,0.51,0,0.0,0,1,0,1.2,0,0,3,0.0,0.51,45.0,0.0
Ben Davies,Liverpool,West Ham,2021-11-07,False,DC,0,0,0.02,0,0.02,0,1,1,0.0,0,0,0,0.0,0.51,30.0,0.0
Ben Davies,Spurs,Everton,2021-11-07,False,DC,90,0,0.02,0,0.02,6,1,1,3.3,0,1,0,0.0,0.34,45.0,0.5
Ben Davies,Spurs,Leicester City,2021-11-21,True,DC,90,0,0.44,0,0.0,2,1,0,3.4,0,0,1,1.5,0.26,54.0,0.33
Ben Davies,Spurs,Brentford,2021-12-02,True,DC,90,0,0.04,0,0.0,6,1,0,3.9,0,1,0,1.6,0.3,60.0,0.5
Ben Davies,Spurs,Norwich,2021-12-05,True,DC,90,0,0.46,1,0.21,15,1,2,7.2,3,1,0,2.8,0.21,64.29,0.6
Ben Davies,Liverpool,Tottenham,2021-12-19,False,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,5.8,0.4,56.25,0.6
Ben Davies,Spurs,Liverpool,2021-12-19,True,DC,90,0,0.0,0,0.0,0,0,0,1.2,0,0,2,5.8,0.39,60.0,0.5
Ben Davies,Liverpool,Leeds United,2021-12-28,False,DC,0,0,0.01,0,0.07,0,1,1,0.0,0,0,0,4.6,0.39,54.0,0.5
Ben Davies,Spurs,Southampton,2021-12-28,False,DC,90,0,0.01,0,0.07,2,1,1,4.9,0,0,1,4.2,0.3,57.27,0.43
Ben Davies,Spurs,Watford,2022-01-01,False,DC,90,0,0.04,0,0.05,6,2,1,6.5,0,1,0,3.4,0.3,60.0,0.5
Ben Davies,Spurs,Leeds United,2022-01-19,False,DC,90,0,0.0,0,0.07,1,0,1,3.2,0,0,2,1.6,0.01,62.31,0.44
Ben Davies,Liverpool,Crystal Palace,2022-01-23,False,DL,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,1.8,0.01,57.86,0.44
Ben Davies,Spurs,Chelsea,2022-01-23,False,DL,90,0,0.0,0,0.0,1,0,0,1.2,0,0,2,1.8,0.01,60.0,0.4
Ben Davies,Spurs,Southampton,2022-02-09,True,DC,90,0,0.04,0,0.0,1,1,0,4.1,0,0,3,2.0,0.01,61.88,0.36
Ben Davies,Liverpool,Burnley,2022-02-13,False,DC,0,0,0.0,0,0.05,0,0,2,0.0,0,0,0,1.8,0.02,58.24,0.36
Ben Davies,Spurs,Wolverhampton,2022-02-13,True,DC,90,0,0.0,0,0.05,1,0,2,4.1,0,0,2,0.6,0.01,60.0,0.33
Ben Davies,Liverpool,Norwich,2022-02-19,True,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.6,0.01,56.84,0.33
Ben Davies,Liverpool,Leicester City,2022-02-23,True,DC,0,0,0.09,0,0.0,0,1,0,0.0,0,0,0,0.6,0.01,54.0,0.33
Ben Davies,Spurs,Manchester City,2022-02-19,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,0.4,0.03,55.71,0.31
Ben Davies,Spurs,Burnley,2022-02-23,False,DC,90,0,0.09,0,0.0,2,1,0,4.1,0,0,1,0.4,0.02,57.27,0.29
Ben Davies,Spurs,Leicester City,2022-02-26,False,DC,90,0,0.06,0,0.0,5,1,0,6.1,0,1,0,0.8,0.03,58.7,0.33
Ben Davies,Spurs,Everton,2022-03-07,True,DC,90,0,0.0,0,0.0,6,0,0,2.2,0,1,0,1.6,0.05,60.0,0.38
Ben Davies,Liverpool,Brighton,2022-03-12,False,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,2.8,0.05,57.6,0.38
Ben Davies,Liverpool,Arsenal,2022-03-16,False,DC,0,0,0.02,0,0.0,0,1,0,0.0,0,0,0,2.8,0.03,55.38,0.38
Ben Davies,Spurs,Manchester United,2022-03-12,False,DC,86,0,0.0,0,0.0,1,0,0,0.9,0,0,3,2.6,0.03,56.52,0.35
