name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Fabian Schär,Newcastle,Brentford,2021-11-20,True,DC,70,0,0.02,0,0.4,1,1,1,2.9,0,0,3,0.0,0.0,70.0,0.0
Fabian Schär,Newcastle,Arsenal,2021-11-27,False,DC,90,0,0.03,0,0.03,1,2,1,4.5,0,0,2,1.0,0.02,80.0,0.0
Fabian Schär,Newcastle,Norwich,2021-11-30,True,DC,90,0,0.0,0,0.0,2,0,0,2.0,0,0,1,1.0,0.02,83.33,0.0
Fabian Schär,Newcastle,Burnley,2021-12-04,True,DC,90,0,0.0,1,0.15,11,0,1,3.9,2,1,0,1.33,0.01,85.0,0.25
Fabian Schär,Newcastle,Leeds United,2021-12-12,False,DC,90,0,0.06,0,0.0,0,1,0,2.8,0,0,4,3.75,0.26,86.0,0.2
Fabian Schär,Newcastle,Liverpool,2021-12-16,False,DC,90,0,0.0,0,0.0,1,0,0,1.5,0,0,3,3.0,0.22,86.67,0.17
Fabian Schär,Newcastle,Manchester United,2021-12-27,True,DC,90,0,0.0,0,0.0,2,0,0,2.2,0,0,1,3.0,0.22,87.14,0.14
Fabian Schär,Newcastle,Aston Villa,2021-08-21,False,DC,90,0,0.0,0,0.0,0,0,0,2.1,0,0,2,3.2,0.21,87.5,0.12
Fabian Schär,Newcastle,Watford,2022-01-15,True,DC,90,0,0.06,0,0.0,2,1,0,2.0,0,0,1,2.8,0.21,87.78,0.11
Fabian Schär,Newcastle,Leicester City,2022-01-22,False,DC,90,0,0.0,0,0.0,6,0,0,3.1,0,1,0,1.0,0.02,88.0,0.2
Fabian Schär,Newcastle,Everton,2022-02-08,True,DC,90,0,0.05,0,0.0,1,2,0,4.3,0,0,1,2.2,0.01,88.18,0.18
Fabian Schär,Newcastle,Aston Villa,2022-02-13,True,DC,90,0,0.0,0,0.0,8,0,0,1.2,2,1,0,2.2,0.02,88.33,0.25
Fabian Schär,Newcastle,West Ham,2022-02-19,False,DC,90,0,0.03,0,0.29,2,2,1,4.8,0,0,1,3.4,0.02,88.46,0.23
Fabian Schär,Newcastle,Brentford,2022-02-26,False,DC,90,0,0.19,1,0.39,12,2,1,9.3,3,1,0,3.8,0.03,88.57,0.29
Fabian Schär,Newcastle,Brighton,2022-03-05,True,DC,90,1,0.05,0,0.0,10,1,0,6.8,2,0,1,5.8,0.25,88.67,0.27
Fabian Schär,Newcastle,Southampton,2022-03-10,False,DC,90,0,0.0,0,0.0,2,0,0,0.9,0,0,1,6.6,0.26,88.75,0.25
Fabian Schär,Newcastle,Chelsea,2022-03-13,False,DC,90,0,0.1,0,0.0,2,2,0,4.1,0,0,1,6.8,0.26,88.82,0.24
Fabian Schär,Newcastle,Everton,2022-03-17,False,DC,90,0,0.07,0,0.0,2,3,0,3.8,0,0,1,5.6,0.28,88.89,0.22
Fabian Schär,Newcastle,Southampton,2021-08-28,True,DC,90,0,0.0,0,0.0,0,0,0,1.1,0,0,2,5.6,0.28,88.95,0.21
Fabian Schär,Newcastle,Tottenham,2022-04-03,False,DC,90,1,0.09,0,0.0,6,1,0,7.3,0,0,5,3.2,0.05,89.0,0.2
Fabian Schär,Newcastle,Wolverhampton,2022-04-08,True,DC,90,0,0.07,0,0.07,5,1,1,3.5,0,1,0,2.4,0.05,89.05,0.24
Fabian Schär,Newcastle,Leeds United,2022-04-17,True,DC,90,0,0.0,0,0.06,2,0,1,2.3,0,0,1,3.0,0.07,89.09,0.23
Fabian Schär,Newcastle,Crystal Palace,2022-04-20,True,DC,90,0,0.0,0,0.09,7,0,2,4.0,1,1,0,3.0,0.05,89.13,0.26
Fabian Schär,Newcastle,Liverpool,2022-04-30,True,DC,60,0,0.0,0,0.0,2,0,0,0.1,0,0,1,4.0,0.03,87.92,0.26
Fabian Schär,Newcastle,Arsenal,2022-05-16,True,DC,48,0,0.02,0,0.0,1,1,0,1.2,0,0,0,4.4,0.03,86.32,0.26
