name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Joseph Gomez,Liverpool,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Joseph Gomez,Liverpool,Tottenham,2021-12-19,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0.0,0.1,0.0
Joseph Gomez,Liverpool,Burnley,2021-08-21,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.2,0.0,0.18,0.0
Joseph Gomez,Liverpool,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,0.17,0.0
Joseph Gomez,Liverpool,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,0.15,0.0
Joseph Gomez,Liverpool,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,0.14,0.0
Joseph Gomez,Liverpool,Crystal Palace,2022-01-23,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.4,0.0,0.2,0.0
Joseph Gomez,Liverpool,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,0.19,0.0
Joseph Gomez,Liverpool,Burnley,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.18,0.0
Joseph Gomez,Liverpool,Norwich,2022-02-19,True,DR,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.9,0,0,1,0.2,0.0,5.17,0.0
Joseph Gomez,Liverpool,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,4.89,0.0
Joseph Gomez,Liverpool,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.6,0.0,4.65,0.0
Joseph Gomez,Liverpool,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,4.43,0.0
Joseph Gomez,Liverpool,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,4.23,0.0
Joseph Gomez,Liverpool,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.4,0.0,4.04,0.0
Joseph Gomez,Liverpool,Watford,2022-04-02,True,DR,90,0.0,0.0,1.0,0.55,10,0.0,1.0,5.8,2,1,0,0.0,0.0,7.62,0.5
Joseph Gomez,Liverpool,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,2.0,0.2,7.32,0.5
Joseph Gomez,Liverpool,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.2,7.04,0.5
Joseph Gomez,Liverpool,Everton,,True,,0,,,,,0,,,0.0,0,0,0,2.0,0.2,6.78,0.5
Joseph Gomez,Liverpool,Newcastle United,2022-04-30,False,DR,90,0.0,0.01,0.0,0.12,5,1.0,1.0,3.1,0,1,0,2.0,0.2,9.75,0.67
Joseph Gomez,Liverpool,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,3.0,0.2,9.41,0.67
Joseph Gomez,Liverpool,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,1.0,0.0,9.1,0.67
Joseph Gomez,Liverpool,Southampton,2022-05-17,False,DR,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,1,1.0,0.0,10.26,0.67
Joseph Gomez,Liverpool,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,1.2,0.0,9.94,0.67
Joseph Gomez,Liverpool,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,1.2,0.0,9.64,0.67
Joseph Gomez,Liverpool,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,9.35,0.67
Joseph Gomez,Liverpool,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,9.09,0.67
Joseph Gomez,Liverpool,Manchester City,2021-10-03,True,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.2,0.0,9.17,0.67
Joseph Gomez,Liverpool,Watford,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,8.92,0.67
Joseph Gomez,Liverpool,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.2,0.0,8.68,0.67
