name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability
Aymeric Laporte,Man City,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0
Aymeric Laporte,Man City,Crystal Palace,2021-10-30,True,DC,46,0.0,0.0,0.0,0.04,-3,0.0,1.0,0.9,0,0,2,0.0,0.0,23.0,0.0
Aymeric Laporte,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,-1.5,0.0,15.33,0.0
Aymeric Laporte,Man City,Everton,2021-11-21,True,DC,75,0.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0,1,0,-1.0,0.0,30.25,1.0
Aymeric Laporte,Man City,West Ham,2021-11-28,True,DC,90,0.0,0.1,0.0,0.0,1,1.0,0.0,1.8,0,0,1,0.5,0.0,42.2,0.5
Aymeric Laporte,Man City,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.6,0.02,35.17,0.5
Aymeric Laporte,Man City,Watford,2021-12-04,False,DC,90,0.0,0.36,0.0,0.1,2,4.0,1.0,8.8,0,0,1,0.6,0.02,43.0,0.33
Aymeric Laporte,Man City,Wolverhampton,2021-12-11,True,DC,90,0.0,0.14,0.0,0.0,7,2.0,0.0,3.5,1,1,0,1.6,0.09,48.88,0.5
Aymeric Laporte,Man City,Leicester City,2021-12-14,True,DC,90,0.0,0.37,0.0,0.09,6,2.0,1.0,5.5,0,1,0,3.0,0.12,53.44,0.6
Aymeric Laporte,Man City,Newcastle United,2021-12-19,False,DC,90,0.0,0.12,0.0,0.0,6,1.0,0.0,2.5,0,1,0,3.2,0.19,57.1,0.67
Aymeric Laporte,Man City,Leeds United,2021-12-26,True,DC,90,1.0,0.02,0.0,0.0,10,1.0,0.0,7.1,0,0,3,4.2,0.2,60.09,0.57
Aymeric Laporte,Man City,Norwich,2021-08-21,True,DC,90,1.0,0.16,0.0,0.0,14,2.0,0.0,8.1,2,1,0,6.2,0.2,62.58,0.62
Aymeric Laporte,Man City,Brentford,2021-12-29,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.3,0,1,0,8.6,0.16,64.69,0.67
Aymeric Laporte,Man City,Arsenal,2022-01-01,False,DC,90,0.0,0.11,0.0,0.0,6,2.0,0.0,2.9,1,0,1,8.4,0.13,66.5,0.6
Aymeric Laporte,Man City,Chelsea,2022-01-15,True,DC,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.6,1,1,0,8.4,0.08,68.07,0.64
Aymeric Laporte,Man City,Southampton,2022-01-22,False,DC,90,1.0,0.41,0.0,0.0,10,2.0,0.0,8.5,2,0,1,8.6,0.06,69.44,0.58
Aymeric Laporte,Man City,Brentford,2022-02-09,True,DC,90,0.0,0.07,0.0,0.0,6,1.0,0.0,1.9,0,1,0,8.6,0.14,70.65,0.62
Aymeric Laporte,Man City,Norwich,,False,,0,,,,,0,,,0.0,0,0,0,7.0,0.12,66.72,0.62
Aymeric Laporte,Man City,Tottenham,2022-02-19,True,DC,90,0.0,0.0,0.0,0.15,1,0.0,2.0,5.5,0,0,3,5.8,0.12,67.95,0.57
