name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Álex Moreno Lopera,Aston Villa,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,False,Southampton,-1.72,-0.31
Álex Moreno Lopera,Nott'm Forest,Southampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nott'm Forest,True,Wolverhampton,-0.63,-0.08
Álex Moreno Lopera,Nott'm Forest,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Nott'm Forest,False,Liverpool,2.76,-1.08
Álex Moreno Lopera,Nott'm Forest,Liverpool,2024-09-14,False,79.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.9,1.0,1.0,0.0,0.85,1.0,1.5,0.0,19.75,1.0,0.0,Nott'm Forest,False,Brighton,1.21,-0.61
Álex Moreno Lopera,Nott'm Forest,Brighton,2024-09-22,False,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,2.0,0.39,1.0,1.2,0.0,24.8,0.5,2.0,Nott'm Forest,True,Fulham,-2.25,0.27
Álex Moreno Lopera,Nott'm Forest,Fulham,2024-09-28,True,83.0,0.0,0.05,0.0,0.0,2.0,1.0,0.0,0.8,0.0,0.0,1.0,1.32,1.0,1.6,0.01,34.5,0.33,2.0,Nott'm Forest,False,Chelsea,-2.46,-0.9
Álex Moreno Lopera,Nott'm Forest,Chelsea,2024-10-06,False,81.0,0.0,0.01,0.0,0.0,2.0,1.0,0.0,2.6,0.0,0.0,1.0,1.24,1.0,2.0,0.01,41.14,0.25,6.0,Nott'm Forest,True,Crystal Palace,-0.57,0.88
Álex Moreno Lopera,Nott'm Forest,Crystal Palace,2024-10-21,True,77.0,0.0,0.04,0.0,0.21,6.0,2.0,2.0,5.2,0.0,1.0,0.0,0.89,1.0,3.2,0.02,45.62,0.4,1.0,Nott'm Forest,False,Leicester City,1.63,-0.22
Álex Moreno Lopera,Nott'm Forest,Leicester City,2024-10-25,False,71.0,0.0,0.0,0.0,0.08,1.0,0.0,1.0,2.5,0.0,0.0,1.0,0.7,1.0,2.2,0.02,48.44,0.33,,,,,,
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Tottenham,0.66,-0.3
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,False,Liverpool,2.76,-1.08
,Nott'm Forest,,,,,,,,,,,,,,,,,,,,,,,Nott'm Forest,True,Crystal Palace,-0.57,0.88
