name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marc Guéhi,Crystal Palace,Brentford,2024-08-18,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,2.0,1.59,1.0,0.0,0.0,90.0,0.0,0.49,0.96,0.27,31.51,1.0,Crystal Palace,True,West Ham,0.94,0.48
Marc Guéhi,Crystal Palace,West Ham,2024-08-24,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6,0.0,0.0,2.0,1.39,1.0,0.5,0.0,90.0,0.0,0.49,0.96,0.27,31.51,2.0,Crystal Palace,False,Chelsea,2.48,-0.9
Marc Guéhi,Crystal Palace,Chelsea,2024-09-01,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.3,0.0,0.0,1.0,2.27,1.0,1.0,0.0,90.0,0.0,0.49,0.96,0.27,31.51,1.0,Crystal Palace,True,Leicester City,-0.81,0.47
Marc Guéhi,Crystal Palace,Leicester City,2024-09-14,True,90.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.23,1.0,1.0,0.0,90.0,0.0,0.49,0.96,0.27,31.51,6.0,Crystal Palace,True,Manchester United,-1.44,0.39
Marc Guéhi,Crystal Palace,Manchester United,2024-09-21,True,90.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.2,0.0,1.0,0.0,1.7,1.0,2.0,0.0,90.0,0.2,0.49,0.96,0.27,31.51,9.0,Crystal Palace,False,Everton,2.96,-0.39
Marc Guéhi,Crystal Palace,Everton,2024-09-28,False,90.0,1.0,0.5,0.0,0.02,9.0,1.0,2.0,13.8,2.0,0.0,2.0,0.89,1.0,3.8,0.1,90.0,0.17,0.49,0.96,0.27,31.51,2.0,Crystal Palace,True,Liverpool,0.92,0.24
Marc Guéhi,Crystal Palace,Liverpool,2024-10-05,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.7,0.0,0.0,1.0,1.4,1.0,4.0,0.1,90.0,0.14,0.49,0.96,0.27,31.51,2.0,Crystal Palace,False,Nottingham Forest,1.76,-0.54
Marc Guéhi,Crystal Palace,Nottingham Forest,2024-10-21,False,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.1,0.0,0.0,1.0,1.62,1.0,4.0,0.1,90.0,0.12,0.49,0.96,0.27,31.51,6.0,Crystal Palace,True,Tottenham,0.68,0.74
Marc Guéhi,Crystal Palace,Tottenham,2024-10-27,True,90.0,0.0,0.06,0.0,0.0,6.0,1.0,0.0,4.3,0.0,1.0,0.0,0.72,1.0,5.0,0.11,90.0,0.22,0.49,0.96,0.27,31.51,,,,,,
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Wolverhampton,-0.93,-0.53
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,True,Fulham,2.42,0.27
,Crystal Palace,,,,,,,,,,,,,,,,,,,,,,,,,,,Crystal Palace,False,Aston Villa,1.69,0.11
