name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Conor Bradley,Liverpool,Ipswich Town,2024-08-17,False,13.0,0.0,0.64,0.0,0.0,1.0,2.0,0.0,4.9,0.0,0.0,0.0,0.04,0.0,1.0,0.64,13.0,0.0,0.89,1.95,0.38,7.47,1.0,Liverpool,True,Brentford,-2.96,0.54
Conor Bradley,Liverpool,Brentford,2024-08-25,True,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.32,15.5,0.0,0.89,1.95,0.38,7.47,1.0,Liverpool,False,Manchester United,0.18,-0.41
Conor Bradley,Liverpool,Manchester United,2024-09-01,False,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,0.0,0.53,0.0,1.0,0.21,15.0,0.0,0.89,1.95,0.38,7.47,1.0,Liverpool,True,Nottingham Forest,-1.23,1.2
Conor Bradley,Liverpool,Nottingham Forest,2024-09-14,True,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,1.0,0.3,0.0,1.0,0.16,18.75,0.0,0.89,1.95,0.38,7.47,0.0,Liverpool,True,Bournemouth,-4.12,0.84
Conor Bradley,Liverpool,Bournemouth,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.13,15.0,0.0,0.89,1.95,0.38,7.47,0.0,Liverpool,False,Wolverhampton,1.32,-0.53
Conor Bradley,Liverpool,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,12.5,0.0,0.89,1.95,0.38,7.47,0.0,Liverpool,False,Crystal Palace,0.35,0.2
Conor Bradley,Liverpool,Crystal Palace,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,10.71,0.0,0.89,1.95,0.38,7.47,0.0,Liverpool,True,Chelsea,-1.38,0.0
Conor Bradley,Liverpool,Chelsea,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,9.38,0.0,0.89,1.95,0.38,7.47,0.0,Liverpool,False,Arsenal,2.26,-0.56
Conor Bradley,Liverpool,Arsenal,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.89,1.95,0.38,7.47,,Liverpool,True,Brighton,1.7,-0.42
,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,True,Aston Villa,-0.35,0.66
,Liverpool,,,,,,,,,,,,,,,,,,,,,,,,,,,Liverpool,False,Southampton,2.18,-0.31
