name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lamare Bogarde,Aston Villa,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,True,Arsenal,0.99,-0.32
Lamare Bogarde,Aston Villa,Arsenal,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aston Villa,False,Leicester City,-2.22,-0.22
Lamare Bogarde,Aston Villa,Leicester City,2024-08-31,False,78.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,0.0,1.0,0.4,1.0,0.33,0.0,26.0,0.0,1.0,Aston Villa,True,Everton,-2.45,0.61
Lamare Bogarde,Aston Villa,Everton,2024-09-14,True,90.0,0.0,0.0,0.0,0.15,1.0,0.0,1.0,3.2,0.0,0.0,2.0,0.9,1.0,0.5,0.0,42.0,0.0,0.0,Aston Villa,True,Wolverhampton,0.03,-0.08
Lamare Bogarde,Aston Villa,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,33.6,0.0,0.0,Aston Villa,False,Ipswich Town,,
Lamare Bogarde,Aston Villa,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,28.0,0.0,0.0,Aston Villa,True,Manchester United,-0.48,0.39
Lamare Bogarde,Aston Villa,Manchester United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,24.0,0.0,0.0,Aston Villa,False,Fulham,1.52,0.53
Lamare Bogarde,Aston Villa,Fulham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,21.0,0.0,0.0,Aston Villa,True,Bournemouth,-2.54,0.84
Lamare Bogarde,Aston Villa,Bournemouth,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.67,0.0,,,,,,
,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,Aston Villa,False,Tottenham,-1.04,-0.3
,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,Aston Villa,False,Liverpool,0.36,-1.08
,Aston Villa,,,,,,,,,,,,,,,,,,,,,,,Aston Villa,True,Crystal Palace,-0.78,0.88
