name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Vitalii Mykolenko,Everton,Brighton,2024-08-17,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,3.0,1.43,1.0,1.0,0.0,90.0,0.0,1.92,1.25,0.33,39.97,0.0,Everton,False,Tottenham,2.99,-0.3
Vitalii Mykolenko,Everton,Tottenham,2024-08-24,False,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,4.0,2.43,1.0,0.5,0.0,90.0,0.0,1.92,1.25,0.33,39.97,1.0,Everton,True,Bournemouth,-4.02,0.84
Vitalii Mykolenko,Everton,Bournemouth,2024-08-31,True,90.0,0.0,0.0,0.0,0.03,1.0,0.0,1.0,4.0,0.0,0.0,3.0,2.22,1.0,0.67,0.0,90.0,0.0,1.92,1.25,0.33,39.97,1.0,Everton,False,Aston Villa,3.22,0.11
Vitalii Mykolenko,Everton,Aston Villa,2024-09-14,False,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.37,1.0,0.75,0.0,73.75,0.0,1.92,1.25,0.33,39.97,0.0,Everton,False,Leicester City,-1.63,-0.22
Vitalii Mykolenko,Everton,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,59.0,0.0,1.92,1.25,0.33,39.97,2.0,Everton,True,Crystal Palace,-1.89,0.88
Vitalii Mykolenko,Everton,Crystal Palace,2024-09-28,True,90.0,0.0,0.01,0.0,0.32,2.0,1.0,1.0,2.9,0.0,0.0,1.0,0.95,1.0,0.8,0.0,64.17,0.0,1.92,1.25,0.33,39.97,0.0,Everton,True,Newcastle United,-0.27,0.67
Vitalii Mykolenko,Everton,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,55.0,0.0,1.92,1.25,0.33,39.97,7.0,Everton,False,Ipswich Town,,
Vitalii Mykolenko,Everton,Ipswich Town,2024-10-19,False,90.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.8,1.0,1.0,0.0,1.25,1.0,2.0,0.0,59.38,0.17,1.92,1.25,0.33,39.97,2.0,Everton,True,Fulham,2.03,0.27
Vitalii Mykolenko,Everton,Fulham,2024-10-26,True,90.0,0.0,0.0,0.0,0.08,2.0,0.0,2.0,4.6,0.0,0.0,1.0,1.26,1.0,2.2,0.0,62.78,0.14,1.92,1.25,0.33,39.97,,Everton,False,Southampton,1.08,-0.31
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,False,West Ham,2.5,-0.34
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,True,Brentford,-2.0,0.54
