name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jake O'Brien,Everton,Brighton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.5,0.0,0.0,0.0,Everton,False,Tottenham,2.99,-0.3
Jake O'Brien,Everton,Tottenham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.5,0.0,0.0,0.0,Everton,True,Bournemouth,-4.02,0.84
Jake O'Brien,Everton,Bournemouth,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.5,0.0,0.0,0.0,Everton,False,Aston Villa,3.22,0.11
Jake O'Brien,Everton,Aston Villa,,False,26.0,,,,,0.0,,,0.4,0.0,0.0,1.0,0.72,0.0,0.0,0.0,6.5,0.0,1.09,0.5,0.0,0.0,0.0,Everton,False,Leicester City,-1.63,-0.22
Jake O'Brien,Everton,Leicester City,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,1.09,0.5,0.0,0.0,0.0,Everton,True,Crystal Palace,-1.89,0.88
Jake O'Brien,Everton,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,1.09,0.5,0.0,0.0,0.0,Everton,True,Newcastle United,-0.27,0.67
Jake O'Brien,Everton,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,1.09,0.5,0.0,0.0,0.0,Everton,False,Ipswich Town,,
Jake O'Brien,Everton,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,1.09,0.5,0.0,0.0,0.0,Everton,True,Fulham,2.03,0.27
Jake O'Brien,Everton,Fulham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,1.09,0.5,0.0,0.0,,Everton,False,Southampton,1.08,-0.31
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,False,West Ham,2.5,-0.34
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,True,Brentford,-2.0,0.54
