name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jarrad Branthwaite,Everton,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.93,0.35,49.43,0.0,Everton,False,,,
Jarrad Branthwaite,Everton,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.93,0.35,49.43,0.0,Everton,True,,,
Jarrad Branthwaite,Everton,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.93,0.35,49.43,0.0,Everton,False,,,
Jarrad Branthwaite,Everton,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.93,0.35,49.43,0.0,Everton,False,,,
Jarrad Branthwaite,Everton,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,0.93,0.35,49.43,2.0,Everton,True,,,
Jarrad Branthwaite,Everton,,2024-09-28,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.95,1.0,0.4,0.0,15.0,0.0,1.91,0.93,0.35,49.43,0.0,Everton,True,,,
Jarrad Branthwaite,Everton,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,12.86,0.0,1.91,0.93,0.35,49.43,0.0,Everton,False,,,
Jarrad Branthwaite,Everton,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,11.25,0.0,1.91,0.93,0.35,49.43,1.0,Everton,True,,,
Jarrad Branthwaite,Everton,,2024-10-26,True,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.01,0.0,0.6,0.0,10.44,0.0,1.91,0.93,0.35,49.43,,Everton,False,Southampton,1.08,-0.31
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,False,West Ham,2.5,-0.34
,Everton,,,,,,,,,,,,,,,,,,,,,,,,,,,Everton,True,Brentford,-2.0,0.54
