name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joško Gvardiol,Man City,Chelsea,2024-08-18,False,DC,90.0,0.0,0.05,0.0,0.0,7.0,1.0,0.0,3.2,1.0,1.0,0.0,1.01,True,0.0,0.0,90.0,1.0,3.1,2.11,23.88,0.36,2.0,Man City,True,Ipswich Town,,
Joško Gvardiol,Man City,Ipswich Town,2024-08-24,True,DC,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.5,0.0,0.0,1.0,0.29,True,7.0,0.05,90.0,0.5,3.1,2.11,23.88,0.36,2.0,Man City,False,West Ham,,-0.34
Joško Gvardiol,Man City,West Ham,2024-08-31,False,DC,87.0,0.0,0.09,0.0,0.0,2.0,3.0,0.0,6.3,0.0,0.0,1.0,0.64,True,4.5,0.02,89.0,0.33,3.1,2.11,23.88,0.36,1.0,Man City,True,Brentford,,0.54
Joško Gvardiol,Man City,Brentford,2024-09-14,True,Sub,45.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,2.5,0.0,0.0,0.0,0.04,False,3.67,0.05,78.0,0.33,3.1,2.11,23.88,0.36,1.0,Man City,True,Arsenal,,-0.32
Joško Gvardiol,Man City,Arsenal,2024-09-22,True,DL,90.0,0.0,0.09,0.0,0.03,1.0,2.0,1.0,7.5,0.0,0.0,2.0,0.65,True,3.0,0.03,80.4,0.25,3.1,2.11,23.88,0.36,9.0,Man City,False,Newcastle United,,-0.44
Joško Gvardiol,Man City,Newcastle United,2024-09-28,False,DL,90.0,1.0,0.3,0.0,0.03,9.0,1.0,1.0,9.2,1.0,0.0,1.0,1.57,True,2.6,0.05,82.0,0.2,3.1,2.11,23.88,0.36,1.0,Man City,True,Fulham,,0.27
Joško Gvardiol,Man City,Fulham,2024-10-05,True,DL,90.0,0.0,0.08,0.0,0.0,1.0,2.0,0.0,6.1,0.0,0.0,2.0,2.6,True,3.0,0.1,83.14,0.17,3.1,2.11,23.88,0.36,10.0,Man City,False,Wolverhampton,,-0.53
Joško Gvardiol,Man City,Wolverhampton,2024-10-20,False,DL,90.0,1.0,0.02,0.0,0.12,10.0,1.0,3.0,12.1,2.0,0.0,1.0,0.97,True,2.8,0.11,84.0,0.14,3.1,2.11,23.88,0.36,9.0,Man City,True,Southampton,,0.24
Joško Gvardiol,Man City,Southampton,2024-10-26,True,DL,90.0,0.0,0.06,0.0,0.19,9.0,2.0,3.0,8.8,3.0,1.0,0.0,0.21,True,4.4,0.1,84.67,0.25,3.1,2.11,23.88,0.36,,Man City,False,Bournemouth,,-0.04
,Man City,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man City,False,Brighton,,-0.61
,Man City,,,,,,,,,,,,,,,,,,,,,,,,,,,,Man City,True,Tottenham,,0.74
