name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jhon Durán,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,True,Luton,,
Jhon Durán,Aston Villa,Luton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,False,Nottingham Forest,2.68,
Jhon Durán,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,True,Fulham,-1.21,-0.13
Jhon Durán,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.75,0.05,0.09,1.0,Aston Villa,False,Tottenham,-0.44,-0.36
Jhon Durán,Aston Villa,Tottenham,2023-11-26,False,Sub,1,0.0,0.01,0.0,0.0,1,1.0,0.0,0.2,0,False,0.0,0.0,0.2,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Jhon Durán,Aston Villa,Bournemouth,2023-12-03,False,Sub,25,0.0,0.06,0.0,0.0,0,1.0,0.0,0.4,0,False,0.2,0.0,4.33,0.0,0.0,0.75,0.05,0.09,1.0,Aston Villa,True,Manchester City,-0.28,
Jhon Durán,Aston Villa,Manchester City,2023-12-06,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,0.2,0.01,3.86,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,True,Arsenal,1.9,-0.11
Jhon Durán,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.4,0.01,3.38,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,False,Brentford,0.23,-0.53
Jhon Durán,Aston Villa,Brentford,2023-12-17,False,Sub,25,0.0,0.02,0.0,0.0,0,1.0,0.0,0.9,0,False,0.4,0.01,5.78,0.0,0.0,0.75,0.05,0.09,1.0,Aston Villa,True,Sheffield,,0.68
Jhon Durán,Aston Villa,Sheffield,2023-12-22,True,Sub,16,0.0,0.0,0.0,0.07,1,0.0,1.0,1.3,0,False,0.4,0.02,6.8,0.0,0.0,0.75,0.05,0.09,1.0,Aston Villa,False,Manchester United,-0.31,
Jhon Durán,Aston Villa,Manchester United,2023-12-26,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.4,0.02,6.55,0.0,0.0,0.75,0.05,0.09,7.0,Aston Villa,True,Everton,-1.63,0.53
Jhon Durán,Aston Villa,Everton,2023-08-20,True,Sub,16,1.0,0.38,0.0,0.01,7,1.0,1.0,6.9,2,False,0.6,0.0,7.33,0.0,0.0,0.75,0.05,0.09,4.0,Aston Villa,True,Burnley,2.78,0.39
Jhon Durán,Aston Villa,Burnley,2023-12-30,True,Sub,8,0.0,0.0,0.0,0.0,4,0.0,0.0,1.1,0,False,1.8,0.08,7.38,0.0,0.0,0.75,0.05,0.09,1.0,Aston Villa,False,Everton,-1.98,-0.24
Jhon Durán,Aston Villa,Everton,2024-01-14,False,Sub,26,0.0,0.63,0.0,0.0,1,4.0,0.0,3.1,0,False,2.6,0.08,8.71,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,True,Newcastle United,-3.77,
Jhon Durán,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,2.8,0.2,8.13,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,False,Sheffield,,-0.61
Jhon Durán,Aston Villa,Sheffield,,False,,0,,,,,0,,,0.0,0,False,2.6,0.2,7.62,0.0,0.0,0.75,0.05,0.09,0.0,Aston Villa,True,Manchester United,-1.51,
