name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Michail Antonio,West Ham,Bournemouth,2023-08-12,False,FW,77,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,True,0.0,0.0,77.0,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,True,Everton,-3.49
Michail Antonio,West Ham,Everton,2023-10-29,True,FW,56,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,True,1.0,0.0,66.5,5.0,3.0,7.22,1.64,0.05,5.0,West Ham,False,Brentford,4.68
Michail Antonio,West Ham,Brentford,2023-11-04,False,FW,63,0.0,0.6,1.0,0.07,5,1.0,2.0,6.3,0,True,1.0,0.0,65.33,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,True,Nottingham Forest,-5.45
Michail Antonio,West Ham,Nottingham Forest,2023-11-12,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.33,0.53,51.75,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Burnley,0.79
Michail Antonio,West Ham,Burnley,,False,,0,,,,,0,,,0.0,0,False,2.0,0.4,41.4,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Crystal Palace,1.83
Michail Antonio,West Ham,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,1.6,0.32,34.5,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Tottenham,3.93
Michail Antonio,West Ham,Tottenham,,False,,0,,,,,0,,,0.0,0,False,1.4,0.32,29.57,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Fulham,-3.42
Michail Antonio,West Ham,Fulham,,False,,0,,,,,0,,,0.0,0,False,1.2,0.32,25.88,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Wolverhampton,-1.49
Michail Antonio,West Ham,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,23.0,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Manchester United,-1.13
Michail Antonio,West Ham,Manchester United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,20.7,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Arsenal,2.21
Michail Antonio,West Ham,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,18.82,5.0,3.0,7.22,1.64,0.05,9.0,West Ham,True,Chelsea,-1.89
Michail Antonio,West Ham,Chelsea,2023-08-20,True,FW,75,1.0,0.17,0.0,0.0,9,2.0,0.0,5.7,3,True,0.0,0.0,23.5,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Brighton,1.39
Michail Antonio,West Ham,Brighton,,True,,0,,,,,0,,,0.0,0,False,1.8,0.03,21.69,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Sheffield,
Michail Antonio,West Ham,Sheffield,,False,,0,,,,,0,,,0.0,0,False,1.8,0.03,20.14,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Bournemouth,-2.69
Michail Antonio,West Ham,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,1.8,0.03,18.8,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Manchester United,2.04
Michail Antonio,West Ham,Manchester United,,False,,0,,,,,0,,,0.0,0,False,1.8,0.03,17.62,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,True,Arsenal,0.59
Michail Antonio,West Ham,Arsenal,,True,,0,,,,,0,,,0.0,0,False,1.8,0.03,16.59,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,False,Nottingham Forest,1.5
Michail Antonio,West Ham,Nottingham Forest,2024-02-17,False,FW,75,0.0,0.04,0.0,0.0,1,1.0,0.0,0.1,0,True,0.0,0.0,19.83,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,True,Brentford,3.72
Michail Antonio,West Ham,Brentford,2024-02-26,True,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.2,0.01,19.53,5.0,3.0,7.22,1.64,0.05,0.0,West Ham,False,Everton,-0.01
Michail Antonio,West Ham,Everton,2024-03-02,False,Sub,10,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,False,0.4,0.01,19.05,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,True,Burnley,1.4
Michail Antonio,West Ham,Burnley,2024-03-10,True,Sub,45,0.0,0.27,0.0,0.04,1,4.0,1.0,3.6,0,False,0.4,0.01,20.29,5.0,3.0,7.22,1.64,0.05,9.0,West Ham,True,Aston Villa,
Michail Antonio,West Ham,Aston Villa,2024-03-17,True,FW,65,1.0,0.56,0.0,0.07,9,2.0,1.0,9.0,3,True,0.6,0.06,22.32,5.0,3.0,7.22,1.64,0.05,7.0,West Ham,False,Brighton,-6.17
Michail Antonio,West Ham,Brighton,2023-08-26,False,FW,78,1.0,0.74,0.0,0.16,7,3.0,1.0,10.3,1,True,2.4,0.17,24.74,5.0,3.0,7.22,1.64,0.05,6.0,West Ham,False,Newcastle United,-0.75
Michail Antonio,West Ham,Newcastle United,2024-03-30,False,FW,68,1.0,0.35,0.0,0.0,6,2.0,0.0,5.3,0,True,3.6,0.31,26.54,5.0,3.0,7.22,1.64,0.05,1.0,West Ham,True,Tottenham,-2.08
