name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Keinan Davis,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Luton,
Keinan Davis,Aston Villa,Luton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Nottingham Forest,2.68
Keinan Davis,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Fulham,-1.21
Keinan Davis,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Tottenham,-0.44
Keinan Davis,Aston Villa,Tottenham,2023-11-26,False,DC,0,0.0,0.09,0.0,0.0,0,1.0,0.0,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Bournemouth,4.38
Keinan Davis,Aston Villa,Bournemouth,2023-12-03,False,DC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.02,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Manchester City,-0.28
Keinan Davis,Aston Villa,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Arsenal,1.9
Keinan Davis,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Brentford,0.23
Keinan Davis,Aston Villa,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Sheffield,
Keinan Davis,Aston Villa,Sheffield,,True,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Manchester United,-0.31
Keinan Davis,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Everton,-1.63
Keinan Davis,Aston Villa,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Burnley,2.78
Keinan Davis,Aston Villa,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Everton,-1.98
Keinan Davis,Aston Villa,Everton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Newcastle United,-3.77
Keinan Davis,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,False,Sheffield,
Keinan Davis,Aston Villa,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,1.0,0.0,0.58,0.45,0,0.0,Aston Villa,True,Manchester United,-1.51
