name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Rhian Brewster,Sheffield Utd,Crystal Palace,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,1.0,Sheffield Utd,False,Arsenal,
Rhian Brewster,Sheffield Utd,Arsenal,2023-10-28,False,FW,58,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,True,0.0,0.0,29.0,0,0,0,0,0,1.0,Sheffield Utd,True,Wolverhampton,
Rhian Brewster,Sheffield Utd,Wolverhampton,2023-11-04,True,FW,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,True,0.5,0.0,34.33,0,0,0,0,0,0.0,Sheffield Utd,False,Brighton,
Rhian Brewster,Sheffield Utd,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.67,0.0,25.75,0,0,0,0,0,0.0,Sheffield Utd,True,Bournemouth,
Rhian Brewster,Sheffield Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,False,0.5,0.0,20.6,0,0,0,0,0,0.0,Sheffield Utd,False,Burnley,
Rhian Brewster,Sheffield Utd,Burnley,,False,,0,,,,,0,,,0.0,0,False,0.4,0.0,17.17,0,0,0,0,0,0.0,Sheffield Utd,True,Liverpool,
Rhian Brewster,Sheffield Utd,Liverpool,,True,,0,,,,,0,,,0.0,0,False,0.4,0.0,14.71,0,0,0,0,0,0.0,Sheffield Utd,True,Brentford,
Rhian Brewster,Sheffield Utd,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.2,0.0,12.88,0,0,0,0,0,0.0,Sheffield Utd,False,Chelsea,
Rhian Brewster,Sheffield Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,11.44,0,0,0,0,0,0.0,Sheffield Utd,False,Aston Villa,
Rhian Brewster,Sheffield Utd,Aston Villa,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,10.3,0,0,0,0,0,1.0,Sheffield Utd,True,Luton,
Rhian Brewster,Sheffield Utd,Luton,2023-12-26,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,0.0,0.0,9.73,0,0,0,0,0,0.0,Sheffield Utd,False,Nottingham Forest,
Rhian Brewster,Sheffield Utd,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,8.92,0,0,0,0,0,1.0,Sheffield Utd,False,Manchester City,
Rhian Brewster,Sheffield Utd,Manchester City,2023-12-30,False,Sub,23,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.2,0.0,10.0,0,0,0,0,0,-2.0,Sheffield Utd,True,West Ham,
Rhian Brewster,Sheffield Utd,West Ham,2024-01-21,True,Sub,10,0.0,0.0,0.0,0.0,-2,0.0,0.0,0.0,0,False,0.4,0.0,10.0,0,0,0,0,0,0.0,Sheffield Utd,False,Crystal Palace,
Rhian Brewster,Sheffield Utd,Crystal Palace,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,9.33,0,0,0,0,0,0.0,Sheffield Utd,True,Aston Villa,
Rhian Brewster,Sheffield Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.75,0,0,0,0,0,1.0,Sheffield Utd,False,Luton,
Rhian Brewster,Sheffield Utd,Luton,2024-02-10,False,Sub,9,0.0,0.01,0.0,0.0,1,1.0,0.0,0.0,0,False,-0.2,0.0,8.76,0,0,0,0,0,1.0,Sheffield Utd,True,Brighton,
Rhian Brewster,Sheffield Utd,Brighton,2024-02-18,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,False,0.0,0.0,8.89,0,0,0,0,0,2.0,Sheffield Utd,False,Wolverhampton,
Rhian Brewster,Sheffield Utd,Wolverhampton,2024-02-25,False,FW,81,0.0,0.25,0.0,0.05,2,4.0,1.0,7.0,0,True,0.0,0.0,12.68,0,0,0,0,0,0.0,Sheffield Utd,True,Arsenal,
Rhian Brewster,Sheffield Utd,Arsenal,,True,,0,,,,,0,,,0.0,0,False,0.8,0.05,12.05,0,0,0,0,0,0.0,Sheffield Utd,False,Bournemouth,
Rhian Brewster,Sheffield Utd,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.8,0.05,11.48,0,0,0,0,0,0.0,Sheffield Utd,True,Manchester City,
Rhian Brewster,Sheffield Utd,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.8,0.05,10.95,0,0,0,0,0,0.0,Sheffield Utd,True,Fulham,
Rhian Brewster,Sheffield Utd,Fulham,,True,,0,,,,,0,,,0.0,0,False,0.6,0.05,10.48,0,0,0,0,0,0.0,Sheffield Utd,False,Liverpool,
Rhian Brewster,Sheffield Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,False,0.4,0.05,10.04,0,0,0,0,0,0.0,Sheffield Utd,True,Chelsea,
Rhian Brewster,Sheffield Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,9.64,0,0,0,0,0,0.0,Sheffield Utd,False,Brentford,
Rhian Brewster,Sheffield Utd,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,9.27,0,0,0,0,0,0.0,Sheffield Utd,True,Burnley,
Rhian Brewster,Sheffield Utd,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.93,0,0,0,0,0,0.0,Sheffield Utd,False,Manchester United,
Rhian Brewster,Sheffield Utd,Manchester United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.61,0,0,0,0,0,0.0,Sheffield Utd,False,Newcastle United,
Rhian Brewster,Sheffield Utd,Newcastle United,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.31,0,0,0,0,0,0.0,Sheffield Utd,True,Nottingham Forest,
Rhian Brewster,Sheffield Utd,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,8.03,0,0,0,0,0,1.0,Sheffield Utd,False,Everton,
Rhian Brewster,Sheffield Utd,Everton,2024-05-11,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,False,0.0,0.0,8.06,0,0,0,0,0,1.0,Sheffield Utd,True,Tottenham,
Rhian Brewster,Sheffield Utd,Tottenham,2024-05-19,True,Sub,28,0.0,0.07,0.0,0.0,1,1.0,0.0,0.0,0,False,0.2,0.0,8.69,0,0,0,0,0,0.0,Sheffield Utd,True,Everton,
Rhian Brewster,Sheffield Utd,Everton,,True,,0,,,,,0,,,0.0,0,False,0.4,0.01,8.42,0,0,0,0,0,0.0,Sheffield Utd,False,Tottenham,
Rhian Brewster,Sheffield Utd,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.4,0.01,8.18,0,0,0,0,0,0.0,Sheffield Utd,True,Newcastle United,
Rhian Brewster,Sheffield Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.4,0.01,7.94,0,0,0,0,0,1.0,Sheffield Utd,False,West Ham,
Rhian Brewster,Sheffield Utd,West Ham,2023-09-30,False,Sub,11,0.0,0.0,0.0,0.05,1,0.0,1.0,2.1,0,False,0.4,0.01,8.03,0,0,0,0,0,1.0,Sheffield Utd,False,Fulham,
Rhian Brewster,Sheffield Utd,Fulham,2023-10-07,False,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,0.4,0.01,8.11,0,0,0,0,0,1.0,Sheffield Utd,True,Manchester United,
Rhian Brewster,Sheffield Utd,Manchester United,2023-10-21,True,Sub,38,0.0,0.02,0.0,0.0,1,1.0,0.0,1.5,0,False,0.4,0.0,8.89,0,0,0,0,0,,,,,
