name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Neal Maupay,Everton,Fulham,2023-08-12,True,FW,71,0.0,1.14,0.0,0.13,2,4.0,1.0,9.6,0,True,0.0,0.0,71.0,1.0,0.0,5.45,0.36,0.04,3.0,Brentford,False,Chelsea,-4.41
Neal Maupay,Brentford,Chelsea,2023-10-28,False,Sub,14,0.0,0.0,1.0,0.78,3,0.0,2.0,4.6,0,False,2.0,1.14,42.5,1.0,0.0,5.45,0.36,0.04,8.0,Brentford,True,West Ham,-1.97
Neal Maupay,Brentford,West Ham,2023-11-04,True,FW,90,1.0,0.91,0.0,0.01,8,3.0,1.0,10.5,2,True,2.5,1.07,58.33,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,False,Liverpool,3.48
Neal Maupay,Brentford,Liverpool,2023-11-12,False,Sub,18,0.0,0.04,0.0,0.0,1,1.0,0.0,0.3,0,False,4.33,1.02,48.25,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,True,Arsenal,0.17
Neal Maupay,Brentford,Arsenal,2023-11-25,True,Sub,18,0.0,0.58,0.0,0.0,1,2.0,0.0,1.4,0,False,3.5,0.77,42.2,1.0,0.0,5.45,0.36,0.04,8.0,Brentford,True,Luton,-2.71
Neal Maupay,Brentford,Luton,2023-12-02,True,FW,90,1.0,0.9,0.0,0.09,8,4.0,2.0,15.7,2,True,3.0,0.74,50.17,1.0,0.0,5.45,0.36,0.04,2.0,Brentford,False,Brighton,1.2
Neal Maupay,Brentford,Brighton,2023-12-06,False,FW,90,0.0,0.14,0.0,0.02,2,1.0,1.0,2.5,0,True,4.2,0.69,55.86,1.0,0.0,5.45,0.36,0.04,2.0,Brentford,False,Sheffield,1.89
Neal Maupay,Brentford,Sheffield,2023-12-09,False,FW,90,0.0,0.1,0.0,0.05,2,1.0,1.0,3.2,0,True,4.0,0.52,60.12,1.0,0.0,5.45,0.36,0.04,0.0,Brentford,True,Aston Villa,0.51
Neal Maupay,Brentford,Aston Villa,2023-12-17,True,Sub,22,0.0,0.0,0.0,0.0,0,0.0,0.0,0.3,0,False,2.8,0.35,55.89,1.0,0.0,5.45,0.36,0.04,5.0,Brentford,True,Wolverhampton,2.5
Neal Maupay,Brentford,Wolverhampton,2023-12-27,True,FW,90,0.0,0.12,1.0,0.29,5,1.0,1.0,4.5,0,True,2.6,0.35,59.3,1.0,0.0,5.45,0.36,0.04,1.0,Everton,False,Aston Villa,3.22
Neal Maupay,Everton,Aston Villa,2023-08-20,False,Sub,39,0.0,0.24,0.0,0.0,1,1.0,0.0,2.4,0,False,3.4,0.45,57.45,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,False,Crystal Palace,1.07
Neal Maupay,Brentford,Crystal Palace,2023-12-30,False,Sub,27,0.0,0.08,0.0,0.0,1,2.0,0.0,1.9,0,False,2.0,0.32,54.92,1.0,0.0,5.45,0.36,0.04,6.0,Brentford,True,Nottingham Forest,-0.34
Neal Maupay,Brentford,Nottingham Forest,2024-01-20,True,FW,73,1.0,0.25,0.0,0.0,6,2.0,0.0,6.9,0,True,1.8,0.31,56.31,1.0,0.0,5.45,0.36,0.04,6.0,Brentford,False,Tottenham,2.11
Neal Maupay,Brentford,Tottenham,2024-01-31,False,FW,90,1.0,0.16,0.0,0.42,6,1.0,1.0,7.7,1,True,2.6,0.34,58.71,1.0,0.0,5.45,0.36,0.04,6.0,Brentford,True,Manchester City,1.02
Neal Maupay,Brentford,Manchester City,2024-02-05,True,FW,90,1.0,0.26,0.0,0.28,6,2.0,1.0,7.6,1,True,3.8,0.37,60.8,1.0,0.0,5.45,0.36,0.04,2.0,Brentford,False,Wolverhampton,-1.6
Neal Maupay,Brentford,Wolverhampton,2024-02-10,False,FW,75,0.0,0.71,0.0,0.0,2,3.0,0.0,6.6,0,True,4.0,0.2,61.69,1.0,0.0,5.45,0.36,0.04,2.0,Brentford,True,Liverpool,-0.79
Neal Maupay,Brentford,Liverpool,2024-02-17,True,FW,62,0.0,0.02,0.0,0.2,2,1.0,2.0,5.4,0,True,4.2,0.29,61.71,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,False,Manchester City,-0.6
Neal Maupay,Brentford,Manchester City,2024-02-20,False,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,4.4,0.28,59.5,1.0,0.0,5.45,0.36,0.04,6.0,Brentford,False,West Ham,-0.27
Neal Maupay,Brentford,West Ham,2024-02-26,False,FW,72,1.0,0.31,0.0,0.0,6,1.0,0.0,5.6,0,True,3.4,0.23,60.16,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,True,Chelsea,-0.25
Neal Maupay,Brentford,Chelsea,2024-03-02,True,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,3.4,0.26,57.3,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,False,Arsenal,0.3
Neal Maupay,Brentford,Arsenal,2024-03-09,False,Sub,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,False,2.4,0.21,55.14,1.0,0.0,5.45,0.36,0.04,1.0,Brentford,False,Burnley,3.71
Neal Maupay,Brentford,Burnley,2024-03-16,False,Sub,10,0.0,0.0,0.0,0.02,1,0.0,1.0,1.3,0,False,2.2,0.06,53.09,1.0,0.0,5.45,0.36,0.04,0.0,Everton,True,Wolverhampton,1.62
Neal Maupay,Everton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,2.0,0.06,50.78,1.0,0.0,5.45,0.36,0.04,0.0,Brentford,True,Manchester United,-1.13
Neal Maupay,Brentford,Manchester United,2024-03-30,True,Sub,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,1.8,0.06,48.79,1.0,0.0,5.45,0.36,0.04,0.0,Brentford,True,Brighton,-0.72
