name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Joe Gardner,Nott'm Forest,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Arsenal,-2.77
Joe Gardner,Nott'm Forest,Arsenal,2024-01-30,True,MC,0,0.0,0.06,0.0,0.09,0,1.0,2.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Bournemouth,1.05
Joe Gardner,Nott'm Forest,Bournemouth,,False,,0,,,,,0,,,0.0,0,False,0.0,0.03,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Newcastle United,1.26
Joe Gardner,Nott'm Forest,Newcastle United,2024-02-10,True,DMC,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,False,0.0,0.02,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,West Ham,-1.34
Joe Gardner,Nott'm Forest,West Ham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.02,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Aston Villa,2.3
Joe Gardner,Nott'm Forest,Aston Villa,2024-02-24,False,MC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Liverpool,-3.15
Joe Gardner,Nott'm Forest,Liverpool,2024-03-02,True,MC,0,0.0,0.05,1.0,0.91,0,2.0,3.0,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Brighton,0.45
Joe Gardner,Nott'm Forest,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.21,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Luton,
Joe Gardner,Nott'm Forest,Luton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.21,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Crystal Palace,-1.59
Joe Gardner,Nott'm Forest,Crystal Palace,2024-03-30,True,MC,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.21,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Fulham,0.28
Joe Gardner,Nott'm Forest,Fulham,2024-04-02,True,Sub,0,0.0,0.04,0.0,0.0,0,1.0,0.0,0.0,0,False,0.0,0.21,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Tottenham,1.18
Joe Gardner,Nott'm Forest,Tottenham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.22,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Wolverhampton,-1.1
Joe Gardner,Nott'm Forest,Wolverhampton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Everton,0.64
Joe Gardner,Nott'm Forest,Everton,2024-04-21,False,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Manchester City,-1.69
Joe Gardner,Nott'm Forest,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Sheffield,
Joe Gardner,Nott'm Forest,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.01,0.0,0,0,0,0,0,0.0,Nott'm Forest,True,Chelsea,0.67
Joe Gardner,Nott'm Forest,Chelsea,2024-05-11,True,MR,0,0.0,0.2,0.0,0.15,0,4.0,2.0,0.0,0,False,0.0,0.0,0.0,0,0,0,0,0,0.0,Nott'm Forest,False,Burnley,
Joe Gardner,Nott'm Forest,Burnley,2024-05-19,False,MR,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,False,0.0,0.04,0.0,0,0,0,0,0,,,,,
