name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Nathan Fraser,Wolves,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Sheffield,-0.53
Nathan Fraser,Wolves,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Tottenham,-0.94
Nathan Fraser,Wolves,Tottenham,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Fulham,-1.47
Nathan Fraser,Wolves,Fulham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Arsenal,1.72
Nathan Fraser,Wolves,Arsenal,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Burnley,-0.76
Nathan Fraser,Wolves,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Nottingham Forest,-0.48
Nathan Fraser,Wolves,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,West Ham,3.01
Nathan Fraser,Wolves,West Ham,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Chelsea,-2.49
Nathan Fraser,Wolves,Chelsea,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Brentford,-2.66
Nathan Fraser,Wolves,Brentford,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Everton,-2.28
Nathan Fraser,Wolves,Everton,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Brighton,0.59
Nathan Fraser,Wolves,Brighton,,False,,0,,,,,0,,,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.33,0.08,0,1.0,Wolves,True,Manchester United,0.06
Nathan Fraser,Wolves,Manchester United,2024-02-01,True,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,False,0.0,0.0,0.62,0.0,0.0,0.33,0.08,0,0.0,Wolves,False,Chelsea,-1.76
Nathan Fraser,Wolves,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,0.57,0.0,0.0,0.33,0.08,0,0.0,Wolves,True,Brentford,1.37
