name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts
Divin Mubama,West Ham,Burnley,2023-11-25,False,Sub,28,0,0.0,0,0.0,1,0,0,0.0,0,False
Divin Mubama,West Ham,Fulham,2023-12-10,False,Sub,26,0,0.0542812757194042,0,0.0,1,1,0,0.7,0,False
Divin Mubama,West Ham,Wolverhampton,2023-12-17,True,Sub,3,0,0.0,0,0.0,1,0,0,0.0,0,False
Divin Mubama,West Ham,Brighton,2024-01-02,True,Sub,17,0,0.0,0,0.0,1,0,0,0.0,0,False
Divin Mubama,West Ham,Sheffield,2024-01-21,False,Sub,1,0,0.0,0,0.0,1,0,0,0.1,0,False
