name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Odsonne Edouard,Crystal Palace,Sheffield,2023-08-12,False,FW,90,1.0,1.36,0.0,0.19,7,7.0,2.0,16.0,1,True,0.0,0.0,90.0,5.0,2.0,5.57,1.28,0.05,2.0,Crystal Palace,True,Tottenham,0.96,0.69
Odsonne Edouard,Crystal Palace,Tottenham,2023-10-27,True,FW,78,0.0,0.11,0.0,0.01,2,2.0,1.0,4.3,0,True,7.0,1.36,84.0,5.0,2.0,5.57,1.28,0.05,1.0,Crystal Palace,False,Burnley,1.63,0.0
Odsonne Edouard,Crystal Palace,Burnley,2023-11-04,False,FW,85,0.0,0.0,0.0,0.04,1,0.0,1.0,2.2,0,True,4.5,0.74,84.33,5.0,2.0,5.57,1.28,0.05,6.0,Crystal Palace,True,Everton,-0.5,0.53
Odsonne Edouard,Crystal Palace,Everton,2023-11-11,True,FW,82,1.0,0.87,0.0,0.06,6,6.0,1.0,13.8,0,True,3.33,0.49,83.75,5.0,2.0,5.57,1.28,0.05,2.0,Crystal Palace,False,Luton,,
Odsonne Edouard,Crystal Palace,Luton,2023-11-25,False,FW,79,0.0,0.25,0.0,0.02,2,2.0,1.0,4.2,0,True,4.0,0.58,82.8,5.0,2.0,5.57,1.28,0.05,9.0,Crystal Palace,False,West Ham,0.28,-0.22
Odsonne Edouard,Crystal Palace,West Ham,2023-12-03,False,FW,86,1.0,0.77,0.0,0.0,9,3.0,0.0,7.1,3,True,3.6,0.52,83.33,5.0,2.0,5.57,1.28,0.05,1.0,Crystal Palace,True,Bournemouth,-1.71,1.22
Odsonne Edouard,Crystal Palace,Bournemouth,2023-12-06,True,FW,90,0.0,0.51,0.0,0.13,1,3.0,3.0,6.6,0,True,4.0,0.4,84.29,5.0,2.0,5.57,1.28,0.05,1.0,Crystal Palace,True,Liverpool,1.86,0.18
Odsonne Edouard,Crystal Palace,Liverpool,2023-12-09,True,FW,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,True,3.8,0.48,79.38,5.0,2.0,5.57,1.28,0.05,0.0,Crystal Palace,False,Manchester City,-0.86,-1.32
Odsonne Edouard,Crystal Palace,Manchester City,,False,,0,,,,,0,,,0.0,0,False,3.8,0.48,70.56,5.0,2.0,5.57,1.28,0.05,0.0,Crystal Palace,True,Brighton,0.52,-0.66
Odsonne Edouard,Crystal Palace,Brighton,,True,,0,,,,,0,,,0.0,0,False,2.6,0.31,63.5,5.0,2.0,5.57,1.28,0.05,0.0,Crystal Palace,False,Chelsea,2.53,-0.85
Odsonne Edouard,Crystal Palace,Chelsea,,False,,0,,,,,0,,,0.0,0,False,2.2,0.26,57.73,5.0,2.0,5.57,1.28,0.05,2.0,Crystal Palace,True,Arsenal,-1.01,-0.11
