name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Zeki Amdouni,Burnley,Manchester City,2023-08-11,True,FW,60,0.0,0.06,0.0,0.0,2,1.0,0.0,0.0,0,True,0.0,0.0,60.0,0,0,0,0,0,1.0,Burnley,False,Bournemouth,,0.19
Zeki Amdouni,Burnley,Bournemouth,2023-10-28,False,FW,45,0.0,0.13,0.0,0.0,1,1.0,0.0,1.0,0,True,2.0,0.06,52.5,0,0,0,0,0,2.0,Burnley,True,Crystal Palace,0.07,0.88
Zeki Amdouni,Burnley,Crystal Palace,2023-11-04,True,FW,77,0.0,0.24,0.0,0.0,2,2.0,0.0,2.5,0,True,1.5,0.1,60.67,0,0,0,0,0,2.0,Burnley,False,Arsenal,-1.08,-0.48
Zeki Amdouni,Burnley,Arsenal,2023-11-11,False,FW,79,0.0,0.02,0.0,0.0,2,1.0,0.0,1.4,0,True,1.67,0.14,65.25,0,0,0,0,0,2.0,Burnley,True,West Ham,-0.48,0.49
Zeki Amdouni,Burnley,West Ham,2023-11-25,True,FW,72,0.0,0.11,0.0,0.09,2,2.0,1.0,4.6,0,True,1.75,0.11,66.6,0,0,0,0,0,11.0,Burnley,True,Sheffield,,0.68
Zeki Amdouni,Burnley,Sheffield,2023-12-02,True,FW,76,1.0,0.45,1.0,0.18,11,2.0,2.0,12.4,2,True,1.8,0.11,68.17,0,0,0,0,0,2.0,Burnley,False,Wolverhampton,0.24,-0.52
Zeki Amdouni,Burnley,Wolverhampton,2023-12-05,False,FW,90,0.0,0.09,0.0,0.03,2,2.0,1.0,3.6,0,True,3.6,0.39,71.29,0,0,0,0,0,2.0,Burnley,False,Brighton,-6.77,-0.6
Zeki Amdouni,Burnley,Brighton,2023-12-09,False,FW,81,0.0,0.09,0.0,0.1,2,1.0,1.0,4.2,0,True,3.8,0.38,72.5,0,0,0,0,0,2.0,Burnley,True,Everton,-1.19,0.53
Zeki Amdouni,Burnley,Everton,2023-12-16,True,FW,90,0.0,0.07,0.0,0.08,2,2.0,1.0,3.7,0,True,3.8,0.35,74.44,0,0,0,0,0,2.0,Burnley,False,Fulham,,0.86
Zeki Amdouni,Burnley,Fulham,2023-12-23,False,FW,79,0.0,0.06,0.0,0.0,2,1.0,0.0,2.5,0,True,3.8,0.36,74.9,0,0,0,0,0,2.0,Burnley,True,Liverpool,1.07,0.18
Zeki Amdouni,Burnley,Liverpool,2023-12-26,True,FW,84,0.0,0.05,0.0,0.0,2,1.0,0.0,0.9,0,True,3.8,0.35,75.73,0,0,0,0,0,7.0,Burnley,False,Aston Villa,-2.94,0.29
Zeki Amdouni,Burnley,Aston Villa,2023-12-30,False,FW,58,1.0,0.65,0.0,0.11,7,2.0,1.0,11.1,2,True,2.0,0.07,74.25,0,0,0,0,0,9.0,Burnley,True,Luton,,
Zeki Amdouni,Burnley,Luton,2024-01-12,True,FW,82,1.0,0.55,0.0,0.06,9,1.0,2.0,8.5,3,True,3.0,0.19,74.85,0,0,0,0,0,1.0,Burnley,False,Manchester City,1.29,-1.32
Zeki Amdouni,Burnley,Manchester City,2024-01-31,False,FW,58,0.0,0.32,0.0,0.0,1,2.0,0.0,0.7,0,True,4.4,0.28,73.64,0,0,0,0,0,2.0,Burnley,True,Fulham,,-0.13
