name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Timo Werner,Spurs,Manchester United,2024-01-14,False,FWL,79,0.0,0.23,1.0,0.12,5,5.0,1.0,5.7,0,True,0.0,0.0,79.0,0,0,0,0,0,5.0,Spurs,True,Brentford,-1.06,0.79
Timo Werner,Spurs,Brentford,2024-01-31,True,AML,90,0.0,0.36,1.0,1.03,5,3.0,3.0,9.7,0,True,5.0,1.23,84.5,0,0,0,0,0,2.0,Spurs,False,Everton,-0.31,-0.24
Timo Werner,Spurs,Everton,2024-02-03,False,AML,85,0.0,0.0,0.0,0.04,2,0.0,1.0,2.4,0,True,5.0,1.3,84.67,0,0,0,0,0,2.0,Spurs,True,Brighton,0.56,-0.66
Timo Werner,Spurs,Brighton,2024-02-10,True,AML,61,0.0,0.06,0.0,0.09,2,2.0,1.0,3.1,0,True,4.0,0.87,78.75,0,0,0,0,0,1.0,Spurs,True,Wolverhampton,2.48,0.05
Timo Werner,Spurs,Wolverhampton,2024-02-17,True,Sub,19,0.0,0.15,0.0,0.0,1,2.0,0.0,3.3,0,False,3.5,0.66,66.8,0,0,0,0,0,9.0,Spurs,True,Crystal Palace,-2.5,
Timo Werner,Spurs,Crystal Palace,2024-03-02,True,AML,81,1.0,1.13,0.0,0.43,9,4.0,2.0,14.0,3,True,3.0,0.56,69.17,0,0,0,0,0,5.0,Spurs,False,Aston Villa,-1.56,
Timo Werner,Spurs,Aston Villa,2024-03-10,False,Sub,3,1.0,0.43,0.0,0.0,5,1.0,0.0,5.1,0,False,3.8,0.54,59.71,0,0,0,0,0,1.0,Spurs,False,Fulham,-1.25,0.86
Timo Werner,Spurs,Fulham,2024-03-16,False,Sub,24,0.0,0.81,0.0,0.02,1,3.0,1.0,5.1,0,False,3.8,0.35,55.25,0,0,0,0,0,2.0,Spurs,True,Luton,,
Timo Werner,Spurs,Luton,2024-03-30,True,AML,90,0.0,0.44,0.0,0.18,2,3.0,3.0,8.3,0,True,3.6,0.52,59.11,0,0,0,0,0,7.0,Spurs,False,West Ham,2.68,
Timo Werner,Spurs,West Ham,2024-04-02,False,AML,81,0.0,0.07,1.0,0.71,7,1.0,1.0,4.5,2,True,3.6,0.59,61.3,0,0,0,0,0,4.0,Spurs,True,Nottingham Forest,-1.17,
Timo Werner,Spurs,Nottingham Forest,2024-04-07,True,AML,75,0.0,0.02,0.0,0.84,4,1.0,1.0,5.0,0,True,4.8,0.78,62.55,0,0,0,0,0,2.0,Spurs,False,Newcastle United,3.01,
Timo Werner,Spurs,Newcastle United,2024-04-13,False,AML,90,0.0,0.51,0.0,0.01,2,4.0,1.0,5.6,0,True,3.8,0.55,64.83,0,0,0,0,0,1.0,Spurs,True,Arsenal,-0.99,-0.11
Timo Werner,Spurs,Arsenal,2024-04-28,True,AML,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,True,3.2,0.57,62.15,0,0,0,0,0,0.0,Spurs,False,Chelsea,0.79,-0.85
Timo Werner,Spurs,Chelsea,,False,,0,,,,,0,,,0.0,0,False,3.2,0.41,57.71,0,0,0,0,0,0.0,Spurs,False,Liverpool,-0.61,-1.01
Timo Werner,Spurs,Liverpool,,False,,0,,,,,0,,,0.0,0,False,2.8,0.32,53.87,0,0,0,0,0,0.0,Spurs,True,Burnley,-1.32,0.39
Timo Werner,Spurs,Burnley,,True,,0,,,,,0,,,0.0,0,False,1.4,0.11,50.5,0,0,0,0,0,0.0,Spurs,True,Manchester City,-1.77,
Timo Werner,Spurs,Manchester City,,True,,0,,,,,0,,,0.0,0,False,0.6,0.1,47.53,0,0,0,0,0,0.0,Spurs,False,Sheffield,,-0.61
Timo Werner,Spurs,Sheffield,,False,,0,,,,,0,,,0.0,0,False,0.2,0.0,44.89,0,0,0,0,0,,,,,,
