name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Raúl Jiménez,Fulham,Everton,2023-08-12,False,FW,57,0.0,0.09,0.0,0.0,1,1.0,0.0,0.6,0,True,0.0,0.0,57.0,0.0,1.0,2.71,1.5,0.03,1.0,Fulham,False,Brighton,-1.45,-0.6
Raúl Jiménez,Fulham,Brighton,2023-10-29,False,FW,57,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,True,1.0,0.09,57.0,0.0,1.0,2.71,1.5,0.03,0.0,Fulham,True,Manchester United,2.97,
Raúl Jiménez,Fulham,Manchester United,2023-11-04,True,Sub,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,False,1.0,0.04,38.33,0.0,1.0,2.71,1.5,0.03,8.0,Fulham,False,Aston Villa,1.75,
Raúl Jiménez,Fulham,Aston Villa,2023-11-12,False,FW,73,1.0,0.5,0.0,0.02,8,3.0,1.0,9.3,2,True,0.67,0.03,47.0,0.0,1.0,2.71,1.5,0.03,2.0,Fulham,True,Wolverhampton,0.25,0.05
Raúl Jiménez,Fulham,Wolverhampton,2023-11-27,True,FW,75,0.0,0.11,0.0,0.0,2,1.0,0.0,1.5,0,True,2.5,0.15,52.6,0.0,1.0,2.71,1.5,0.03,2.0,Fulham,False,Liverpool,0.06,-1.01
Raúl Jiménez,Fulham,Liverpool,2023-12-03,False,FW,90,0.0,0.04,0.0,0.0,2,1.0,0.0,1.7,0,True,2.4,0.14,58.83,0.0,1.0,2.71,1.5,0.03,13.0,Fulham,True,Nottingham Forest,-2.94,
Raúl Jiménez,Fulham,Nottingham Forest,2023-12-06,True,FW,78,2.0,1.64,0.0,0.0,13,6.0,0.0,14.9,3,True,2.6,0.13,61.57,0.0,1.0,2.71,1.5,0.03,9.0,Fulham,True,West Ham,3.48,
Raúl Jiménez,Fulham,West Ham,2023-12-10,True,FW,71,1.0,0.13,0.0,0.42,9,1.0,2.0,9.2,3,True,5.0,0.46,62.75,0.0,1.0,2.71,1.5,0.03,-2.0,Fulham,False,Newcastle United,0.12,
Raúl Jiménez,Fulham,Newcastle United,2023-12-16,False,FW,21,0.0,0.04,0.0,0.0,-2,1.0,0.0,0.6,0,True,6.8,0.48,58.11,0.0,1.0,2.71,1.5,0.03,0.0,Fulham,True,Burnley,,0.39
Raúl Jiménez,Fulham,Burnley,,True,,0,,,,,0,,,0.0,0,False,4.8,0.39,52.3,0.0,1.0,2.71,1.5,0.03,0.0,Fulham,False,Bournemouth,3.26,0.19
