name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Danny Welbeck,Brighton,Luton,2023-08-12,True,FW,77,0.0,0.29,0.0,0.0,2,4.0,0.0,3.9,0,True,0.0,0.0,77.0,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,True,Fulham,0.36,-0.13
Danny Welbeck,Brighton,Fulham,,True,,0,,,,,0,,,0.0,0,False,2.0,0.29,38.5,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,False,Everton,-2.97,-0.24
Danny Welbeck,Brighton,Everton,,False,,0,,,,,0,,,0.0,0,False,1.0,0.15,25.67,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,True,Sheffield,,0.68
Danny Welbeck,Brighton,Sheffield,,True,,0,,,,,0,,,0.0,0,False,0.67,0.1,19.25,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,False,Nottingham Forest,3.35,-0.55
Danny Welbeck,Brighton,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,False,0.5,0.07,15.4,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,False,Chelsea,-1.77,-0.85
Danny Welbeck,Brighton,Chelsea,,False,,0,,,,,0,,,0.0,0,False,0.4,0.06,12.83,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,True,Brentford,-2.16,0.79
Danny Welbeck,Brighton,Brentford,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,11.0,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,True,Burnley,4.68,0.39
Danny Welbeck,Brighton,Burnley,,True,,0,,,,,0,,,0.0,0,False,0.0,0.0,9.62,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,False,Arsenal,-3.23,-0.48
Danny Welbeck,Brighton,Arsenal,2023-12-17,False,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,0.0,0.0,9.78,6.0,3.0,9.53,5.1,0.05,8.0,Brighton,False,Crystal Palace,0.25,0.38
Danny Welbeck,Brighton,Crystal Palace,2023-12-21,False,Sub,45,1.0,0.18,0.0,0.36,8,3.0,2.0,9.8,3,False,0.2,0.0,13.3,6.0,3.0,9.53,5.1,0.05,5.0,Brighton,True,Tottenham,2.15,0.69
Danny Welbeck,Brighton,Tottenham,2023-12-28,True,FW,68,0.0,0.66,0.0,0.0,5,2.0,0.0,5.0,0,True,1.8,0.04,18.27,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,False,Wolverhampton,-2.92,-0.52
Danny Welbeck,Brighton,Wolverhampton,2023-08-19,False,FW,56,0.0,0.16,0.0,0.13,1,2.0,1.0,3.7,0,True,2.8,0.17,21.42,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,False,West Ham,-1.66,-0.22
Danny Welbeck,Brighton,West Ham,2024-01-02,False,FW,66,0.0,0.1,0.0,0.0,2,1.0,0.0,3.4,0,True,3.0,0.2,24.85,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Wolverhampton,-2.74,0.05
Danny Welbeck,Brighton,Wolverhampton,2024-01-22,True,FW,64,0.0,0.13,0.0,0.41,2,2.0,2.0,3.7,0,True,3.4,0.22,27.64,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,False,Luton,,
Danny Welbeck,Brighton,Luton,2024-01-30,False,FW,90,0.0,0.53,0.0,0.0,2,3.0,0.0,6.6,0,True,3.6,0.25,31.8,6.0,3.0,9.53,5.1,0.05,3.0,Brighton,True,Crystal Palace,-0.55,0.88
Danny Welbeck,Brighton,Crystal Palace,2024-02-03,True,Sub,21,0.0,0.0,1.0,0.56,3,0.0,1.0,3.6,0,False,2.4,0.32,31.12,6.0,3.0,9.53,5.1,0.05,5.0,Brighton,False,Tottenham,-0.85,-0.36
Danny Welbeck,Brighton,Tottenham,2024-02-10,False,FW,82,0.0,0.11,0.0,0.0,5,2.0,0.0,3.5,0,True,2.0,0.38,34.12,6.0,3.0,9.53,5.1,0.05,6.0,Brighton,False,Sheffield,,-0.61
Danny Welbeck,Brighton,Sheffield,2024-02-18,False,FW,80,1.0,0.98,0.0,0.0,6,2.0,0.0,10.6,0,True,2.8,0.37,36.67,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Everton,4.16,0.53
Danny Welbeck,Brighton,Everton,2024-02-24,True,AMC,60,0.0,0.61,0.0,0.03,2,4.0,1.0,2.9,0,True,3.6,0.55,37.89,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,False,Fulham,0.07,0.86
Danny Welbeck,Brighton,Fulham,,False,,0,,,,,0,,,0.0,0,False,3.6,0.65,36.0,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,True,Nottingham Forest,-0.0,1.55
Danny Welbeck,Brighton,Nottingham Forest,2024-03-10,True,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,False,3.2,0.54,35.71,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,True,West Ham,4.62,0.49
Danny Welbeck,Brighton,West Ham,2023-08-26,True,AMC,59,0.0,0.03,0.0,0.13,1,1.0,2.0,4.0,0,True,2.8,0.34,36.77,6.0,3.0,9.53,5.1,0.05,6.0,Brighton,False,Liverpool,-2.6,-1.01
Danny Welbeck,Brighton,Liverpool,2024-03-31,False,FW,90,1.0,0.17,0.0,0.08,6,3.0,1.0,8.0,1,True,2.0,0.33,39.09,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,False,Brentford,0.72,-0.53
Danny Welbeck,Brighton,Brentford,2024-04-03,False,Sub,16,0.0,0.45,0.0,0.12,1,3.0,2.0,3.9,0,False,2.0,0.16,38.12,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Arsenal,2.09,-0.11
Danny Welbeck,Brighton,Arsenal,2024-04-06,True,FW,75,0.0,0.0,0.0,0.02,2,0.0,1.0,2.2,0,True,1.8,0.13,39.6,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,False,Burnley,-0.71,0.0
Danny Welbeck,Brighton,Burnley,2024-04-13,False,FW,76,0.0,0.0,0.0,0.09,2,0.0,3.0,5.6,0,True,2.2,0.13,41.0,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Manchester City,5.78,-0.96
Danny Welbeck,Brighton,Manchester City,2024-04-25,True,FW,74,0.0,0.07,0.0,0.0,2,2.0,0.0,1.1,0,True,2.4,0.13,42.22,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,False,Bournemouth,,0.19
Danny Welbeck,Brighton,Bournemouth,2024-04-28,False,Sub,45,0.0,0.0,0.0,0.02,1,0.0,1.0,1.8,0,False,2.6,0.14,42.32,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Aston Villa,1.69,0.64
Danny Welbeck,Brighton,Aston Villa,2024-05-05,True,FW,87,0.0,0.35,0.0,0.0,2,1.0,0.0,2.1,0,True,1.6,0.1,43.86,6.0,3.0,9.53,5.1,0.05,4.0,Brighton,False,Newcastle United,,-0.41
Danny Welbeck,Brighton,Newcastle United,2024-05-11,False,FW,90,0.0,0.59,0.0,0.02,4,2.0,1.0,5.2,0,True,1.8,0.08,45.4,6.0,3.0,9.53,5.1,0.05,5.0,Brighton,True,Chelsea,-6.21,-0.25
Danny Welbeck,Brighton,Chelsea,2024-05-15,True,Sub,20,1.0,0.42,0.0,0.0,5,1.0,0.0,7.9,0,False,2.2,0.2,44.58,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Manchester United,,0.38
Danny Welbeck,Brighton,Manchester United,2024-05-19,True,FW,90,0.0,0.0,0.0,0.13,2,0.0,2.0,4.4,0,True,2.8,0.29,46.0,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,True,Newcastle United,-0.89,0.55
Danny Welbeck,Brighton,Newcastle United,,True,,0,,,,,0,,,0.0,0,False,2.8,0.27,44.61,6.0,3.0,9.53,5.1,0.05,7.0,Brighton,False,Manchester United,-2.71,-0.63
Danny Welbeck,Brighton,Manchester United,2023-09-16,False,FW,63,1.0,0.4,0.0,0.04,7,2.0,1.0,7.8,1,True,2.6,0.27,45.15,6.0,3.0,9.53,5.1,0.05,2.0,Brighton,True,Bournemouth,-2.12,1.22
Danny Welbeck,Brighton,Bournemouth,2023-09-24,True,AMC,62,0.0,0.0,0.0,0.04,2,0.0,1.0,1.6,0,True,3.6,0.28,45.63,6.0,3.0,9.53,5.1,0.05,0.0,Brighton,False,Aston Villa,3.52,0.29
Danny Welbeck,Brighton,Aston Villa,2023-09-30,False,AMC,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,True,3.2,0.16,45.61,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,True,Liverpool,-2.54,0.18
Danny Welbeck,Brighton,Liverpool,2023-10-08,True,Sub,30,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,False,2.2,0.08,45.19,6.0,3.0,9.53,5.1,0.05,1.0,Brighton,False,Manchester City,0.52,-1.32
Danny Welbeck,Brighton,Manchester City,2023-10-21,False,AMC,15,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,True,2.0,0.08,44.39,6.0,3.0,9.53,5.1,0.05,,,,,,
