name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Ollie Watkins,Aston Villa,Newcastle United,2023-08-12,False,FW,90,0.0,0.37,1.0,0.1,5,2.0,2.0,8.5,0,True,0.0,0.0,90.0,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,True,Luton,-1.34
Ollie Watkins,Aston Villa,Luton,2023-10-29,True,FW,90,0.0,1.19,0.0,0.68,2,2.0,2.0,9.0,0,True,5.0,1.37,90.0,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,False,Nottingham Forest,3.75
Ollie Watkins,Aston Villa,Nottingham Forest,2023-11-05,False,FW,90,0.0,0.34,0.0,0.0,2,2.0,0.0,4.5,0,True,3.5,1.28,90.0,15.0,6.0,17.47,3.67,0.06,6.0,Aston Villa,True,Fulham,-2.12
Ollie Watkins,Aston Villa,Fulham,2023-11-12,True,FW,90,1.0,1.7,0.0,0.04,6,3.0,1.0,9.7,1,True,3.0,0.97,90.0,15.0,6.0,17.47,3.67,0.06,5.0,Aston Villa,False,Tottenham,-1.04
Ollie Watkins,Aston Villa,Tottenham,2023-11-26,False,FW,90,1.0,1.17,0.0,0.03,5,3.0,1.0,7.9,0,True,3.75,1.15,90.0,15.0,6.0,17.47,3.67,0.06,11.0,Aston Villa,False,Bournemouth,2.75
Ollie Watkins,Aston Villa,Bournemouth,2023-12-03,False,FW,90,1.0,0.13,1.0,0.14,11,2.0,2.0,11.4,2,True,4.0,1.16,90.0,15.0,6.0,17.47,3.67,0.06,1.0,Aston Villa,True,Manchester City,-0.81
Ollie Watkins,Aston Villa,Manchester City,2023-12-06,True,FW,89,0.0,0.31,0.0,0.07,1,4.0,1.0,6.0,0,True,5.2,1.11,89.86,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,True,Arsenal,0.99
Ollie Watkins,Aston Villa,Arsenal,2023-12-09,True,FW,90,0.0,0.21,0.0,0.0,2,3.0,0.0,3.2,0,True,5.0,0.93,89.88,15.0,6.0,17.47,3.67,0.06,9.0,Aston Villa,False,Brentford,-0.06
Ollie Watkins,Aston Villa,Brentford,2023-12-17,False,FW,90,1.0,0.12,0.0,0.17,9,2.0,2.0,10.8,3,True,5.0,0.91,89.89,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,True,Sheffield,1.17
Ollie Watkins,Aston Villa,Sheffield,2023-12-22,True,FW,90,0.0,0.22,0.0,0.02,2,3.0,1.0,5.3,0,True,5.6,0.59,89.9,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,False,Manchester United,0.18
Ollie Watkins,Aston Villa,Manchester United,2023-12-26,False,FW,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,True,5.0,0.4,89.91,15.0,6.0,17.47,3.67,0.06,5.0,Aston Villa,True,Everton,-2.45
Ollie Watkins,Aston Villa,Everton,2023-08-20,True,FW,73,0.0,0.42,0.0,0.13,5,1.0,3.0,5.2,0,True,3.2,0.17,88.5,15.0,6.0,17.47,3.67,0.06,8.0,Aston Villa,True,Burnley,1.43
Ollie Watkins,Aston Villa,Burnley,2023-12-30,True,FW,90,0.0,0.18,2.0,0.84,8,2.0,3.0,10.7,0,True,4.0,0.19,88.62,15.0,6.0,17.47,3.67,0.06,1.0,Aston Villa,False,Everton,-1.12
Ollie Watkins,Aston Villa,Everton,2024-01-14,False,FW,90,0.0,0.33,0.0,0.1,1,6.0,1.0,5.7,0,True,5.2,0.59,88.71,15.0,6.0,17.47,3.67,0.06,7.0,Aston Villa,True,Newcastle United,-1.18
Ollie Watkins,Aston Villa,Newcastle United,2024-01-30,True,FW,90,1.0,0.55,0.0,0.29,7,4.0,1.0,10.7,1,True,3.6,0.63,88.8,15.0,6.0,17.47,3.67,0.06,18.0,Aston Villa,False,Sheffield,-4.41
Ollie Watkins,Aston Villa,Sheffield,2024-02-03,False,FW,90,1.0,0.92,2.0,0.53,18,3.0,2.0,13.7,3,True,4.6,0.69,88.88,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,True,Manchester United,-0.48
Ollie Watkins,Aston Villa,Manchester United,2024-02-11,True,FW,90,0.0,0.86,0.0,0.05,2,3.0,1.0,8.8,0,True,7.8,1.28,88.94,15.0,6.0,17.47,3.67,0.06,13.0,Aston Villa,False,Fulham,1.52
Ollie Watkins,Aston Villa,Fulham,2024-02-17,False,FW,90,2.0,0.87,0.0,0.37,13,5.0,1.0,13.3,3,True,7.2,1.37,89.0,15.0,6.0,17.47,3.67,0.06,9.0,Aston Villa,True,Nottingham Forest,-1.71
Ollie Watkins,Aston Villa,Nottingham Forest,2024-02-24,True,FW,90,1.0,1.59,0.0,0.09,9,4.0,1.0,11.3,0,True,8.2,1.11,89.05,15.0,6.0,17.47,3.67,0.06,13.0,Aston Villa,False,Luton,0.31
Ollie Watkins,Aston Villa,Luton,2024-03-02,False,FW,90,2.0,0.69,0.0,0.0,13,5.0,0.0,17.2,3,True,9.8,1.36,89.1,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,True,Tottenham,2.74
Ollie Watkins,Aston Villa,Tottenham,2024-03-10,True,FW,90,0.0,0.14,0.0,0.08,2,1.0,1.0,3.3,0,True,11.0,1.39,89.14,15.0,6.0,17.47,3.67,0.06,2.0,Aston Villa,False,West Ham,1.42
Ollie Watkins,Aston Villa,West Ham,2024-03-17,False,FW,90,0.0,0.07,0.0,0.02,2,2.0,1.0,4.4,0,True,7.8,0.83,89.18,15.0,6.0,17.47,3.67,0.06,5.0,Aston Villa,False,Burnley,-3.63
Ollie Watkins,Aston Villa,Burnley,2023-08-27,False,FW,85,0.0,1.13,1.0,0.9,5,5.0,2.0,11.1,0,True,7.8,0.67,89.0,15.0,6.0,17.47,3.67,0.06,1.0,Aston Villa,True,Wolverhampton,0.03
Ollie Watkins,Aston Villa,Wolverhampton,2024-03-30,True,FW,45,0.0,0.32,0.0,0.0,1,1.0,0.0,0.9,0,True,6.2,0.92,87.17,15.0,6.0,17.47,3.67,0.06,0.0,Aston Villa,False,Manchester City,2.54
Ollie Watkins,Aston Villa,Manchester City,,False,,0,,,,,0,,,0.0,0,False,4.6,0.67,83.68,15.0,6.0,17.47,3.67,0.06,13.0,Aston Villa,True,Brentford,-1.66
